metric,policy,lower_is_better,problem_size,platform_a,platform_a_label,platform_b,platform_b_label,a_median,b_median,a_over_b_ratio,ratio_ci95_low,ratio_ci95_high,classification,probability_a_better,cliffs_delta_a_minus_b,a_configuration,b_configuration,a_selection_status,b_selection_status,energy_domain_a,energy_domain_b,inference_scope
efficiency_gflop_per_j,efficiency_opt,False,512,INTEL,Intel CPU,AMD,AMD CPU,7.08460522290046,4.137360776378896,1.7123489117381376,1.6523729798450866,1.7656338011686874,clear_INTEL,1.0,1.0,8T,16T,tie_or_uncertain,clear_leader,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,1024,3090,RTX 3090,5060ti,RTX 5060 Ti,53.80481159794101,38.8018960406623,1.3866541867324336,1.373301726333081,1.4227274992911914,clear_3090,1.0,1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,1024,AMD,AMD CPU,3090,RTX 3090,4.783963995717468,53.80481159794101,0.08891331190722987,0.08799747481912933,0.0897104130314259,clear_3090,0.0,-1.0,16T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,1024,AMD,AMD CPU,5060ti,RTX 5060 Ti,4.783963995717468,38.8018960406623,0.12329201621240703,0.12201077462172774,0.12649941390347086,clear_5060ti,0.0,-1.0,16T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,1024,INTEL,Intel CPU,3090,RTX 3090,8.130418765701547,53.80481159794101,0.1511095109198873,0.14860398582799153,0.15363602050339553,clear_3090,0.0,-1.0,8T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,1024,INTEL,Intel CPU,5060ti,RTX 5060 Ti,8.130418765701547,38.8018960406623,0.20953663597215214,0.20620977962572803,0.21498765659016628,clear_5060ti,0.0,-1.0,8T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,1024,INTEL,Intel CPU,AMD,AMD CPU,8.130418765701547,4.783963995717468,1.6995150408698256,1.6715969152227566,1.7329737891150006,clear_INTEL,1.0,1.0,8T,16T,clear_leader,clear_leader,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,2048,3090,RTX 3090,5060ti,RTX 5060 Ti,68.58931702378482,36.438638614805086,1.8823238087692127,1.8625207275117732,1.9213644156639427,clear_3090,1.0,1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,2048,AMD,AMD CPU,3090,RTX 3090,8.12321882585496,68.58931702378482,0.11843271194897682,0.1153733012885517,0.12194572745758832,clear_3090,0.0,-1.0,64T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,2048,AMD,AMD CPU,5060ti,RTX 5060 Ti,8.12321882585496,36.438638614805086,0.22292871343866508,0.21822030874636386,0.2295413461711,clear_5060ti,0.0,-1.0,64T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,2048,INTEL,Intel CPU,3090,RTX 3090,8.145157969776585,68.58931702378482,0.11875257435428432,0.11642064601763538,0.12411641789811326,clear_3090,0.0,-1.0,8T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,2048,INTEL,Intel CPU,5060ti,RTX 5060 Ti,8.145157969776585,36.438638614805086,0.22353079805970558,0.21895334649062462,0.23362728846876782,clear_5060ti,0.0,-1.0,8T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,2048,INTEL,Intel CPU,AMD,AMD CPU,8.145157969776585,8.12321882585496,1.002700794400835,0.9738149653138561,1.0479910141007756,practically_equivalent_or_uncertain,0.68,0.36,8T,64T,clear_leader,clear_leader,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,4096,3090,RTX 3090,5060ti,RTX 5060 Ti,79.97895901952354,35.25795936758319,2.2683944406906784,2.2025411883454886,2.3032290289312978,clear_3090,1.0,1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,4096,AMD,AMD CPU,3090,RTX 3090,9.744700037714164,79.97895901952354,0.1218407960940752,0.11771478187207961,0.1234163093097659,clear_3090,0.0,-1.0,64T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,4096,AMD,AMD CPU,5060ti,RTX 5060 Ti,9.744700037714164,35.25795936758319,0.27638298450912674,0.26632712995510394,0.28062725847197306,clear_5060ti,0.0,-1.0,64T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,4096,INTEL,Intel CPU,3090,RTX 3090,8.110517062146295,79.97895901952354,0.10140813485915025,0.09958689814747454,0.1037115689052952,clear_3090,0.0,-1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,4096,INTEL,Intel CPU,5060ti,RTX 5060 Ti,8.110517062146295,35.25795936758319,0.23003364935530704,0.22335559386057235,0.2349909736655831,clear_5060ti,0.0,-1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,4096,INTEL,Intel CPU,AMD,AMD CPU,8.110517062146295,9.744700037714164,0.8323003305136929,0.8099429202599124,0.8737592269330922,clear_AMD,0.0,-1.0,8T,64T,tie_or_uncertain,clear_leader,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,8192,3090,RTX 3090,5060ti,RTX 5060 Ti,83.65652324599601,35.28475014604748,2.370897424517176,2.3518380907696015,2.3832847084017827,clear_3090,1.0,1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,8192,AMD,AMD CPU,3090,RTX 3090,9.406283364852818,83.65652324599601,0.11243932929406104,0.11157935050943729,0.1141016593317135,clear_3090,0.0,-1.0,64T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,8192,AMD,AMD CPU,5060ti,RTX 5060 Ti,9.406283364852818,35.28475014604748,0.266582116237728,0.26443909753435907,0.2702389007069588,clear_5060ti,0.0,-1.0,64T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,8192,INTEL,Intel CPU,3090,RTX 3090,8.651446716098599,83.65652324599601,0.10341628339799164,0.09800560903428801,0.10588027628340942,clear_3090,0.0,-1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,8192,INTEL,Intel CPU,5060ti,RTX 5060 Ti,8.651446716098599,35.28475014604748,0.24518939996143674,0.2323612460476307,0.25103127434750244,clear_5060ti,0.0,-1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,8192,INTEL,Intel CPU,AMD,AMD CPU,8.651446716098599,9.406283364852818,0.9197518701621604,0.8716310355958747,0.9416658472455147,clear_AMD,0.0,-1.0,8T,64T,tie_or_uncertain,clear_leader,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,16384,3090,RTX 3090,5060ti,RTX 5060 Ti,84.88481078523651,29.423045541375306,2.8849770383514413,2.866701187616568,2.9226517537584846,clear_3090,1.0,1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,16384,AMD,AMD CPU,3090,RTX 3090,9.219831972737518,84.88481078523651,0.10861580402251503,0.1071786483847292,0.11252863937903089,clear_3090,0.0,-1.0,64T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,16384,AMD,AMD CPU,5060ti,RTX 5060 Ti,9.219831972737518,29.423045541375306,0.31335410060703595,0.3092079395914865,0.3246425407654339,clear_5060ti,0.0,-1.0,64T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,16384,INTEL,Intel CPU,3090,RTX 3090,8.129797647671348,84.88481078523651,0.09577446862949611,0.09408148988333094,0.10129949794895886,clear_3090,0.0,-1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,16384,INTEL,Intel CPU,5060ti,RTX 5060 Ti,8.129797647671348,29.423045541375306,0.27630714285640673,0.27142293804730316,0.2922467255792752,clear_5060ti,0.0,-1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
efficiency_gflop_per_j,efficiency_opt,False,16384,INTEL,Intel CPU,AMD,AMD CPU,8.129797647671348,9.219831972737518,0.8817728643765596,0.8511119405514039,0.9326405016341861,clear_AMD,0.0,-1.0,8T,64T,tie_or_uncertain,clear_leader,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
energy_j,energy_opt,True,64,3090,RTX 3090,5060ti,RTX 5060 Ti,0.0008412728598968,0.0003328180970606,2.527725707606639,2.5001050829783504,2.5525728041470974,clear_5060ti,0.0,1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,64,AMD,AMD CPU,3090,RTX 3090,0.0004459453095281,0.0008412728598968,0.5300840319308585,0.5255271644858208,0.5375402844041279,clear_AMD,1.0,-1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,64,AMD,AMD CPU,5060ti,RTX 5060 Ti,0.0004459453095281,0.0003328180970606,1.3399070347034092,1.3212689128575015,1.3587543957624981,clear_5060ti,0.0,1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,64,INTEL,Intel CPU,3090,RTX 3090,0.0001226988152536,0.0008412728598968,0.1458490117803772,0.12140386763603532,0.18316282389236044,clear_INTEL,1.0,-1.0,16T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,64,INTEL,Intel CPU,5060ti,RTX 5060 Ti,0.0001226988152536,0.0003328180970606,0.3686662965062829,0.30687567722648007,0.46298537863054695,clear_INTEL,1.0,-1.0,16T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,64,INTEL,Intel CPU,AMD,AMD CPU,0.0001226988152536,0.0004459453095281,0.2751431905034276,0.22902758868969408,0.3455354488328584,clear_INTEL,1.0,-1.0,16T,8T,tie_or_uncertain,tie_or_uncertain,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
energy_j,energy_opt,True,128,3090,RTX 3090,5060ti,RTX 5060 Ti,0.0009229959547593,0.0004186242111759,2.2048317563063025,2.0940918708935183,2.2865516908522183,clear_5060ti,0.0,1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,128,AMD,AMD CPU,3090,RTX 3090,0.0016263004085608,0.0009229959547593,1.761979995876481,1.737751697393303,1.7950133451024277,clear_3090,0.0,1.0,4T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,128,AMD,AMD CPU,5060ti,RTX 5060 Ti,0.0016263004085608,0.0004186242111759,3.884869448884913,3.689747986041934,4.013261544853854,clear_5060ti,0.0,1.0,4T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,128,INTEL,Intel CPU,3090,RTX 3090,0.0012227639253655,0.0009229959547593,1.324777122868728,1.277084443861939,1.4027928570641766,clear_3090,0.0,1.0,4T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,128,INTEL,Intel CPU,5060ti,RTX 5060 Ti,0.0012227639253655,0.0004186242111759,2.9209106705290675,2.7742050037451067,3.148513106139237,clear_5060ti,0.0,1.0,4T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,128,INTEL,Intel CPU,AMD,AMD CPU,0.0012227639253655,0.0016263004085608,0.7518684241416314,0.7238182409198711,0.7923859391020466,clear_INTEL,1.0,-1.0,4T,4T,tie_or_uncertain,clear_leader,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
energy_j,energy_opt,True,256,3090,RTX 3090,5060ti,RTX 5060 Ti,0.0019915961861547,0.0012479899127188,1.5958431761807448,1.580625450100413,1.6182906435640103,clear_5060ti,0.0,1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,256,AMD,AMD CPU,3090,RTX 3090,0.0104991572671888,0.0019915961861547,5.271729952174784,5.19860527174395,5.301989432018841,clear_3090,0.0,1.0,4T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,256,AMD,AMD CPU,5060ti,RTX 5060 Ti,0.0104991572671888,0.0012479899127188,8.412854270845772,8.280798417889763,8.502422551498704,clear_5060ti,0.0,1.0,4T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,256,INTEL,Intel CPU,3090,RTX 3090,0.0055113264120244,0.0019915961861547,2.767291105666086,2.544134799049631,2.847218469571087,clear_3090,0.0,1.0,8T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,256,INTEL,Intel CPU,5060ti,RTX 5060 Ti,0.0055113264120244,0.0012479899127188,4.416162627482891,4.060040158347324,4.543714165760803,clear_5060ti,0.0,1.0,8T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,256,INTEL,Intel CPU,AMD,AMD CPU,0.0055113264120244,0.0104991572671888,0.5249303607679062,0.48259960622605136,0.5400918665032347,clear_INTEL,1.0,-1.0,8T,4T,clear_leader,clear_leader,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
energy_j,energy_opt,True,512,3090,RTX 3090,5060ti,RTX 5060 Ti,0.0072134093990058,0.0074871589643652,0.9634374578311614,0.9515767643641413,0.9945217388304433,uncertain_3090_advantage,1.0,-1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,512,AMD,AMD CPU,3090,RTX 3090,0.0648808432497734,0.0072134093990058,8.99447676693849,8.689003280012237,9.274366978989654,clear_3090,0.0,1.0,16T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,512,AMD,AMD CPU,5060ti,RTX 5060 Ti,0.0648808432497734,0.0074871589643652,8.665615830860663,8.371311231181613,8.972092948274327,clear_5060ti,0.0,1.0,16T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,512,INTEL,Intel CPU,3090,RTX 3090,0.0378899667030567,0.0072134093990058,5.252712636590258,5.171004836572372,5.372674972845968,clear_3090,0.0,1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,512,INTEL,Intel CPU,5060ti,RTX 5060 Ti,0.0378899667030567,0.0074871589643652,5.060660109314135,4.981939754179927,5.231712300926579,clear_5060ti,0.0,1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,512,INTEL,Intel CPU,AMD,AMD CPU,0.0378899667030567,0.0648808432497734,0.5839931296390638,0.5663688582185569,0.6051902398535663,clear_INTEL,1.0,-1.0,8T,16T,tie_or_uncertain,clear_leader,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
energy_j,energy_opt,True,1024,3090,RTX 3090,5060ti,RTX 5060 Ti,0.0399124833676061,0.0553448121645796,0.7211603365626722,0.7028752874308003,0.7281720985454144,clear_3090,1.0,-1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,1024,AMD,AMD CPU,3090,RTX 3090,0.4488921007604562,0.0399124833676061,11.246909810798382,11.146977995182075,11.363962455234173,clear_3090,0.0,1.0,16T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,1024,AMD,AMD CPU,5060ti,RTX 5060 Ti,0.4488921007604562,0.0553448121645796,8.11082526444538,7.9051749659732,8.195997469078598,clear_5060ti,0.0,1.0,16T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,1024,INTEL,Intel CPU,3090,RTX 3090,0.2641295251677852,0.0399124833676061,6.617717137144087,6.508890276664638,6.729294604234208,clear_3090,0.0,1.0,8T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,1024,INTEL,Intel CPU,5060ti,RTX 5060 Ti,0.2641295251677852,0.0553448121645796,4.772435117899393,4.6514298349058825,4.849430525627863,clear_5060ti,0.0,1.0,8T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,1024,INTEL,Intel CPU,AMD,AMD CPU,0.2641295251677852,0.4488921007604562,0.5884031479287124,0.5770427725341898,0.5982303454219645,clear_INTEL,1.0,-1.0,8T,16T,clear_leader,clear_leader,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
energy_j,energy_opt,True,2048,3090,RTX 3090,5060ti,RTX 5060 Ti,0.250474416854778,0.4714739583333333,0.5312582220664073,0.5204634747305039,0.5369067765146142,clear_3090,1.0,-1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,2048,AMD,AMD CPU,3090,RTX 3090,2.1149090714285714,0.250474416854778,8.443613116204078,8.200369302383239,8.667516564330368,clear_3090,0.0,1.0,64T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,2048,AMD,AMD CPU,5060ti,RTX 5060 Ti,2.1149090714285714,0.4714739583333333,4.485738891931175,4.356513615872064,4.582524906800924,clear_5060ti,0.0,1.0,64T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,2048,INTEL,Intel CPU,3090,RTX 3090,2.109212522058824,0.250474416854778,8.420870077448747,8.056951827443946,8.589541754033217,clear_3090,0.0,1.0,8T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,2048,INTEL,Intel CPU,5060ti,RTX 5060 Ti,2.109212522058824,0.4714739583333333,4.47365646559763,4.2803219031225614,4.567182991390448,clear_5060ti,0.0,1.0,8T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,2048,INTEL,Intel CPU,AMD,AMD CPU,2.109212522058824,2.1149090714285714,0.9973064802422453,0.9542066549664511,1.0268891274203253,practically_equivalent_or_uncertain,0.68,-0.36,8T,64T,clear_leader,clear_leader,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
energy_j,energy_opt,True,4096,3090,RTX 3090,5060ti,RTX 5060 Ti,1.7184388888888886,3.898097222222222,0.44084043853304494,0.43417306200938327,0.45402102139628236,clear_3090,1.0,-1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,4096,AMD,AMD CPU,3090,RTX 3090,14.10396963888889,1.7184388888888886,8.207431599740076,8.102656817342293,8.495109824751642,clear_3090,0.0,1.0,64T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,4096,AMD,AMD CPU,5060ti,RTX 5060 Ti,14.10396963888889,3.898097222222222,3.6181677456593855,3.5634457088917197,3.7547808222488444,clear_5060ti,0.0,1.0,64T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,4096,INTEL,Intel CPU,3090,RTX 3090,16.9457696,1.7184388888888886,9.861141824459539,9.642125854957952,10.04148154628872,clear_3090,0.0,1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,4096,INTEL,Intel CPU,5060ti,RTX 5060 Ti,16.9457696,3.898097222222222,4.3471900863312944,4.2554826017407175,4.477165683274719,clear_5060ti,0.0,1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,4096,INTEL,Intel CPU,AMD,AMD CPU,16.9457696,14.10396963888889,1.2014893702887315,1.1444800457329816,1.2346549059026253,clear_AMD,0.0,1.0,8T,64T,tie_or_uncertain,clear_leader,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
energy_j,energy_opt,True,8192,3090,RTX 3090,5060ti,RTX 5060 Ti,13.143166666666668,31.1611,0.42178121653814105,0.41958898006381884,0.42519933830681605,clear_3090,1.0,-1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,8192,AMD,AMD CPU,3090,RTX 3090,116.891187,13.143166666666668,8.893685210312075,8.76411443844848,8.962231769895642,clear_3090,0.0,1.0,64T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,8192,AMD,AMD CPU,5060ti,RTX 5060 Ti,116.891187,31.1611,3.7511893675127,3.700429499172579,3.7815890665338108,clear_5060ti,0.0,1.0,64T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,8192,INTEL,Intel CPU,3090,RTX 3090,127.089915,13.143166666666668,9.669657109524595,9.444629680822732,10.203497635019463,clear_3090,0.0,1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,8192,INTEL,Intel CPU,5060ti,RTX 5060 Ti,127.089915,31.1611,4.078479739161968,3.983567396529647,4.303643645442555,clear_5060ti,0.0,1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,8192,INTEL,Intel CPU,AMD,AMD CPU,127.089915,116.891187,1.0872497598984943,1.06194782674249,1.1472744305351266,clear_AMD,0.0,1.0,8T,64T,tie_or_uncertain,clear_leader,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
energy_j,energy_opt,True,16384,3090,RTX 3090,5060ti,RTX 5060 Ti,103.623875,298.9525,0.34662320937272645,0.3421550305177535,0.3488330085883209,clear_3090,1.0,-1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,16384,AMD,AMD CPU,3090,RTX 3090,954.040491,103.623875,9.206763315886421,8.886626600288785,9.330216559649019,clear_3090,0.0,1.0,64T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,16384,AMD,AMD CPU,5060ti,RTX 5060 Ti,954.040491,298.9525,3.191277848487636,3.0803110326891394,3.2340696080481015,clear_5060ti,0.0,1.0,64T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,16384,INTEL,Intel CPU,3090,RTX 3090,1081.9571905,103.623875,10.44119601298446,9.871717236978448,10.629083374849667,clear_3090,0.0,1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,16384,INTEL,Intel CPU,5060ti,RTX 5060 Ti,1081.9571905,298.9525,3.619160871710389,3.4217663107015333,3.684286992080682,clear_5060ti,0.0,1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
energy_j,energy_opt,True,16384,INTEL,Intel CPU,AMD,AMD CPU,1081.9571905,954.040491,1.1340788999069853,1.0722245047773344,1.1749335808309036,clear_AMD,0.0,1.0,8T,64T,tie_or_uncertain,clear_leader,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,64,3090,RTX 3090,5060ti,RTX 5060 Ti,5.217029646225186e-06,9.9198e-06,0.5259208498382212,0.5177804473680891,0.5340382936578643,clear_3090,1.0,-1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,64,AMD,AMD CPU,3090,RTX 3090,6.127075280692067e-06,5.217029646225186e-06,1.1744375048980888,1.1723194580611058,1.1808400349702057,clear_3090,0.0,1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
runtime_s,runtime_opt,True,64,AMD,AMD CPU,5060ti,RTX 5060 Ti,6.127075280692067e-06,9.9198e-06,0.617661170657883,0.6081007766919949,0.6271946011235751,clear_AMD,1.0,-1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
