platform,platform_label,device_kind,energy_domain,problem_size,policy,optimized_metric,lower_is_better,exact_configuration,leader_configurations,leader_count,selection_status,gap_to_second_pct,practical_gap_gt_tolerance,ci_separated_from_all,exact_num_threads,selected_runtime_s_median,selected_runtime_s_ci95_low,selected_runtime_s_ci95_high,selected_runtime_s_session_cv_pct,selected_energy_j_median,selected_energy_j_ci95_low,selected_energy_j_ci95_high,selected_energy_j_session_cv_pct,selected_power_w_median,selected_power_w_ci95_low,selected_power_w_ci95_high,selected_power_w_session_cv_pct,selected_throughput_gflops_median,selected_throughput_gflops_ci95_low,selected_throughput_gflops_ci95_high,selected_throughput_gflops_session_cv_pct,selected_efficiency_gflop_per_j_median,selected_efficiency_gflop_per_j_ci95_low,selected_efficiency_gflop_per_j_ci95_high,selected_efficiency_gflop_per_j_session_cv_pct,selected_edp_j_s_median,selected_edp_j_s_ci95_low,selected_edp_j_s_ci95_high,selected_edp_j_s_session_cv_pct,selected_temperature_c_median,selected_temperature_c_ci95_low,selected_temperature_c_ci95_high,selected_temperature_c_session_cv_pct,selected_clock_mhz_median,selected_clock_mhz_ci95_low,selected_clock_mhz_ci95_high,selected_clock_mhz_session_cv_pct
3090,RTX 3090,GPU,GPU board NVML,256,edp_opt,edp_j_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,7.180509782803805e-06,7.179988369087619e-06,7.2433070467004125e-06,0.4762355759742264,0.0019915961861547,0.0019802297612636,0.0020196103990151,0.7336255165564198,277.2113545,275.233385,278.8655465,0.5175584818001336,4672.987436122935,4632.474059661084,4673.326790397553,0.47540846399166786,16.848009768880733,16.61430938183099,16.944716545714705,0.7289847539413556,1.4299542522828053e-08,1.4218725551522504e-08,1.4626497999058478e-08,1.131935984243769,62.0,62.0,65.0,2.244783432338246,1965.0,1950.0,1965.0,0.4193894008462221
5060ti,RTX 5060 Ti,GPU,GPU board NVML,256,edp_opt,edp_j_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,1.637327853013903e-05,1.6368196554886038e-05,1.637607250458475e-05,0.019600812422396755,0.0012479899127188,0.0012379650248886,0.0012592353037497,0.7779566046445838,76.18963600000001,75.625178,76.934031,0.7865456973162315,2049.3410613051533,2048.991416629713,2049.9773379116546,0.01960243459706638,26.886781421894845,26.646673501039057,27.104507256187983,0.7777515428712635,2.0442138841265857e-08,2.026517428685857e-08,2.0616127933464482e-08,0.7752336734440604,57.0,57.0,59.0,1.8952337629936542,2775.0,2771.0,2775.0,0.06448181032369087
AMD,AMD CPU,CPU,CPU package RAPL,256,edp_opt,edp_j_s,True,16T,"4T,16T",2,tie_or_uncertain,8.172323986655483,True,False,16,7.063734392735529e-05,6.629204568089767e-05,7.354378181818182e-05,4.091778886170331,0.0120784995388762,0.0116849352632627,0.0124280965867563,2.462840823267307,170.7589155870351,168.49888151223507,176.345589113433,1.7588757914976845,475.02397647493626,456.2511088014857,506.16075662406126,4.209303414504252,2.778029828291234,2.6998850359560667,2.871597595024317,2.4877040204286596,8.528004993398196e-07,7.747772361597155e-07,9.103736392282446e-07,6.480737635802887,69.5,68.0,74.5,3.5774612631463136,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,256,edp_opt,edp_j_s,True,8T,8T,1,clear_leader,81.86748404260959,True,True,8,3.945221954115439e-05,3.907287386012289e-05,3.99355042680999e-05,0.9719165427341558,0.0055113264120244,0.0050668891628507,0.005670509445147,4.3945303636349085,138.13997377684967,131.7922490012461,142.08907372074498,2.9632294838563906,850.5080928336075,840.2155579340701,858.7653961702849,0.9714840982431865,6.088267957926105,5.9173575715876705,6.622294453569975,4.477263551193037,2.1684149624597985e-07,1.9491959523571507e-07,2.2659570980135895e-07,5.812756487487496,99.0,82.0,99.5,8.606137400765284,,,,
3090,RTX 3090,GPU,GPU board NVML,256,efficiency_opt,efficiency_gflop_per_j,False,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,7.180509782803805e-06,7.179988369087619e-06,7.2433070467004125e-06,0.4762355759742264,0.0019915961861547,0.0019802297612636,0.0020196103990151,0.7336255165564198,277.2113545,275.233385,278.8655465,0.5175584818001336,4672.987436122935,4632.474059661084,4673.326790397553,0.47540846399166786,16.848009768880733,16.61430938183099,16.944716545714705,0.7289847539413556,1.4299542522828053e-08,1.4218725551522504e-08,1.4626497999058478e-08,1.131935984243769,62.0,62.0,65.0,2.244783432338246,1965.0,1950.0,1965.0,0.4193894008462221
5060ti,RTX 5060 Ti,GPU,GPU board NVML,256,efficiency_opt,efficiency_gflop_per_j,False,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,1.637327853013903e-05,1.6368196554886038e-05,1.637607250458475e-05,0.019600812422396755,0.0012479899127188,0.0012379650248886,0.0012592353037497,0.7779566046445838,76.18963600000001,75.625178,76.934031,0.7865456973162315,2049.3410613051533,2048.991416629713,2049.9773379116546,0.01960243459706638,26.886781421894845,26.646673501039057,27.104507256187983,0.7777515428712635,2.0442138841265857e-08,2.026517428685857e-08,2.0616127933464482e-08,0.7752336734440604,57.0,57.0,59.0,1.8952337629936542,2775.0,2771.0,2775.0,0.06448181032369087
AMD,AMD CPU,CPU,CPU package RAPL,256,efficiency_opt,efficiency_gflop_per_j,False,4T,4T,1,clear_leader,15.042562288528117,True,True,4,8.786470844212359e-05,8.723173781802501e-05,8.828520014044945e-05,0.5295225009011734,0.0104991572671888,0.0104193379994799,0.0105512485516151,0.585776795581012,119.61415658095244,119.41676848613994,119.69546634275164,0.0941210308733434,381.887478999629,380.0685952642071,384.6585295594848,0.5296930310580327,3.1959166956058334,3.1801385244463565,3.2203996071223457,0.5862456249274276,9.224941191056854e-07,9.091080173520616e-07,9.315193503394428e-07,1.0852586985194126,83.0,82.0,84.0,1.0056009934303793,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,256,efficiency_opt,efficiency_gflop_per_j,False,8T,8T,1,clear_leader,27.1968728750295,True,True,8,3.945221954115439e-05,3.907287386012289e-05,3.99355042680999e-05,0.9719165427341558,0.0055113264120244,0.0050668891628507,0.005670509445147,4.3945303636349085,138.13997377684967,131.7922490012461,142.08907372074498,2.9632294838563906,850.5080928336075,840.2155579340701,858.7653961702849,0.9714840982431865,6.088267957926105,5.9173575715876705,6.622294453569975,4.477263551193037,2.1684149624597985e-07,1.9491959523571507e-07,2.2659570980135895e-07,5.812756487487496,99.0,82.0,99.5,8.606137400765284,,,,
3090,RTX 3090,GPU,GPU board NVML,256,energy_opt,energy_j,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,7.180509782803805e-06,7.179988369087619e-06,7.2433070467004125e-06,0.4762355759742264,0.0019915961861547,0.0019802297612636,0.0020196103990151,0.7336255165564198,277.2113545,275.233385,278.8655465,0.5175584818001336,4672.987436122935,4632.474059661084,4673.326790397553,0.47540846399166786,16.848009768880733,16.61430938183099,16.944716545714705,0.7289847539413556,1.4299542522828053e-08,1.4218725551522504e-08,1.4626497999058478e-08,1.131935984243769,62.0,62.0,65.0,2.244783432338246,1965.0,1950.0,1965.0,0.4193894008462221
5060ti,RTX 5060 Ti,GPU,GPU board NVML,256,energy_opt,energy_j,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,1.637327853013903e-05,1.6368196554886038e-05,1.637607250458475e-05,0.019600812422396755,0.0012479899127188,0.0012379650248886,0.0012592353037497,0.7779566046445838,76.18963600000001,75.625178,76.934031,0.7865456973162315,2049.3410613051533,2048.991416629713,2049.9773379116546,0.01960243459706638,26.886781421894845,26.646673501039057,27.104507256187983,0.7777515428712635,2.0442138841265857e-08,2.026517428685857e-08,2.0616127933464482e-08,0.7752336734440604,57.0,57.0,59.0,1.8952337629936542,2775.0,2771.0,2775.0,0.06448181032369087
AMD,AMD CPU,CPU,CPU package RAPL,256,energy_opt,energy_j,True,4T,4T,1,clear_leader,15.042562288528117,True,True,4,8.786470844212359e-05,8.723173781802501e-05,8.828520014044945e-05,0.5295225009011734,0.0104991572671888,0.0104193379994799,0.0105512485516151,0.585776795581012,119.61415658095244,119.41676848613994,119.69546634275164,0.0941210308733434,381.887478999629,380.0685952642071,384.6585295594848,0.5296930310580327,3.1959166956058334,3.1801385244463565,3.2203996071223457,0.5862456249274276,9.224941191056854e-07,9.091080173520616e-07,9.315193503394428e-07,1.0852586985194126,83.0,82.0,84.0,1.0056009934303793,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,256,energy_opt,energy_j,True,8T,8T,1,clear_leader,27.1968728750295,True,True,8,3.945221954115439e-05,3.907287386012289e-05,3.99355042680999e-05,0.9719165427341558,0.0055113264120244,0.0050668891628507,0.005670509445147,4.3945303636349085,138.13997377684967,131.7922490012461,142.08907372074498,2.9632294838563906,850.5080928336075,840.2155579340701,858.7653961702849,0.9714840982431865,6.088267957926105,5.9173575715876705,6.622294453569975,4.477263551193037,2.1684149624597985e-07,1.9491959523571507e-07,2.2659570980135895e-07,5.812756487487496,99.0,82.0,99.5,8.606137400765284,,,,
3090,RTX 3090,GPU,GPU board NVML,256,runtime_opt,runtime_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,7.180509782803805e-06,7.179988369087619e-06,7.2433070467004125e-06,0.4762355759742264,0.0019915961861547,0.0019802297612636,0.0020196103990151,0.7336255165564198,277.2113545,275.233385,278.8655465,0.5175584818001336,4672.987436122935,4632.474059661084,4673.326790397553,0.47540846399166786,16.848009768880733,16.61430938183099,16.944716545714705,0.7289847539413556,1.4299542522828053e-08,1.4218725551522504e-08,1.4626497999058478e-08,1.131935984243769,62.0,62.0,65.0,2.244783432338246,1965.0,1950.0,1965.0,0.4193894008462221
5060ti,RTX 5060 Ti,GPU,GPU board NVML,256,runtime_opt,runtime_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,1.637327853013903e-05,1.6368196554886038e-05,1.637607250458475e-05,0.019600812422396755,0.0012479899127188,0.0012379650248886,0.0012592353037497,0.7779566046445838,76.18963600000001,75.625178,76.934031,0.7865456973162315,2049.3410613051533,2048.991416629713,2049.9773379116546,0.01960243459706638,26.886781421894845,26.646673501039057,27.104507256187983,0.7777515428712635,2.0442138841265857e-08,2.026517428685857e-08,2.0616127933464482e-08,0.7752336734440604,57.0,57.0,59.0,1.8952337629936542,2775.0,2771.0,2775.0,0.06448181032369087
AMD,AMD CPU,CPU,CPU package RAPL,256,runtime_opt,runtime_s,True,16T,"16T,32T,64T",3,tie_or_uncertain,3.6276755174001085,True,False,16,7.063734392735529e-05,6.629204568089767e-05,7.354378181818182e-05,4.091778886170331,0.0120784995388762,0.0116849352632627,0.0124280965867563,2.462840823267307,170.7589155870351,168.49888151223507,176.345589113433,1.7588757914976845,475.02397647493626,456.2511088014857,506.16075662406126,4.209303414504252,2.778029828291234,2.6998850359560667,2.871597595024317,2.4877040204286596,8.528004993398196e-07,7.747772361597155e-07,9.103736392282446e-07,6.480737635802887,69.5,68.0,74.5,3.5774612631463136,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,256,runtime_opt,runtime_s,True,8T,8T,1,clear_leader,30.059153849865574,True,True,8,3.945221954115439e-05,3.907287386012289e-05,3.99355042680999e-05,0.9719165427341558,0.0055113264120244,0.0050668891628507,0.005670509445147,4.3945303636349085,138.13997377684967,131.7922490012461,142.08907372074498,2.9632294838563906,850.5080928336075,840.2155579340701,858.7653961702849,0.9714840982431865,6.088267957926105,5.9173575715876705,6.622294453569975,4.477263551193037,2.1684149624597985e-07,1.9491959523571507e-07,2.2659570980135895e-07,5.812756487487496,99.0,82.0,99.5,8.606137400765284,,,,
3090,RTX 3090,GPU,GPU board NVML,256,throughput_opt,throughput_gflops,False,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,7.180509782803805e-06,7.179988369087619e-06,7.2433070467004125e-06,0.4762355759742264,0.0019915961861547,0.0019802297612636,0.0020196103990151,0.7336255165564198,277.2113545,275.233385,278.8655465,0.5175584818001336,4672.987436122935,4632.474059661084,4673.326790397553,0.47540846399166786,16.848009768880733,16.61430938183099,16.944716545714705,0.7289847539413556,1.4299542522828053e-08,1.4218725551522504e-08,1.4626497999058478e-08,1.131935984243769,62.0,62.0,65.0,2.244783432338246,1965.0,1950.0,1965.0,0.4193894008462221
5060ti,RTX 5060 Ti,GPU,GPU board NVML,256,throughput_opt,throughput_gflops,False,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,1.637327853013903e-05,1.6368196554886038e-05,1.637607250458475e-05,0.019600812422396755,0.0012479899127188,0.0012379650248886,0.0012592353037497,0.7779566046445838,76.18963600000001,75.625178,76.934031,0.7865456973162315,2049.3410613051533,2048.991416629713,2049.9773379116546,0.01960243459706638,26.886781421894845,26.646673501039057,27.104507256187983,0.7777515428712635,2.0442138841265857e-08,2.026517428685857e-08,2.0616127933464482e-08,0.7752336734440604,57.0,57.0,59.0,1.8952337629936542,2775.0,2771.0,2775.0,0.06448181032369087
AMD,AMD CPU,CPU,CPU package RAPL,256,throughput_opt,throughput_gflops,False,16T,"16T,32T,64T",3,tie_or_uncertain,3.6276755174001085,True,False,16,7.063734392735529e-05,6.629204568089767e-05,7.354378181818182e-05,4.091778886170331,0.0120784995388762,0.0116849352632627,0.0124280965867563,2.462840823267307,170.7589155870351,168.49888151223507,176.345589113433,1.7588757914976845,475.02397647493626,456.2511088014857,506.16075662406126,4.209303414504252,2.778029828291234,2.6998850359560667,2.871597595024317,2.4877040204286596,8.528004993398196e-07,7.747772361597155e-07,9.103736392282446e-07,6.480737635802887,69.5,68.0,74.5,3.5774612631463136,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,256,throughput_opt,throughput_gflops,False,8T,8T,1,clear_leader,30.059153849865595,True,True,8,3.945221954115439e-05,3.907287386012289e-05,3.99355042680999e-05,0.9719165427341558,0.0055113264120244,0.0050668891628507,0.005670509445147,4.3945303636349085,138.13997377684967,131.7922490012461,142.08907372074498,2.9632294838563906,850.5080928336075,840.2155579340701,858.7653961702849,0.9714840982431865,6.088267957926105,5.9173575715876705,6.622294453569975,4.477263551193037,2.1684149624597985e-07,1.9491959523571507e-07,2.2659570980135895e-07,5.812756487487496,99.0,82.0,99.5,8.606137400765284,,,,
3090,RTX 3090,GPU,GPU board NVML,512,edp_opt,edp_j_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,2.269167419792137e-05,2.2619119707171586e-05,2.2763509849990964e-05,0.26621930257924786,0.0072134093990058,0.0071338785469004,0.007248085481284,0.5992302516608579,317.8530975,313.706719,319.45391800000004,0.750775633997166,11829.689323874989,11792.35793464893,11867.634968786617,0.2663809135367323,37.21339537958258,37.03536012277364,37.62826269542149,0.6019727302485913,1.6351774961251068e-07,1.622465886162332e-07,1.6441095064942165e-07,0.4776709072459744,65.5,63.0,66.0,1.9124269735773782,1822.0,1815.0,1830.0,0.3416592929480622
5060ti,RTX 5060 Ti,GPU,GPU board NVML,512,edp_opt,edp_j_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,6.959931792873051e-05,6.763384043272482e-05,6.959977032293987e-05,1.3520591005167746,0.0074871589643652,0.0072531440162271,0.0075697383073496,1.6399165693912348,107.5751375,106.750324,108.78785,0.7819326323079006,3856.8690612008163,3856.843991790078,3968.951848402161,1.3615848713149679,35.85277904177093,35.46165601780064,37.00953068068725,1.655693760537062,5.211011571438021e-07,4.916087365876382e-07,5.267219821636394e-07,2.7534601042039895,66.0,63.0,67.5,2.7227616164381,2737.0,2733.0,2767.0,0.503317203026731
AMD,AMD CPU,CPU,CPU package RAPL,512,edp_opt,edp_j_s,True,16T,16T,1,clear_leader,34.337720178865226,True,True,16,0.0003065232558139,0.0002856098374927,0.0003273279517286,5.078135499711326,0.0648808432497734,0.0626773379280325,0.066899805936073,2.4128686286898446,211.704916424676,204.3257438454171,219.32541696324785,2.6252842998556307,875.7425445166733,820.0810672672709,939.8676822777893,5.0212261168567895,4.137360776378896,4.012499771023358,4.282815206801277,2.405939079412745,1.98758411106551e-05,1.7894638628485288e-05,2.1888376688179148e-05,7.501211760129994,73.5,71.0,77.0,2.9764068613128454,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,512,edp_opt,edp_j_s,True,16T,"8T,10T,16T",3,tie_or_uncertain,0.42244438670340223,False,False,16,0.0002532285750188,0.0002475792054928,0.000297507262888,7.707923866625062,0.0389238862779592,0.0380563028445316,0.0423933446311592,4.895470531583963,153.89842185411533,142.56745192094434,159.59856217440085,4.067988448094852,1060.0519944483792,902.2820263082302,1084.2407199170307,7.110043169664097,6.896419696714678,6.332018818885532,7.053639894989751,4.824210224909974,9.863923528014535e-06,9.429990105488584e-06,1.262284109552275e-05,12.330411405757934,88.0,88.0,100.0,6.945164445661218,,,,
3090,RTX 3090,GPU,GPU board NVML,512,efficiency_opt,efficiency_gflop_per_j,False,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,2.269167419792137e-05,2.2619119707171586e-05,2.2763509849990964e-05,0.26621930257924786,0.0072134093990058,0.0071338785469004,0.007248085481284,0.5992302516608579,317.8530975,313.706719,319.45391800000004,0.750775633997166,11829.689323874989,11792.35793464893,11867.634968786617,0.2663809135367323,37.21339537958258,37.03536012277364,37.62826269542149,0.6019727302485913,1.6351774961251068e-07,1.622465886162332e-07,1.6441095064942165e-07,0.4776709072459744,65.5,63.0,66.0,1.9124269735773782,1822.0,1815.0,1830.0,0.3416592929480622
5060ti,RTX 5060 Ti,GPU,GPU board NVML,512,efficiency_opt,efficiency_gflop_per_j,False,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,6.959931792873051e-05,6.763384043272482e-05,6.959977032293987e-05,1.3520591005167746,0.0074871589643652,0.0072531440162271,0.0075697383073496,1.6399165693912348,107.5751375,106.750324,108.78785,0.7819326323079006,3856.8690612008163,3856.843991790078,3968.951848402161,1.3615848713149679,35.85277904177093,35.46165601780064,37.00953068068725,1.655693760537062,5.211011571438021e-07,4.916087365876382e-07,5.267219821636394e-07,2.7534601042039895,66.0,63.0,67.5,2.7227616164381,2737.0,2733.0,2767.0,0.503317203026731
AMD,AMD CPU,CPU,CPU package RAPL,512,efficiency_opt,efficiency_gflop_per_j,False,16T,16T,1,clear_leader,14.981484516628928,True,True,16,0.0003065232558139,0.0002856098374927,0.0003273279517286,5.078135499711326,0.0648808432497734,0.0626773379280325,0.066899805936073,2.4128686286898446,211.704916424676,204.3257438454171,219.32541696324785,2.6252842998556307,875.7425445166733,820.0810672672709,939.8676822777893,5.0212261168567895,4.137360776378896,4.012499771023358,4.282815206801277,2.405939079412745,1.98758411106551e-05,1.7894638628485288e-05,2.1888376688179148e-05,7.501211760129994,73.5,71.0,77.0,2.9764068613128454,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,512,efficiency_opt,efficiency_gflop_per_j,False,8T,"8T,16T",2,tie_or_uncertain,2.728742368673265,True,False,8,0.0002629244156504,0.0002463333333333,0.0002724130731441,3.953522702461808,0.0378899667030567,0.0373005748904356,0.0386712685254961,1.4211277035954473,146.63541638679277,139.5660920382989,153.93476676208576,4.433908498055706,1020.9605499586917,985.3985820203427,1089.7244492558987,3.9849079437960664,7.08460522290046,6.941470146577157,7.196550101130765,1.4231256737801732,9.90559311926735e-06,9.310764420382423e-06,1.0297282604371013e-05,3.7632097383150818,98.5,93.0,100.0,2.8088336282316213,,,,
3090,RTX 3090,GPU,GPU board NVML,512,energy_opt,energy_j,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,2.269167419792137e-05,2.2619119707171586e-05,2.2763509849990964e-05,0.26621930257924786,0.0072134093990058,0.0071338785469004,0.007248085481284,0.5992302516608579,317.8530975,313.706719,319.45391800000004,0.750775633997166,11829.689323874989,11792.35793464893,11867.634968786617,0.2663809135367323,37.21339537958258,37.03536012277364,37.62826269542149,0.6019727302485913,1.6351774961251068e-07,1.622465886162332e-07,1.6441095064942165e-07,0.4776709072459744,65.5,63.0,66.0,1.9124269735773782,1822.0,1815.0,1830.0,0.3416592929480622
5060ti,RTX 5060 Ti,GPU,GPU board NVML,512,energy_opt,energy_j,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,6.959931792873051e-05,6.763384043272482e-05,6.959977032293987e-05,1.3520591005167746,0.0074871589643652,0.0072531440162271,0.0075697383073496,1.6399165693912348,107.5751375,106.750324,108.78785,0.7819326323079006,3856.8690612008163,3856.843991790078,3968.951848402161,1.3615848713149679,35.85277904177093,35.46165601780064,37.00953068068725,1.655693760537062,5.211011571438021e-07,4.916087365876382e-07,5.267219821636394e-07,2.7534601042039895,66.0,63.0,67.5,2.7227616164381,2737.0,2733.0,2767.0,0.503317203026731
AMD,AMD CPU,CPU,CPU package RAPL,512,energy_opt,energy_j,True,16T,16T,1,clear_leader,14.981484516628928,True,True,16,0.0003065232558139,0.0002856098374927,0.0003273279517286,5.078135499711326,0.0648808432497734,0.0626773379280325,0.066899805936073,2.4128686286898446,211.704916424676,204.3257438454171,219.32541696324785,2.6252842998556307,875.7425445166733,820.0810672672709,939.8676822777893,5.0212261168567895,4.137360776378896,4.012499771023358,4.282815206801277,2.405939079412745,1.98758411106551e-05,1.7894638628485288e-05,2.1888376688179148e-05,7.501211760129994,73.5,71.0,77.0,2.9764068613128454,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,512,energy_opt,energy_j,True,8T,"8T,16T",2,tie_or_uncertain,2.728742368673265,True,False,8,0.0002629244156504,0.0002463333333333,0.0002724130731441,3.953522702461808,0.0378899667030567,0.0373005748904356,0.0386712685254961,1.4211277035954473,146.63541638679277,139.5660920382989,153.93476676208576,4.433908498055706,1020.9605499586917,985.3985820203427,1089.7244492558987,3.9849079437960664,7.08460522290046,6.941470146577157,7.196550101130765,1.4231256737801732,9.90559311926735e-06,9.310764420382423e-06,1.0297282604371013e-05,3.7632097383150818,98.5,93.0,100.0,2.8088336282316213,,,,
3090,RTX 3090,GPU,GPU board NVML,512,runtime_opt,runtime_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,2.269167419792137e-05,2.2619119707171586e-05,2.2763509849990964e-05,0.26621930257924786,0.0072134093990058,0.0071338785469004,0.007248085481284,0.5992302516608579,317.8530975,313.706719,319.45391800000004,0.750775633997166,11829.689323874989,11792.35793464893,11867.634968786617,0.2663809135367323,37.21339537958258,37.03536012277364,37.62826269542149,0.6019727302485913,1.6351774961251068e-07,1.622465886162332e-07,1.6441095064942165e-07,0.4776709072459744,65.5,63.0,66.0,1.9124269735773782,1822.0,1815.0,1830.0,0.3416592929480622
5060ti,RTX 5060 Ti,GPU,GPU board NVML,512,runtime_opt,runtime_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,6.959931792873051e-05,6.763384043272482e-05,6.959977032293987e-05,1.3520591005167746,0.0074871589643652,0.0072531440162271,0.0075697383073496,1.6399165693912348,107.5751375,106.750324,108.78785,0.7819326323079006,3856.8690612008163,3856.843991790078,3968.951848402161,1.3615848713149679,35.85277904177093,35.46165601780064,37.00953068068725,1.655693760537062,5.211011571438021e-07,4.916087365876382e-07,5.267219821636394e-07,2.7534601042039895,66.0,63.0,67.5,2.7227616164381,2737.0,2733.0,2767.0,0.503317203026731
AMD,AMD CPU,CPU,CPU package RAPL,512,runtime_opt,runtime_s,True,16T,"16T,32T",2,tie_or_uncertain,8.092481975481846,True,False,16,0.0003065232558139,0.0002856098374927,0.0003273279517286,5.078135499711326,0.0648808432497734,0.0626773379280325,0.066899805936073,2.4128686286898446,211.704916424676,204.3257438454171,219.32541696324785,2.6252842998556307,875.7425445166733,820.0810672672709,939.8676822777893,5.0212261168567895,4.137360776378896,4.012499771023358,4.282815206801277,2.405939079412745,1.98758411106551e-05,1.7894638628485288e-05,2.1888376688179148e-05,7.501211760129994,73.5,71.0,77.0,2.9764068613128454,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,512,runtime_opt,runtime_s,True,16T,"8T,10T,16T,20T",4,tie_or_uncertain,3.8288888332922655,True,False,16,0.0002532285750188,0.0002475792054928,0.000297507262888,7.707923866625062,0.0389238862779592,0.0380563028445316,0.0423933446311592,4.895470531583963,153.89842185411533,142.56745192094434,159.59856217440085,4.067988448094852,1060.0519944483792,902.2820263082302,1084.2407199170307,7.110043169664097,6.896419696714678,6.332018818885532,7.053639894989751,4.824210224909974,9.863923528014535e-06,9.429990105488584e-06,1.262284109552275e-05,12.330411405757934,88.0,88.0,100.0,6.945164445661218,,,,
3090,RTX 3090,GPU,GPU board NVML,512,throughput_opt,throughput_gflops,False,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,2.269167419792137e-05,2.2619119707171586e-05,2.2763509849990964e-05,0.26621930257924786,0.0072134093990058,0.0071338785469004,0.007248085481284,0.5992302516608579,317.8530975,313.706719,319.45391800000004,0.750775633997166,11829.689323874989,11792.35793464893,11867.634968786617,0.2663809135367323,37.21339537958258,37.03536012277364,37.62826269542149,0.6019727302485913,1.6351774961251068e-07,1.622465886162332e-07,1.6441095064942165e-07,0.4776709072459744,65.5,63.0,66.0,1.9124269735773782,1822.0,1815.0,1830.0,0.3416592929480622
5060ti,RTX 5060 Ti,GPU,GPU board NVML,512,throughput_opt,throughput_gflops,False,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,6.959931792873051e-05,6.763384043272482e-05,6.959977032293987e-05,1.3520591005167746,0.0074871589643652,0.0072531440162271,0.0075697383073496,1.6399165693912348,107.5751375,106.750324,108.78785,0.7819326323079006,3856.8690612008163,3856.843991790078,3968.951848402161,1.3615848713149679,35.85277904177093,35.46165601780064,37.00953068068725,1.655693760537062,5.211011571438021e-07,4.916087365876382e-07,5.267219821636394e-07,2.7534601042039895,66.0,63.0,67.5,2.7227616164381,2737.0,2733.0,2767.0,0.503317203026731
AMD,AMD CPU,CPU,CPU package RAPL,512,throughput_opt,throughput_gflops,False,16T,"16T,32T",2,tie_or_uncertain,8.092481975481846,True,False,16,0.0003065232558139,0.0002856098374927,0.0003273279517286,5.078135499711326,0.0648808432497734,0.0626773379280325,0.066899805936073,2.4128686286898446,211.704916424676,204.3257438454171,219.32541696324785,2.6252842998556307,875.7425445166733,820.0810672672709,939.8676822777893,5.0212261168567895,4.137360776378896,4.012499771023358,4.282815206801277,2.405939079412745,1.98758411106551e-05,1.7894638628485288e-05,2.1888376688179148e-05,7.501211760129994,73.5,71.0,77.0,2.9764068613128454,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,512,throughput_opt,throughput_gflops,False,16T,"8T,10T,16T,20T",4,tie_or_uncertain,3.8288888332922655,True,False,16,0.0002532285750188,0.0002475792054928,0.000297507262888,7.707923866625062,0.0389238862779592,0.0380563028445316,0.0423933446311592,4.895470531583963,153.89842185411533,142.56745192094434,159.59856217440085,4.067988448094852,1060.0519944483792,902.2820263082302,1084.2407199170307,7.110043169664097,6.896419696714678,6.332018818885532,7.053639894989751,4.824210224909974,9.863923528014535e-06,9.429990105488584e-06,1.262284109552275e-05,12.330411405757934,88.0,88.0,100.0,6.945164445661218,,,,
3090,RTX 3090,GPU,GPU board NVML,1024,edp_opt,edp_j_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,0.0001209905795373,0.0001209120819195,0.0001211782387806,0.09562692501500387,0.0399124833676061,0.0395013713331743,0.0401171231216674,0.6122968447193926,329.916699,326.149996,331.8857795,0.6614098315543302,17749.18060738733,17721.693842143883,17760.703594780018,0.09559473002256695,53.804811597941004,53.53035015714116,54.36478723452535,0.6153220517316351,4.834098283702735e-06,4.782409701544811e-06,4.849210503647936e-06,0.5708495574046815,64.0,62.5,64.0,1.1135539861205472,1605.0,1605.0,1605.0,0.0
