source_file,session_number,sequence_index,problem_size,configuration,num_threads,repetition,runtime_per_op_s,primary_energy_per_op_j,checksum_ok,runtime_outlier,energy_outlier
reduction_amd_20260722_174206_session4.csv,4,311,4000000,2T,2,1,0.00018596956763778066,0.01511950306179254,t,False,True
reduction_amd_20260722_174206_session4.csv,4,542,4000000,4T,4,2,0.00010386177773200124,0.010776323617262334,t,False,True
reduction_amd_20260722_174206_session4.csv,4,44,4000000,8T,8,4,5.3510367129541565e-05,0.00674644716568385,t,True,True
reduction_amd_20260722_174206_session4.csv,4,49,4000000,8T,8,9,4.8404508274681376e-05,0.006318504803119651,t,True,False
reduction_amd_20260722_174206_session4.csv,4,50,4000000,8T,8,10,5.965916872741107e-05,0.007240349866844208,t,True,True
reduction_amd_20260722_174206_session4.csv,4,744,8000000,10T,10,4,9.308310774228478e-05,0.013194208897310954,t,True,True
reduction_amd_20260722_174206_session4.csv,4,611,8000000,2T,2,1,0.0006987293706293707,0.0540389916083916,t,True,True
reduction_amd_20260722_174206_session4.csv,4,451,8000000,32T,32,1,7.277980180705333e-05,0.014432318055960361,t,True,True
reduction_amd_20260722_174206_session4.csv,4,371,8000000,64T,64,1,0.00012121857194811493,0.022095866529276274,t,True,True
reduction_amd_20260722_174206_session4.csv,4,377,8000000,64T,64,7,0.00012301163777427568,0.022356571341980845,t,True,False
reduction_amd_20260722_174206_session4.csv,4,1,8000000,8T,8,1,0.0001026642595892338,0.013228489918409452,t,True,True
reduction_amd_20260722_174206_session4.csv,4,6,8000000,8T,8,6,9.300328237831754e-05,0.012478509800243833,t,False,True
reduction_amd_20260722_174206_session4.csv,4,10,8000000,8T,8,10,9.261483634999531e-05,0.012363759260995968,t,False,True
reduction_amd_20260722_174206_session4.csv,4,681,16000000,10T,10,1,0.00020501780295367186,0.028836005664576166,t,False,True
reduction_amd_20260722_174206_session4.csv,4,446,16000000,16T,16,6,0.000122450507914009,0.022218172927002126,t,True,True
reduction_amd_20260722_174206_session4.csv,4,51,16000000,4T,4,1,0.0007007214835549335,0.06210370118964311,t,False,True
reduction_amd_20260722_174206_session4.csv,4,461,16000000,64T,64,1,0.00013525118291199135,0.02887468108692713,t,True,True
reduction_amd_20260722_174206_session4.csv,4,760,32000000,1T,1,10,0.006914469387755102,0.4753562448979592,t,True,False
reduction_amd_20260722_174206_session4.csv,4,281,32000000,32T,32,1,0.0005178758406621832,0.08826208329022245,t,True,True
reduction_amd_20260722_174206_session4.csv,4,791,32000000,4T,4,1,0.0026992991913746636,0.2436865067385445,t,False,True
reduction_amd_20260722_174206_session4.csv,4,161,32000000,64T,64,1,0.0006100876979293545,0.1074222113276492,t,True,True
reduction_amd_20260722_174206_session4.csv,4,772,32000000,8T,8,2,0.0008800584132519617,0.11377603312990411,t,False,True
reduction_amd_20260722_174206_session4.csv,4,780,32000000,8T,8,10,0.0008741700087183958,0.11202080383609417,t,False,True
reduction_amd_20260722_174206_session4.csv,4,341,64000000,16T,16,1,0.004455591111111111,0.5357697511111111,t,False,True
reduction_amd_20260722_174206_session4.csv,4,342,64000000,16T,16,2,0.004486422222222222,0.5555157022222222,t,True,True
reduction_amd_20260722_174206_session4.csv,4,343,64000000,16T,16,3,0.004467893333333334,0.5632289955555555,t,True,False
reduction_amd_20260722_174206_session4.csv,4,121,64000000,20T,20,1,0.004876985436893203,0.5839235873786408,t,False,True
reduction_amd_20260722_174206_session4.csv,4,122,64000000,20T,20,2,0.004884679611650485,0.584807140776699,t,False,True
reduction_amd_20260722_174206_session4.csv,4,123,64000000,20T,20,3,0.004880961165048544,0.5888841359223301,t,False,True
reduction_amd_20260722_174206_session4.csv,4,636,64000000,32T,32,6,0.004530373873873874,0.6525588828828829,t,True,False
reduction_amd_20260722_174206_session4.csv,4,76,64000000,4T,4,6,0.005419397849462365,0.4800077365591398,t,True,False
reduction_amd_20260722_174206_session4.csv,4,352,128000000,10T,10,2,0.009485169811320755,1.143236169811321,t,True,False
reduction_amd_20260722_174206_session4.csv,4,355,128000000,10T,10,5,0.009505028301886792,1.1459093396226416,t,True,True
reduction_amd_20260722_174206_session4.csv,4,701,128000000,16T,16,1,0.009092436363636363,1.1968970272727273,t,True,True
reduction_amd_20260722_174206_session4.csv,4,91,128000000,2T,2,1,0.0157723125,1.2036509375,t,False,True
reduction_amd_20260722_174206_session4.csv,4,671,128000000,32T,32,1,0.009278101851851852,1.3364001851851852,t,True,True
reduction_amd_20260722_174206_session4.csv,4,661,128000000,64T,64,1,0.009624413461538462,1.532650548076923,t,True,False
reduction_amd_20260722_174206_session4.csv,4,662,128000000,64T,64,2,0.009677076923076924,1.537151076923077,t,False,True
reduction_amd_20260722_174206_session4.csv,4,663,128000000,64T,64,3,0.009685471153846156,1.5366454999999999,t,False,True
reduction_amd_20260722_174206_session4.csv,4,669,128000000,64T,64,9,0.009674903846153845,1.5295578653846154,t,False,True
reduction_amd_20260722_174206_session4.csv,4,491,128000000,8T,8,1,0.009364663551401869,0.9938741869158878,t,False,True
reduction_amd_20260722_174206_session4.csv,4,412,256000000,16T,16,2,0.01813982142857143,2.100969642857143,t,False,True
reduction_amd_20260722_174206_session4.csv,4,413,256000000,16T,16,3,0.018143535714285713,2.101036946428571,t,False,True
reduction_amd_20260722_174206_session4.csv,4,581,256000000,20T,20,1,0.020788959183673468,2.410387530612245,t,True,True
reduction_amd_20260722_174206_session4.csv,4,582,256000000,20T,20,2,0.020814285714285716,2.4172950408163265,t,False,True
reduction_amd_20260722_174206_session4.csv,4,583,256000000,20T,20,3,0.020827285714285715,2.4621476530612245,t,False,True
reduction_amd_20260722_174206_session4.csv,4,111,256000000,2T,2,1,0.031210818181818183,2.4848147878787876,t,True,False
reduction_amd_20260722_174206_session4.csv,4,21,256000000,32T,32,1,0.018398836363636362,2.622687909090909,t,True,False
reduction_amd_20260722_174206_session4.csv,4,28,256000000,32T,32,8,0.018457345454545453,2.653817563636364,t,True,False
reduction_amd_20260722_174206_session4.csv,4,691,256000000,64T,64,1,0.019088320754716982,3.027651283018868,t,True,False
reduction_amd_20260722_174206_session4.csv,4,694,256000000,64T,64,4,0.019229226415094343,3.042087075471698,t,True,False
reduction_amd_20260722_174206_session4.csv,4,490,256000000,8T,8,10,0.018579333333333333,1.9746931851851852,t,False,True
reduction_amd_20260722_174206_session5.csv,5,791,1000000,64T,64,1,0.00010881690445309123,0.015833580523130133,t,True,True
reduction_amd_20260722_174206_session5.csv,5,799,1000000,64T,64,9,0.00011595028102031994,0.016958922287073068,t,True,True
reduction_amd_20260722_174206_session5.csv,5,800,1000000,64T,64,10,0.00011290185905750107,0.016435565607436232,t,True,True
reduction_amd_20260722_174206_session5.csv,5,661,1000000,8T,8,1,2.729757944557133e-05,0.002824157809330629,t,True,False
reduction_amd_20260722_174206_session5.csv,5,51,2000000,32T,32,1,9.001543514546726e-06,0.0018936772618769855,t,True,False
reduction_amd_20260722_174206_session5.csv,5,56,2000000,32T,32,6,9.11758529712655e-06,0.0019087810901520182,t,True,False
reduction_amd_20260722_174206_session5.csv,5,571,2000000,4T,4,1,5.8262061902594445e-05,0.005464387573964497,t,False,True
reduction_amd_20260722_174206_session5.csv,5,574,2000000,4T,4,4,5.850665680473373e-05,0.005431369708693673,t,True,False
reduction_amd_20260722_174206_session5.csv,5,541,2000000,64T,64,1,0.00011179557826908122,0.01665016153760693,t,True,True
reduction_amd_20260722_174206_session5.csv,5,421,2000000,8T,8,1,3.9554696348369464e-05,0.004522204217926186,t,False,True
reduction_amd_20260722_174206_session5.csv,5,426,2000000,8T,8,6,3.944350712751416e-05,0.0045002078109744196,t,False,True
reduction_amd_20260722_174206_session5.csv,5,261,4000000,4T,4,1,0.00010171140386990531,0.010085911794977358,t,False,True
reduction_amd_20260722_174206_session5.csv,5,262,4000000,4T,4,2,0.00010179857966241252,0.010073846438863731,t,False,True
reduction_amd_20260722_174206_session5.csv,5,221,4000000,64T,64,1,0.00011425956006768188,0.018372255047941342,t,True,False
reduction_amd_20260722_174206_session5.csv,5,336,8000000,16T,16,6,7.345073149741824e-05,0.012351315978198508,t,True,False
reduction_amd_20260722_174206_session5.csv,5,340,8000000,16T,16,10,7.358462421113025e-05,0.012356556224899598,t,True,False
reduction_amd_20260722_174206_session5.csv,5,611,8000000,2T,2,1,0.0006639560078791857,0.0496163913328956,t,True,False
reduction_amd_20260722_174206_session5.csv,5,612,8000000,2T,2,2,0.0006701497045305318,0.050650267892317795,t,True,True
reduction_amd_20260722_174206_session5.csv,5,351,8000000,64T,64,1,0.00011899390029325514,0.021748309325513197,t,True,True
reduction_amd_20260722_174206_session5.csv,5,352,8000000,64T,64,2,0.00012005219941348973,0.021919377947214075,t,False,True
reduction_amd_20260722_174206_session5.csv,5,691,16000000,20T,20,1,0.00012547083961789843,0.023414572775263952,t,False,True
reduction_amd_20260722_174206_session5.csv,5,402,16000000,2T,2,2,0.0020143737574552685,0.16588063817097415,t,False,True
reduction_amd_20260722_174206_session5.csv,5,111,16000000,32T,32,1,9.555324007993149e-05,0.022115154819678372,t,True,True
reduction_amd_20260722_174206_session5.csv,5,451,16000000,64T,64,1,0.00013284422373235756,0.028390107161526398,t,True,True
reduction_amd_20260722_174206_session5.csv,5,702,32000000,16T,16,2,0.000716231977159172,0.10025449107780159,t,False,True
reduction_amd_20260722_174206_session5.csv,5,606,32000000,1T,1,6,0.006830574324324325,0.4713827094594594,t,False,True
reduction_amd_20260722_174206_session5.csv,5,721,32000000,2T,2,1,0.003992864541832669,0.3116783266932271,t,False,True
reduction_amd_20260722_174206_session5.csv,5,722,32000000,2T,2,2,0.004023350597609561,0.31342059760956176,t,False,True
reduction_amd_20260722_174206_session5.csv,5,723,32000000,2T,2,3,0.004033107569721116,0.31359852589641435,t,False,True
reduction_amd_20260722_174206_session5.csv,5,181,32000000,4T,4,1,0.00270937027027027,0.24683778108108106,t,True,False
reduction_amd_20260722_174206_session5.csv,5,731,32000000,64T,64,1,0.0006078901699029126,0.10691635254854369,t,True,True
reduction_amd_20260722_174206_session5.csv,5,733,32000000,64T,64,3,0.0006156747572815534,0.10803522269417476,t,True,False
reduction_amd_20260722_174206_session5.csv,5,521,32000000,8T,8,1,0.0008866090425531914,0.09939285726950355,t,False,True
reduction_amd_20260722_174206_session5.csv,5,529,32000000,8T,8,9,0.0008952074468085107,0.10009703812056737,t,True,False
reduction_amd_20260722_174206_session5.csv,5,485,64000000,10T,10,5,0.00446316,0.5187317155555555,t,True,False
reduction_amd_20260722_174206_session5.csv,5,486,64000000,10T,10,6,0.004465368888888889,0.5156154933333333,t,True,False
reduction_amd_20260722_174206_session5.csv,5,621,64000000,16T,16,1,0.004467339285714285,0.5120142053571428,t,True,False
reduction_amd_20260722_174206_session5.csv,5,624,64000000,16T,16,4,0.004484147321428571,0.51403834375,t,True,False
reduction_amd_20260722_174206_session5.csv,5,626,64000000,16T,16,6,0.0044858616071428575,0.51923096875,t,True,False
reduction_amd_20260722_174206_session5.csv,5,281,64000000,2T,2,1,0.007930149606299211,0.6218473543307087,t,False,True
reduction_amd_20260722_174206_session5.csv,5,681,64000000,32T,32,1,0.00451527027027027,0.6489168288288288,t,False,True
reduction_amd_20260722_174206_session5.csv,5,438,64000000,4T,4,8,0.005434672043010754,0.4730295,t,True,False
reduction_amd_20260722_174206_session5.csv,5,251,64000000,64T,64,1,0.004743450236966825,0.7509895071090048,t,True,False
reduction_amd_20260722_174206_session5.csv,5,253,64000000,64T,64,3,0.004783473933649289,0.7556256208530806,t,True,False
reduction_amd_20260722_174206_session5.csv,5,232,64000000,8T,8,2,0.004651949074074074,0.5739552407407408,t,True,False
reduction_amd_20260722_174206_session5.csv,5,234,64000000,8T,8,4,0.0046442407407407404,0.5722738240740741,t,True,False
reduction_amd_20260722_174206_session5.csv,5,61,128000000,10T,10,1,0.009454330188679246,1.1844496132075473,t,True,False
reduction_amd_20260722_174206_session5.csv,5,11,128000000,16T,16,1,0.009066900900900902,1.1945155585585585,t,True,False
reduction_amd_20260722_174206_session5.csv,5,20,128000000,16T,16,10,0.009078072072072072,1.1914831981981984,t,True,False
reduction_amd_20260722_174206_session5.csv,5,21,128000000,1T,1,1,0.027354081081081078,1.93616227027027,t,False,True
reduction_amd_20260722_174206_session5.csv,5,22,128000000,1T,1,2,0.027420756756756755,1.9410955405405408,t,False,True
reduction_amd_20260722_174206_session5.csv,5,41,128000000,20T,20,1,0.010356865979381442,1.2372487216494845,t,True,False
reduction_amd_20260722_174206_session5.csv,5,46,128000000,20T,20,6,0.010367701030927837,1.2392563298969073,t,True,False
reduction_amd_20260722_174206_session5.csv,5,50,128000000,20T,20,10,0.010364051546391752,1.2490922371134021,t,False,True
reduction_amd_20260722_174206_session5.csv,5,381,128000000,64T,64,1,0.009629182692307694,1.5247765384615386,t,True,True
reduction_amd_20260722_174206_session5.csv,5,191,128000000,8T,8,1,0.009363943925233646,0.9550618130841122,t,False,True
reduction_amd_20260722_174206_session5.csv,5,197,128000000,8T,8,7,0.009387616822429907,0.9597022523364486,t,False,True
reduction_amd_20260722_174206_session5.csv,5,771,256000000,10T,10,1,0.018794425925925926,2.030447611111111,t,True,False
reduction_amd_20260722_174206_session5.csv,5,776,256000000,10T,10,6,0.01883761111111111,2.031610037037037,t,True,False
reduction_amd_20260722_174206_session5.csv,5,71,256000000,16T,16,1,0.018108375000000003,2.3745085357142854,t,True,True
reduction_amd_20260722_174206_session5.csv,5,321,256000000,1T,1,1,0.05318963157894736,3.656116315789474,t,True,False
reduction_amd_20260722_174206_session5.csv,5,341,256000000,2T,2,1,0.03119396875,2.4606209375,t,False,True
reduction_amd_20260722_174206_session5.csv,5,81,256000000,32T,32,1,0.018485836363636363,2.660586290909091,t,True,True
reduction_amd_20260722_174206_session5.csv,5,85,256000000,32T,32,5,0.018559545454545454,2.6735458727272725,t,True,False
reduction_amd_20260722_174206_session5.csv,5,751,256000000,64T,64,1,0.019077867924528303,3.018936641509434,t,True,True
reduction_amd_20260722_174206_session5.csv,5,291,256000000,8T,8,1,0.01848210909090909,1.8603055818181817,t,False,True
