STREAM | Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz | platform=INTEL | session=stream_intel_20260720_234432_session5 | reps=10 | configs=63 | DRAM-RAPL=yes
[STREAM] N=256000000 threads=8 rep=1 batches=9 time=1.043 s | package=109.733 J | dram=1.934869 | total=111.668 J | power=107.1 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=8 rep=2 batches=9 time=1.043 s | package=110.385 J | dram=1.915606 | total=112.301 J | power=107.6 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=8 rep=3 batches=9 time=1.043 s | package=110.911 J | dram=1.940055 | total=112.851 J | power=108.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=8 rep=4 batches=9 time=1.043 s | package=110.720 J | dram=1.926468 | total=112.646 J | power=108.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=8 rep=5 batches=9 time=1.042 s | package=110.376 J | dram=1.941830 | total=112.318 J | power=107.7 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=8 rep=6 batches=9 time=1.043 s | package=111.018 J | dram=1.974985 | total=112.993 J | power=108.3 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=8 rep=7 batches=9 time=1.043 s | package=111.263 J | dram=1.930278 | total=113.193 J | power=108.5 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=8 rep=8 batches=9 time=1.043 s | package=110.252 J | dram=1.933798 | total=112.186 J | power=107.6 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=8 rep=9 batches=9 time=1.043 s | package=109.967 J | dram=1.930967 | total=111.898 J | power=107.3 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=8 rep=10 batches=9 time=1.043 s | package=110.002 J | dram=1.938770 | total=111.941 J | power=107.3 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=4000000 threads=4 rep=1 batches=737 time=1.004 s | package=76.649 J | dram=1.940193 | total=78.589 J | power=78.3 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=4 rep=2 batches=737 time=1.006 s | package=76.890 J | dram=1.948378 | total=78.839 J | power=78.4 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=4 rep=3 batches=737 time=0.997 s | package=76.823 J | dram=1.990270 | total=78.813 J | power=79.0 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=4 rep=4 batches=737 time=1.001 s | package=76.498 J | dram=1.961934 | total=78.460 J | power=78.4 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=4 rep=5 batches=737 time=1.001 s | package=76.574 J | dram=1.959777 | total=78.534 J | power=78.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=4 rep=6 batches=737 time=1.001 s | package=76.792 J | dram=1.935205 | total=78.728 J | power=78.6 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=4 rep=7 batches=737 time=1.003 s | package=76.634 J | dram=1.933644 | total=78.568 J | power=78.3 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=4 rep=8 batches=737 time=0.999 s | package=75.465 J | dram=1.949190 | total=77.414 J | power=77.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=4 rep=9 batches=737 time=1.002 s | package=75.978 J | dram=1.928993 | total=77.907 J | power=77.8 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=4 rep=10 batches=737 time=1.004 s | package=76.557 J | dram=1.927617 | total=78.485 J | power=78.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=2000000 threads=4 rep=1 batches=2138 time=1.004 s | package=80.457 J | dram=1.781058 | total=82.238 J | power=81.9 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=2 batches=2138 time=1.002 s | package=80.949 J | dram=1.777906 | total=82.727 J | power=82.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=3 batches=2138 time=1.002 s | package=80.835 J | dram=1.787728 | total=82.622 J | power=82.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=4 batches=2138 time=1.000 s | package=80.719 J | dram=1.792685 | total=82.512 J | power=82.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=5 batches=2138 time=1.000 s | package=80.414 J | dram=1.790360 | total=82.204 J | power=82.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=6 batches=2138 time=1.002 s | package=80.411 J | dram=1.801942 | total=82.213 J | power=82.0 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=7 batches=2138 time=1.003 s | package=80.770 J | dram=1.773913 | total=82.544 J | power=82.3 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=8 batches=2138 time=1.000 s | package=80.490 J | dram=1.779620 | total=82.269 J | power=82.3 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=9 batches=2138 time=1.002 s | package=79.951 J | dram=1.743986 | total=81.695 J | power=81.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=10 batches=2138 time=1.003 s | package=79.921 J | dram=1.761749 | total=81.683 J | power=81.5 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=256000000 threads=2 rep=1 batches=8 time=1.081 s | package=64.790 J | dram=1.349139 | total=66.139 J | power=61.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=2 batches=8 time=1.087 s | package=64.943 J | dram=1.360384 | total=66.304 J | power=61.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=3 batches=8 time=1.083 s | package=65.130 J | dram=1.342667 | total=66.472 J | power=61.4 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=4 batches=8 time=1.081 s | package=64.600 J | dram=1.353514 | total=65.954 J | power=61.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=5 batches=8 time=1.083 s | package=65.365 J | dram=1.349215 | total=66.714 J | power=61.6 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=6 batches=8 time=1.081 s | package=65.504 J | dram=1.356834 | total=66.861 J | power=61.8 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=7 batches=8 time=1.079 s | package=64.938 J | dram=1.358961 | total=66.297 J | power=61.4 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=8 batches=8 time=1.085 s | package=65.600 J | dram=1.357033 | total=66.957 J | power=61.7 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=9 batches=8 time=1.084 s | package=65.156 J | dram=1.336914 | total=66.493 J | power=61.3 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=10 batches=8 time=1.077 s | package=63.521 J | dram=1.379907 | total=64.901 J | power=60.3 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=64000000 threads=8 rep=1 batches=36 time=1.014 s | package=107.074 J | dram=1.972751 | total=109.047 J | power=107.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=2 batches=36 time=1.014 s | package=107.229 J | dram=1.974618 | total=109.204 J | power=107.7 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=3 batches=36 time=1.014 s | package=107.498 J | dram=1.978182 | total=109.476 J | power=107.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=4 batches=36 time=1.014 s | package=107.794 J | dram=1.986230 | total=109.781 J | power=108.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=5 batches=36 time=1.014 s | package=108.214 J | dram=1.993147 | total=110.207 J | power=108.7 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=6 batches=36 time=1.014 s | package=107.568 J | dram=1.986369 | total=109.554 J | power=108.0 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=7 batches=36 time=1.018 s | package=107.860 J | dram=1.959670 | total=109.820 J | power=107.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=8 batches=36 time=1.019 s | package=107.625 J | dram=1.959808 | total=109.585 J | power=107.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=9 batches=36 time=1.015 s | package=107.226 J | dram=1.981748 | total=109.208 J | power=107.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=10 batches=36 time=1.015 s | package=107.180 J | dram=1.980814 | total=109.161 J | power=107.6 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=128000000 threads=4 rep=1 batches=18 time=1.020 s | package=77.159 J | dram=1.655169 | total=78.815 J | power=77.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=4 rep=2 batches=18 time=1.025 s | package=77.747 J | dram=1.633275 | total=79.381 J | power=77.5 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=4 rep=3 batches=18 time=1.024 s | package=77.865 J | dram=1.633229 | total=79.498 J | power=77.6 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=4 rep=4 batches=18 time=1.026 s | package=77.723 J | dram=1.626559 | total=79.350 J | power=77.4 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=4 rep=5 batches=18 time=1.025 s | package=78.231 J | dram=1.649891 | total=79.881 J | power=78.0 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=4 rep=6 batches=18 time=1.024 s | package=77.879 J | dram=1.642378 | total=79.521 J | power=77.6 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=4 rep=7 batches=18 time=1.020 s | package=77.942 J | dram=1.677859 | total=79.619 J | power=78.1 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=4 rep=8 batches=18 time=1.024 s | package=77.592 J | dram=1.635585 | total=79.227 J | power=77.4 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=4 rep=9 batches=18 time=1.025 s | package=77.712 J | dram=1.663462 | total=79.375 J | power=77.4 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=4 rep=10 batches=18 time=1.024 s | package=78.183 J | dram=1.671999 | total=79.855 J | power=78.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=128000000 threads=16 rep=1 batches=18 time=1.036 s | package=112.835 J | dram=2.262365 | total=115.097 J | power=111.1 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=2 batches=18 time=1.036 s | package=112.712 J | dram=2.249896 | total=114.962 J | power=111.0 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=3 batches=18 time=1.036 s | package=112.912 J | dram=2.252283 | total=115.164 J | power=111.1 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=4 batches=18 time=1.037 s | package=113.568 J | dram=2.223962 | total=115.792 J | power=111.7 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=5 batches=18 time=1.036 s | package=113.677 J | dram=2.242046 | total=115.919 J | power=111.8 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=6 batches=18 time=1.036 s | package=113.476 J | dram=2.250584 | total=115.726 J | power=111.7 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=7 batches=18 time=1.036 s | package=113.823 J | dram=2.262534 | total=116.085 J | power=112.0 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=8 batches=18 time=1.036 s | package=113.968 J | dram=2.266373 | total=116.234 J | power=112.2 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=9 batches=18 time=1.036 s | package=113.232 J | dram=2.261187 | total=115.494 J | power=111.5 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=10 batches=18 time=1.036 s | package=113.532 J | dram=2.249865 | total=115.782 J | power=111.7 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=1000000 threads=4 rep=1 batches=8048 time=1.000 s | package=90.936 J | dram=0.000062 | total=90.937 J | power=90.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=2 batches=8048 time=1.007 s | package=91.921 J | dram=0.000260 | total=91.921 J | power=91.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=3 batches=8048 time=1.008 s | package=92.286 J | dram=0.000275 | total=92.287 J | power=91.6 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=4 batches=8048 time=1.009 s | package=92.209 J | dram=0.000245 | total=92.209 J | power=91.4 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=5 batches=8048 time=1.008 s | package=92.017 J | dram=0.000291 | total=92.017 J | power=91.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=6 batches=8048 time=1.011 s | package=92.063 J | dram=0.000122 | total=92.064 J | power=91.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=7 batches=8048 time=1.015 s | package=92.104 J | dram=0.000612 | total=92.104 J | power=90.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=8 batches=8048 time=1.007 s | package=91.887 J | dram=0.000107 | total=91.888 J | power=91.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=9 batches=8048 time=1.006 s | package=91.868 J | dram=0.000398 | total=91.869 J | power=91.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=10 batches=8048 time=1.006 s | package=92.313 J | dram=0.000122 | total=92.313 J | power=91.7 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=64000000 threads=10 rep=1 batches=35 time=1.001 s | package=118.122 J | dram=2.041525 | total=120.163 J | power=120.1 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=2 batches=35 time=1.002 s | package=117.257 J | dram=2.050919 | total=119.308 J | power=119.1 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=3 batches=35 time=1.002 s | package=117.705 J | dram=2.070488 | total=119.775 J | power=119.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=4 batches=35 time=1.002 s | package=118.186 J | dram=2.036231 | total=120.222 J | power=120.0 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=5 batches=35 time=1.001 s | package=117.453 J | dram=2.063129 | total=119.517 J | power=119.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=6 batches=35 time=1.002 s | package=117.286 J | dram=2.086538 | total=119.372 J | power=119.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=7 batches=35 time=1.002 s | package=118.217 J | dram=2.061200 | total=120.279 J | power=120.1 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=8 batches=35 time=1.002 s | package=118.939 J | dram=2.044386 | total=120.984 J | power=120.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=9 batches=35 time=1.001 s | package=117.995 J | dram=2.032253 | total=120.027 J | power=119.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=10 batches=35 time=1.002 s | package=117.779 J | dram=2.042611 | total=119.821 J | power=119.6 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=256000000 threads=10 rep=1 batches=9 time=1.047 s | package=123.710 J | dram=2.035436 | total=125.745 J | power=120.1 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=10 rep=2 batches=9 time=1.048 s | package=122.386 J | dram=2.030968 | total=124.417 J | power=118.7 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=10 rep=3 batches=9 time=1.049 s | package=123.796 J | dram=2.027494 | total=125.823 J | power=120.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=10 rep=4 batches=9 time=1.047 s | package=122.409 J | dram=2.022676 | total=124.431 J | power=118.8 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=10 rep=5 batches=9 time=1.047 s | package=123.373 J | dram=2.010634 | total=125.384 J | power=119.7 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=10 rep=6 batches=9 time=1.047 s | package=122.472 J | dram=2.020044 | total=124.492 J | power=118.9 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=10 rep=7 batches=9 time=1.047 s | package=122.912 J | dram=2.028091 | total=124.940 J | power=119.3 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=10 rep=8 batches=9 time=1.047 s | package=123.067 J | dram=2.016586 | total=125.084 J | power=119.4 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=10 rep=9 batches=9 time=1.047 s | package=123.166 J | dram=2.021360 | total=125.188 J | power=119.6 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=10 rep=10 batches=9 time=1.048 s | package=122.671 J | dram=2.035665 | total=124.707 J | power=119.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=8000000 threads=20 rep=1 batches=299 time=1.001 s | package=119.460 J | dram=2.253032 | total=121.713 J | power=121.6 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=20 rep=2 batches=299 time=1.001 s | package=118.981 J | dram=2.245780 | total=121.226 J | power=121.1 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=20 rep=3 batches=299 time=1.001 s | package=119.200 J | dram=2.249207 | total=121.449 J | power=121.3 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=20 rep=4 batches=299 time=1.001 s | package=119.301 J | dram=2.263712 | total=121.564 J | power=121.4 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=20 rep=5 batches=299 time=1.001 s | package=119.186 J | dram=2.294342 | total=121.481 J | power=121.3 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=20 rep=6 batches=299 time=1.001 s | package=119.271 J | dram=2.296805 | total=121.568 J | power=121.4 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=20 rep=7 batches=299 time=1.002 s | package=119.508 J | dram=2.254883 | total=121.763 J | power=121.5 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=20 rep=8 batches=299 time=1.001 s | package=119.417 J | dram=2.292353 | total=121.709 J | power=121.6 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=20 rep=9 batches=299 time=1.001 s | package=119.457 J | dram=2.287412 | total=121.745 J | power=121.6 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=20 rep=10 batches=299 time=1.001 s | package=119.277 J | dram=2.314308 | total=121.591 J | power=121.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=32000000 threads=20 rep=1 batches=67 time=1.004 s | package=122.073 J | dram=2.326656 | total=124.400 J | power=123.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=2 batches=67 time=1.005 s | package=121.848 J | dram=2.311753 | total=124.160 J | power=123.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=3 batches=67 time=1.005 s | package=121.981 J | dram=2.321194 | total=124.302 J | power=123.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=4 batches=67 time=1.005 s | package=121.500 J | dram=2.344970 | total=123.845 J | power=123.2 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=5 batches=67 time=1.005 s | package=123.185 J | dram=2.335729 | total=125.520 J | power=124.9 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=6 batches=67 time=1.005 s | package=122.385 J | dram=2.331934 | total=124.717 J | power=124.1 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=7 batches=67 time=1.005 s | package=121.580 J | dram=2.308280 | total=123.888 J | power=123.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=8 batches=67 time=1.005 s | package=122.178 J | dram=2.275600 | total=124.453 J | power=123.9 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=9 batches=67 time=1.005 s | package=121.685 J | dram=2.322296 | total=124.008 J | power=123.4 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=10 batches=67 time=1.005 s | package=122.497 J | dram=2.316190 | total=124.813 J | power=124.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=1000000 threads=8 rep=1 batches=12804 time=1.003 s | package=133.471 J | dram=0.000000 | total=133.471 J | power=133.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=2 batches=12804 time=1.007 s | package=133.542 J | dram=0.000000 | total=133.542 J | power=132.7 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=3 batches=12804 time=1.001 s | package=133.232 J | dram=0.000000 | total=133.232 J | power=133.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=4 batches=12804 time=1.005 s | package=134.110 J | dram=0.000000 | total=134.110 J | power=133.4 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=5 batches=12804 time=0.998 s | package=134.627 J | dram=0.000000 | total=134.627 J | power=134.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=6 batches=12804 time=0.996 s | package=134.291 J | dram=0.000000 | total=134.291 J | power=134.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=7 batches=12804 time=1.002 s | package=133.644 J | dram=0.000000 | total=133.644 J | power=133.4 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=8 batches=12804 time=0.995 s | package=132.808 J | dram=0.000000 | total=132.808 J | power=133.4 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=9 batches=12804 time=0.998 s | package=133.068 J | dram=0.000000 | total=133.068 J | power=133.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=10 batches=12804 time=0.999 s | package=133.260 J | dram=0.000000 | total=133.260 J | power=133.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=1000000 threads=1 rep=1 batches=2130 time=1.000 s | package=48.771 J | dram=0.000428 | total=48.772 J | power=48.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=2 batches=2130 time=1.001 s | package=48.647 J | dram=0.000215 | total=48.647 J | power=48.6 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=3 batches=2130 time=1.000 s | package=47.128 J | dram=0.000244 | total=47.128 J | power=47.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=4 batches=2130 time=1.000 s | package=47.135 J | dram=0.000322 | total=47.136 J | power=47.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=5 batches=2130 time=1.000 s | package=47.029 J | dram=0.000229 | total=47.029 J | power=47.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=6 batches=2130 time=1.001 s | package=47.309 J | dram=0.000520 | total=47.310 J | power=47.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=7 batches=2130 time=1.000 s | package=47.250 J | dram=0.000322 | total=47.251 J | power=47.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=8 batches=2130 time=1.001 s | package=47.183 J | dram=0.000428 | total=47.183 J | power=47.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=9 batches=2130 time=1.000 s | package=47.208 J | dram=0.000260 | total=47.209 J | power=47.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=10 batches=2130 time=1.000 s | package=47.109 J | dram=0.000321 | total=47.109 J | power=47.1 W | runtime=in_range | checksum=OK
