STREAM | Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz | platform=INTEL | session=stream_intel_20260720_234432_session1 | reps=10 | configs=63 | DRAM-RAPL=yes
[STREAM] N=1000000 threads=16 rep=10 batches=14661 time=1.001 s | package=128.239 J | dram=0.000000 | total=128.239 J | power=128.1 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=64000000 threads=20 rep=1 batches=34 time=1.004 s | package=117.758 J | dram=2.299192 | total=120.057 J | power=119.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=2 batches=34 time=1.005 s | package=117.587 J | dram=2.298733 | total=119.886 J | power=119.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=3 batches=34 time=1.005 s | package=117.721 J | dram=2.288589 | total=120.010 J | power=119.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=4 batches=34 time=1.005 s | package=116.888 J | dram=2.302451 | total=119.191 J | power=118.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=5 batches=34 time=1.005 s | package=116.555 J | dram=2.318241 | total=118.874 J | power=118.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=6 batches=34 time=1.005 s | package=117.282 J | dram=2.313727 | total=119.596 J | power=119.1 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=7 batches=34 time=1.005 s | package=117.798 J | dram=2.315701 | total=120.114 J | power=119.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=8 batches=34 time=1.005 s | package=117.504 J | dram=2.314278 | total=119.818 J | power=119.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=9 batches=34 time=1.005 s | package=117.197 J | dram=2.296561 | total=119.494 J | power=118.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=10 batches=34 time=1.005 s | package=117.646 J | dram=2.294051 | total=119.940 J | power=119.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=256000000 threads=1 rep=1 batches=5 time=1.000 s | package=46.263 J | dram=0.887951 | total=47.151 J | power=47.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=2 batches=5 time=1.000 s | package=46.302 J | dram=0.873278 | total=47.175 J | power=47.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=3 batches=5 time=1.000 s | package=46.191 J | dram=0.887767 | total=47.079 J | power=47.1 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=4 batches=5 time=1.000 s | package=46.570 J | dram=0.878082 | total=47.448 J | power=47.4 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=5 batches=5 time=1.000 s | package=45.731 J | dram=0.884722 | total=46.616 J | power=46.6 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=6 batches=5 time=1.000 s | package=45.733 J | dram=0.875389 | total=46.608 J | power=46.6 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=7 batches=5 time=1.000 s | package=44.481 J | dram=0.886054 | total=45.367 J | power=45.4 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=8 batches=5 time=1.000 s | package=45.337 J | dram=0.883360 | total=46.221 J | power=46.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=9 batches=5 time=1.000 s | package=46.109 J | dram=0.888823 | total=46.998 J | power=47.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=10 batches=5 time=0.999 s | package=46.112 J | dram=0.883514 | total=46.996 J | power=47.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=32000000 threads=8 rep=1 batches=72 time=1.005 s | package=103.221 J | dram=2.061155 | total=105.283 J | power=104.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=2 batches=72 time=1.006 s | package=103.047 J | dram=2.014627 | total=105.062 J | power=104.4 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=3 batches=72 time=1.001 s | package=102.680 J | dram=2.052434 | total=104.733 J | power=104.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=4 batches=72 time=1.002 s | package=102.976 J | dram=2.046482 | total=105.022 J | power=104.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=5 batches=72 time=1.005 s | package=103.264 J | dram=2.082299 | total=105.346 J | power=104.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=6 batches=72 time=1.001 s | package=103.799 J | dram=2.060252 | total=105.859 J | power=105.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=7 batches=72 time=0.999 s | package=102.786 J | dram=2.103766 | total=104.890 J | power=105.0 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=8 batches=72 time=0.999 s | package=103.632 J | dram=2.081091 | total=105.713 J | power=105.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=9 batches=72 time=0.999 s | package=104.515 J | dram=2.049511 | total=106.564 J | power=106.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=10 batches=72 time=0.999 s | package=103.948 J | dram=2.041449 | total=105.990 J | power=106.1 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=32000000 threads=20 rep=1 batches=68 time=1.017 s | package=118.902 J | dram=2.344986 | total=121.247 J | power=119.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=2 batches=68 time=1.015 s | package=119.040 J | dram=2.403523 | total=121.444 J | power=119.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=3 batches=68 time=1.015 s | package=118.877 J | dram=2.359857 | total=121.237 J | power=119.4 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=4 batches=68 time=1.015 s | package=118.570 J | dram=2.366940 | total=120.937 J | power=119.1 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=5 batches=68 time=1.015 s | package=119.236 J | dram=2.364845 | total=121.601 J | power=119.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=6 batches=68 time=1.015 s | package=118.894 J | dram=2.375172 | total=121.269 J | power=119.5 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=7 batches=68 time=1.015 s | package=119.321 J | dram=2.404732 | total=121.726 J | power=119.9 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=8 batches=68 time=1.015 s | package=118.934 J | dram=2.430206 | total=121.364 J | power=119.5 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=9 batches=68 time=1.016 s | package=119.460 J | dram=2.420582 | total=121.881 J | power=120.0 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=10 batches=68 time=1.015 s | package=119.688 J | dram=2.371806 | total=122.059 J | power=120.3 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=32000000 threads=1 rep=1 batches=40 time=1.007 s | package=45.140 J | dram=0.866623 | total=46.006 J | power=45.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=1 rep=2 batches=40 time=1.007 s | package=45.054 J | dram=0.869591 | total=45.923 J | power=45.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=1 rep=3 batches=40 time=1.007 s | package=44.670 J | dram=0.876017 | total=45.546 J | power=45.2 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=1 rep=4 batches=40 time=1.006 s | package=45.743 J | dram=0.884936 | total=46.628 J | power=46.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=1 rep=5 batches=40 time=1.007 s | package=46.258 J | dram=0.882550 | total=47.141 J | power=46.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=1 rep=6 batches=40 time=1.007 s | package=46.220 J | dram=0.902180 | total=47.122 J | power=46.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=1 rep=7 batches=40 time=1.007 s | package=46.004 J | dram=0.886253 | total=46.890 J | power=46.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=1 rep=8 batches=40 time=1.006 s | package=45.935 J | dram=0.885426 | total=46.821 J | power=46.5 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=1 rep=9 batches=40 time=1.007 s | package=44.832 J | dram=0.866178 | total=45.698 J | power=45.4 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=1 rep=10 batches=40 time=1.006 s | package=44.640 J | dram=0.868321 | total=45.509 J | power=45.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=64000000 threads=4 rep=1 batches=36 time=1.016 s | package=75.416 J | dram=1.718634 | total=77.135 J | power=75.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=2 batches=36 time=1.012 s | package=74.872 J | dram=1.735815 | total=76.608 J | power=75.7 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=3 batches=36 time=1.009 s | package=74.844 J | dram=1.732174 | total=76.576 J | power=75.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=4 batches=36 time=1.009 s | package=74.121 J | dram=1.733735 | total=75.855 J | power=75.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=5 batches=36 time=1.011 s | package=75.328 J | dram=1.715145 | total=77.043 J | power=76.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=6 batches=36 time=1.014 s | package=75.486 J | dram=1.710937 | total=77.197 J | power=76.1 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=7 batches=36 time=1.016 s | package=75.479 J | dram=1.699310 | total=77.178 J | power=76.0 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=8 batches=36 time=1.014 s | package=75.176 J | dram=1.713432 | total=76.889 J | power=75.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=9 batches=36 time=1.014 s | package=75.319 J | dram=1.702324 | total=77.021 J | power=76.0 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=10 batches=36 time=1.014 s | package=75.312 J | dram=1.719766 | total=77.032 J | power=76.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=16000000 threads=10 rep=1 batches=145 time=1.004 s | package=115.691 J | dram=2.215945 | total=117.907 J | power=117.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=2 batches=145 time=1.005 s | package=116.227 J | dram=2.211538 | total=118.438 J | power=117.9 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=3 batches=145 time=1.005 s | package=115.590 J | dram=2.211447 | total=117.802 J | power=117.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=4 batches=145 time=1.005 s | package=116.174 J | dram=2.198626 | total=118.372 J | power=117.7 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=5 batches=145 time=1.005 s | package=116.134 J | dram=2.216113 | total=118.350 J | power=117.7 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=6 batches=145 time=1.005 s | package=115.637 J | dram=2.225048 | total=117.862 J | power=117.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=7 batches=145 time=1.006 s | package=115.656 J | dram=2.186049 | total=117.842 J | power=117.2 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=8 batches=145 time=1.005 s | package=115.828 J | dram=2.175293 | total=118.003 J | power=117.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=9 batches=145 time=1.005 s | package=116.006 J | dram=2.177267 | total=118.183 J | power=117.6 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=10 batches=145 time=1.005 s | package=116.346 J | dram=2.200048 | total=118.546 J | power=118.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=128000000 threads=16 rep=1 batches=18 time=1.038 s | package=111.280 J | dram=2.246728 | total=113.526 J | power=109.4 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=2 batches=18 time=1.038 s | package=110.923 J | dram=2.229333 | total=113.152 J | power=109.0 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=3 batches=18 time=1.038 s | package=111.591 J | dram=2.262349 | total=113.854 J | power=109.7 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=4 batches=18 time=1.038 s | package=111.118 J | dram=2.254072 | total=113.373 J | power=109.2 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=5 batches=18 time=1.038 s | package=111.396 J | dram=2.232285 | total=113.628 J | power=109.5 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=6 batches=18 time=1.038 s | package=110.983 J | dram=2.225309 | total=113.208 J | power=109.1 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=7 batches=18 time=1.038 s | package=111.310 J | dram=2.199558 | total=113.509 J | power=109.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=8 batches=18 time=1.038 s | package=111.298 J | dram=2.242245 | total=113.541 J | power=109.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=9 batches=18 time=1.038 s | package=111.576 J | dram=2.246101 | total=113.822 J | power=109.7 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=10 batches=18 time=1.038 s | package=111.725 J | dram=2.252343 | total=113.977 J | power=109.8 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=128000000 threads=2 rep=1 batches=16 time=1.056 s | package=63.660 J | dram=1.471906 | total=65.132 J | power=61.7 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=2 rep=2 batches=16 time=1.054 s | package=62.921 J | dram=1.481942 | total=64.403 J | power=61.1 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=2 rep=3 batches=16 time=1.050 s | package=62.949 J | dram=1.502613 | total=64.452 J | power=61.4 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=2 rep=4 batches=16 time=1.054 s | package=63.186 J | dram=1.481713 | total=64.668 J | power=61.4 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=2 rep=5 batches=16 time=1.051 s | package=62.322 J | dram=1.475333 | total=63.798 J | power=60.7 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=2 rep=6 batches=16 time=1.049 s | package=61.015 J | dram=1.522427 | total=62.537 J | power=59.6 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=2 rep=7 batches=16 time=1.052 s | package=61.936 J | dram=1.477444 | total=63.413 J | power=60.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=2 rep=8 batches=16 time=1.049 s | package=61.152 J | dram=1.495530 | total=62.648 J | power=59.7 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=2 rep=9 batches=16 time=1.049 s | package=60.946 J | dram=1.498559 | total=62.445 J | power=59.5 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=2 rep=10 batches=16 time=1.049 s | package=60.693 J | dram=1.488308 | total=62.182 J | power=59.3 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=32000000 threads=16 rep=1 batches=71 time=1.009 s | package=108.050 J | dram=2.225936 | total=110.276 J | power=109.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=2 batches=71 time=1.009 s | package=108.863 J | dram=2.229592 | total=111.092 J | power=110.1 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=3 batches=71 time=1.009 s | package=108.560 J | dram=2.216771 | total=110.777 J | power=109.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=4 batches=71 time=1.009 s | package=108.616 J | dram=2.227144 | total=110.843 J | power=109.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=5 batches=71 time=1.009 s | package=108.359 J | dram=2.258846 | total=110.618 J | power=109.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=6 batches=71 time=1.010 s | package=108.853 J | dram=2.220902 | total=111.073 J | power=110.0 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=7 batches=71 time=1.009 s | package=108.297 J | dram=2.248197 | total=110.545 J | power=109.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=8 batches=71 time=1.008 s | package=108.551 J | dram=2.238068 | total=110.789 J | power=109.9 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=9 batches=71 time=1.008 s | package=108.444 J | dram=2.235958 | total=110.680 J | power=109.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=10 batches=71 time=1.009 s | package=108.421 J | dram=2.239920 | total=110.661 J | power=109.7 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=128000000 threads=8 rep=1 batches=18 time=1.029 s | package=106.141 J | dram=1.952265 | total=108.093 J | power=105.0 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=2 batches=18 time=1.030 s | package=106.597 J | dram=1.936720 | total=108.534 J | power=105.4 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=3 batches=18 time=1.030 s | package=106.320 J | dram=1.929330 | total=108.250 J | power=105.1 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=4 batches=18 time=1.030 s | package=106.574 J | dram=1.936858 | total=108.511 J | power=105.4 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=5 batches=18 time=1.028 s | package=106.391 J | dram=1.952953 | total=108.344 J | power=105.4 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=6 batches=18 time=1.025 s | package=105.778 J | dram=1.991295 | total=107.769 J | power=105.1 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=7 batches=18 time=1.029 s | package=106.560 J | dram=1.961476 | total=108.521 J | power=105.4 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=8 batches=18 time=1.026 s | package=105.266 J | dram=1.974328 | total=107.240 J | power=104.5 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=9 batches=18 time=1.027 s | package=106.504 J | dram=1.945379 | total=108.449 J | power=105.6 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=10 batches=18 time=1.031 s | package=106.639 J | dram=1.932956 | total=108.572 J | power=105.3 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=1000000 threads=2 rep=1 batches=3824 time=1.000 s | package=61.695 J | dram=0.066265 | total=61.761 J | power=61.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=2 batches=3824 time=1.000 s | package=61.314 J | dram=0.073516 | total=61.387 J | power=61.4 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=3 batches=3824 time=1.002 s | package=61.526 J | dram=0.081335 | total=61.608 J | power=61.5 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=4 batches=3824 time=1.001 s | package=61.780 J | dram=0.080218 | total=61.860 J | power=61.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=5 batches=3824 time=1.002 s | package=61.887 J | dram=0.073425 | total=61.960 J | power=61.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=6 batches=3824 time=1.002 s | package=61.065 J | dram=0.074848 | total=61.140 J | power=61.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=7 batches=3824 time=1.002 s | package=61.662 J | dram=0.069232 | total=61.731 J | power=61.6 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=8 batches=3824 time=1.003 s | package=62.299 J | dram=0.065959 | total=62.365 J | power=62.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=9 batches=3824 time=1.003 s | package=61.957 J | dram=0.068759 | total=62.026 J | power=61.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=10 batches=3824 time=1.008 s | package=61.823 J | dram=0.075949 | total=61.899 J | power=61.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=8000000 threads=1 rep=1 batches=171 time=1.001 s | package=47.942 J | dram=0.898033 | total=48.840 J | power=48.8 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=1 rep=2 batches=171 time=1.000 s | package=47.716 J | dram=0.896718 | total=48.613 J | power=48.6 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=1 rep=3 batches=171 time=1.001 s | package=47.342 J | dram=0.898921 | total=48.241 J | power=48.2 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=1 rep=4 batches=171 time=1.000 s | package=46.205 J | dram=0.897192 | total=47.103 J | power=47.1 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=1 rep=5 batches=171 time=1.000 s | package=46.216 J | dram=0.897421 | total=47.113 J | power=47.1 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=1 rep=6 batches=171 time=1.000 s | package=46.328 J | dram=0.888364 | total=47.216 J | power=47.2 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=1 rep=7 batches=171 time=1.000 s | package=45.952 J | dram=0.914940 | total=46.867 J | power=46.9 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=1 rep=8 batches=171 time=1.000 s | package=44.831 J | dram=0.894117 | total=45.725 J | power=45.7 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=1 rep=9 batches=171 time=0.999 s | package=44.718 J | dram=0.902333 | total=45.621 J | power=45.7 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=1 rep=10 batches=171 time=1.000 s | package=44.605 J | dram=0.892694 | total=45.498 J | power=45.5 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=1000000 threads=8 rep=1 batches=13413 time=1.004 s | package=129.748 J | dram=0.000000 | total=129.748 J | power=129.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=2 batches=13413 time=1.008 s | package=130.234 J | dram=0.000015 | total=130.234 J | power=129.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=3 batches=13413 time=1.007 s | package=130.395 J | dram=0.000000 | total=130.395 J | power=129.5 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=4 batches=13413 time=1.009 s | package=130.556 J | dram=0.000000 | total=130.556 J | power=129.4 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=5 batches=13413 time=1.007 s | package=130.416 J | dram=0.000000 | total=130.416 J | power=129.5 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=6 batches=13413 time=1.001 s | package=130.256 J | dram=0.000168 | total=130.256 J | power=130.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=7 batches=13413 time=1.001 s | package=130.281 J | dram=0.000016 | total=130.281 J | power=130.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=8 batches=13413 time=1.003 s | package=130.279 J | dram=0.000000 | total=130.279 J | power=129.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=9 batches=13413 time=1.000 s | package=130.147 J | dram=0.000030 | total=130.147 J | power=130.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=10 batches=13413 time=0.998 s | package=129.871 J | dram=0.000000 | total=129.871 J | power=130.2 W | runtime=in_range | checksum=OK
