STREAM | Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz | platform=INTEL | session=stream_intel_20260720_234432_session3 | reps=10 | configs=63 | DRAM-RAPL=yes
[STREAM] N=128000000 threads=1 rep=9 batches=10 time=1.004 s | package=46.594 J | dram=0.853847 | total=47.447 J | power=47.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=10 batches=10 time=1.004 s | package=46.312 J | dram=0.859263 | total=47.171 J | power=47.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=128000000 threads=2 rep=1 batches=16 time=1.054 s | package=63.845 J | dram=1.460385 | total=65.305 J | power=61.9 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=2 rep=2 batches=16 time=1.052 s | package=63.723 J | dram=1.448145 | total=65.171 J | power=62.0 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=2 rep=3 batches=16 time=1.052 s | package=64.182 J | dram=1.450639 | total=65.633 J | power=62.4 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=2 rep=4 batches=16 time=1.052 s | package=64.511 J | dram=1.464072 | total=65.975 J | power=62.7 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=2 rep=5 batches=16 time=1.055 s | package=64.031 J | dram=1.442576 | total=65.474 J | power=62.1 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=2 rep=6 batches=16 time=1.053 s | package=63.482 J | dram=1.435951 | total=64.918 J | power=61.7 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=2 rep=7 batches=16 time=1.057 s | package=63.584 J | dram=1.424491 | total=65.009 J | power=61.5 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=2 rep=8 batches=16 time=1.057 s | package=62.774 J | dram=1.423053 | total=64.197 J | power=60.7 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=2 rep=9 batches=16 time=1.056 s | package=63.611 J | dram=1.459207 | total=65.070 J | power=61.6 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=2 rep=10 batches=16 time=1.056 s | package=63.753 J | dram=1.425592 | total=65.179 J | power=61.7 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=16000000 threads=16 rep=1 batches=143 time=1.003 s | package=110.640 J | dram=2.275951 | total=112.916 J | power=112.6 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=2 batches=143 time=1.003 s | package=110.840 J | dram=2.292368 | total=113.133 J | power=112.8 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=3 batches=143 time=1.003 s | package=110.677 J | dram=2.271392 | total=112.948 J | power=112.6 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=4 batches=143 time=1.003 s | package=110.801 J | dram=2.288574 | total=113.090 J | power=112.7 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=5 batches=143 time=1.004 s | package=110.950 J | dram=2.285514 | total=113.235 J | power=112.8 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=6 batches=143 time=1.003 s | package=110.895 J | dram=2.281291 | total=113.177 J | power=112.8 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=7 batches=143 time=1.004 s | package=111.079 J | dram=2.288314 | total=113.367 J | power=112.9 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=8 batches=143 time=1.003 s | package=111.144 J | dram=2.296362 | total=113.440 J | power=113.1 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=9 batches=143 time=1.003 s | package=110.943 J | dram=2.289721 | total=113.233 J | power=112.9 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=10 batches=143 time=1.003 s | package=110.947 J | dram=2.295015 | total=113.242 J | power=112.9 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=32000000 threads=20 rep=1 batches=67 time=1.008 s | package=121.464 J | dram=2.390609 | total=123.855 J | power=122.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=2 batches=67 time=1.008 s | package=121.503 J | dram=2.362825 | total=123.866 J | power=122.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=3 batches=67 time=1.008 s | package=122.281 J | dram=2.331904 | total=124.613 J | power=123.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=4 batches=67 time=1.008 s | package=121.649 J | dram=2.363651 | total=124.013 J | power=123.0 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=5 batches=67 time=1.008 s | package=121.576 J | dram=2.353828 | total=123.930 J | power=122.9 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=6 batches=67 time=1.008 s | package=121.760 J | dram=2.357776 | total=124.118 J | power=123.1 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=7 batches=67 time=1.008 s | package=121.689 J | dram=2.352528 | total=124.041 J | power=123.0 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=8 batches=67 time=1.008 s | package=121.617 J | dram=2.349575 | total=123.967 J | power=122.9 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=9 batches=67 time=1.009 s | package=121.918 J | dram=2.382853 | total=124.301 J | power=123.2 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=10 batches=67 time=1.008 s | package=121.541 J | dram=2.365273 | total=123.906 J | power=122.9 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=32000000 threads=8 rep=1 batches=72 time=1.003 s | package=106.173 J | dram=2.033752 | total=108.207 J | power=107.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=2 batches=72 time=1.002 s | package=106.103 J | dram=2.022507 | total=108.125 J | power=107.9 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=3 batches=72 time=1.004 s | package=106.286 J | dram=2.010863 | total=108.296 J | power=107.9 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=4 batches=72 time=1.004 s | package=106.098 J | dram=2.002418 | total=108.100 J | power=107.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=5 batches=72 time=1.003 s | package=106.201 J | dram=2.018116 | total=108.220 J | power=107.9 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=6 batches=72 time=1.002 s | package=106.262 J | dram=2.002540 | total=108.264 J | power=108.1 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=7 batches=72 time=1.004 s | package=106.473 J | dram=2.012179 | total=108.486 J | power=108.1 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=8 batches=72 time=1.004 s | package=106.358 J | dram=1.982100 | total=108.340 J | power=107.9 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=9 batches=72 time=1.004 s | package=106.452 J | dram=2.017458 | total=108.470 J | power=108.0 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=10 batches=72 time=1.004 s | package=106.863 J | dram=2.018284 | total=108.881 J | power=108.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=32000000 threads=2 rep=1 batches=62 time=1.008 s | package=61.727 J | dram=1.463858 | total=63.191 J | power=62.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=2 batches=62 time=1.015 s | package=61.216 J | dram=1.455886 | total=62.672 J | power=61.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=3 batches=62 time=1.008 s | package=61.357 J | dram=1.465389 | total=62.823 J | power=62.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=4 batches=62 time=1.008 s | package=61.921 J | dram=1.468540 | total=63.390 J | power=62.9 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=5 batches=62 time=1.001 s | package=60.261 J | dram=1.471798 | total=61.733 J | power=61.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=6 batches=62 time=1.001 s | package=59.851 J | dram=1.471478 | total=61.323 J | power=61.2 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=7 batches=62 time=1.002 s | package=60.643 J | dram=1.461762 | total=62.105 J | power=62.0 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=8 batches=62 time=1.002 s | package=60.797 J | dram=1.482769 | total=62.280 J | power=62.2 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=9 batches=62 time=1.002 s | package=60.344 J | dram=1.512160 | total=61.856 J | power=61.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=10 batches=62 time=1.002 s | package=60.578 J | dram=1.474094 | total=62.052 J | power=61.9 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=256000000 threads=10 rep=1 batches=9 time=1.047 s | package=122.356 J | dram=2.047278 | total=124.403 J | power=118.8 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=10 rep=2 batches=9 time=1.048 s | package=121.122 J | dram=2.051515 | total=123.174 J | power=117.6 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=10 rep=3 batches=9 time=1.048 s | package=122.123 J | dram=2.059701 | total=124.182 J | power=118.6 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=10 rep=4 batches=9 time=1.047 s | package=122.206 J | dram=2.056457 | total=124.263 J | power=118.7 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=10 rep=5 batches=9 time=1.048 s | package=123.545 J | dram=2.046360 | total=125.591 J | power=119.9 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=10 rep=6 batches=9 time=1.047 s | package=122.689 J | dram=2.050873 | total=124.740 J | power=119.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=10 rep=7 batches=9 time=1.048 s | package=121.892 J | dram=2.014842 | total=123.907 J | power=118.3 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=10 rep=8 batches=9 time=1.048 s | package=122.342 J | dram=2.020977 | total=124.363 J | power=118.7 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=10 rep=9 batches=9 time=1.048 s | package=124.239 J | dram=2.030463 | total=126.270 J | power=120.5 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=10 rep=10 batches=9 time=1.048 s | package=122.421 J | dram=1.997568 | total=124.419 J | power=118.8 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=2000000 threads=4 rep=1 batches=2225 time=1.006 s | package=81.498 J | dram=1.850887 | total=83.349 J | power=82.9 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=2 batches=2225 time=1.004 s | package=82.106 J | dram=1.841034 | total=83.947 J | power=83.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=3 batches=2225 time=1.004 s | package=81.972 J | dram=1.852280 | total=83.824 J | power=83.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=4 batches=2225 time=1.006 s | package=81.599 J | dram=1.847429 | total=83.446 J | power=83.0 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=5 batches=2225 time=1.005 s | package=82.058 J | dram=1.873210 | total=83.931 J | power=83.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=6 batches=2225 time=1.009 s | package=81.917 J | dram=1.856915 | total=83.774 J | power=83.0 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=7 batches=2225 time=1.002 s | package=80.589 J | dram=1.890973 | total=82.480 J | power=82.3 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=8 batches=2225 time=1.001 s | package=80.172 J | dram=1.869201 | total=82.041 J | power=81.9 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=9 batches=2225 time=1.002 s | package=80.524 J | dram=1.883813 | total=82.407 J | power=82.3 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=10 batches=2225 time=1.001 s | package=80.215 J | dram=1.875153 | total=82.090 J | power=82.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=64000000 threads=8 rep=1 batches=36 time=1.015 s | package=107.160 J | dram=1.967626 | total=109.128 J | power=107.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=2 batches=36 time=1.015 s | package=107.998 J | dram=1.982207 | total=109.980 J | power=108.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=3 batches=36 time=1.015 s | package=107.680 J | dram=2.014505 | total=109.695 J | power=108.1 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=4 batches=36 time=1.015 s | package=107.388 J | dram=2.005693 | total=109.394 J | power=107.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=5 batches=36 time=1.015 s | package=108.169 J | dram=1.970854 | total=110.140 J | power=108.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=6 batches=36 time=1.015 s | package=108.115 J | dram=2.000215 | total=110.115 J | power=108.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=7 batches=36 time=1.015 s | package=107.935 J | dram=2.021023 | total=109.956 J | power=108.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=8 batches=36 time=1.015 s | package=108.032 J | dram=1.993069 | total=110.025 J | power=108.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=9 batches=36 time=1.015 s | package=108.491 J | dram=1.978183 | total=110.469 J | power=108.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=10 batches=36 time=1.015 s | package=108.157 J | dram=1.986200 | total=110.144 J | power=108.6 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=128000000 threads=16 rep=1 batches=18 time=1.037 s | package=114.396 J | dram=2.249238 | total=116.645 J | power=112.4 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=2 batches=18 time=1.038 s | package=114.104 J | dram=2.255419 | total=116.359 J | power=112.1 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=3 batches=18 time=1.038 s | package=114.629 J | dram=2.261202 | total=116.890 J | power=112.7 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=4 batches=18 time=1.037 s | package=113.372 J | dram=2.300890 | total=115.673 J | power=111.5 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=5 batches=18 time=1.038 s | package=113.719 J | dram=2.294066 | total=116.013 J | power=111.8 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=6 batches=18 time=1.037 s | package=113.969 J | dram=2.278139 | total=116.248 J | power=112.1 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=7 batches=18 time=1.037 s | package=113.632 J | dram=2.248657 | total=115.881 J | power=111.7 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=8 batches=18 time=1.038 s | package=114.066 J | dram=2.244005 | total=116.310 J | power=112.1 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=9 batches=18 time=1.037 s | package=113.437 J | dram=2.264996 | total=115.702 J | power=111.5 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=10 batches=18 time=1.037 s | package=115.036 J | dram=2.256490 | total=117.292 J | power=113.1 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=1000000 threads=16 rep=1 batches=14903 time=0.999 s | package=131.998 J | dram=0.000000 | total=131.998 J | power=132.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=2 batches=14903 time=1.001 s | package=132.235 J | dram=0.000000 | total=132.235 J | power=132.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=3 batches=14903 time=1.000 s | package=132.293 J | dram=0.000000 | total=132.293 J | power=132.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=4 batches=14903 time=1.001 s | package=132.418 J | dram=0.000000 | total=132.418 J | power=132.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=5 batches=14903 time=1.000 s | package=132.337 J | dram=0.000000 | total=132.337 J | power=132.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=6 batches=14903 time=1.002 s | package=132.241 J | dram=0.000000 | total=132.241 J | power=131.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=7 batches=14903 time=1.001 s | package=132.214 J | dram=0.000000 | total=132.214 J | power=132.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=8 batches=14903 time=1.002 s | package=132.158 J | dram=0.000000 | total=132.158 J | power=132.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=9 batches=14903 time=1.001 s | package=132.335 J | dram=0.000000 | total=132.335 J | power=132.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=10 batches=14903 time=1.001 s | package=132.700 J | dram=0.000000 | total=132.700 J | power=132.6 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=8000000 threads=20 rep=1 batches=286 time=1.003 s | package=120.319 J | dram=2.363697 | total=122.683 J | power=122.3 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=20 rep=2 batches=286 time=1.003 s | package=120.034 J | dram=2.359597 | total=122.393 J | power=122.0 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=20 rep=3 batches=286 time=1.003 s | package=120.355 J | dram=2.354548 | total=122.709 J | power=122.3 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=20 rep=4 batches=286 time=1.003 s | package=120.200 J | dram=2.367843 | total=122.568 J | power=122.2 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=20 rep=5 batches=286 time=1.004 s | package=120.274 J | dram=2.368471 | total=122.643 J | power=122.1 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=20 rep=6 batches=286 time=1.003 s | package=120.566 J | dram=2.372939 | total=122.939 J | power=122.5 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=20 rep=7 batches=286 time=1.006 s | package=120.446 J | dram=2.343103 | total=122.789 J | power=122.1 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=20 rep=8 batches=286 time=1.005 s | package=120.426 J | dram=2.376044 | total=122.802 J | power=122.1 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=20 rep=9 batches=286 time=1.004 s | package=120.404 J | dram=2.388483 | total=122.793 J | power=122.4 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=20 rep=10 batches=286 time=1.004 s | package=120.306 J | dram=2.362763 | total=122.669 J | power=122.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=2000000 threads=16 rep=1 batches=3832 time=0.999 s | package=125.220 J | dram=2.231260 | total=127.451 J | power=127.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=16 rep=2 batches=3832 time=1.004 s | package=125.481 J | dram=2.214599 | total=127.696 J | power=127.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=16 rep=3 batches=3832 time=1.002 s | package=125.411 J | dram=2.214338 | total=127.625 J | power=127.4 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=16 rep=4 batches=3832 time=1.000 s | package=125.384 J | dram=2.215027 | total=127.599 J | power=127.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=16 rep=5 batches=3832 time=1.003 s | package=125.325 J | dram=2.191603 | total=127.516 J | power=127.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=16 rep=6 batches=3832 time=1.002 s | package=125.395 J | dram=2.212976 | total=127.608 J | power=127.3 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=16 rep=7 batches=3832 time=1.000 s | package=125.484 J | dram=2.202925 | total=127.687 J | power=127.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=16 rep=8 batches=3832 time=1.001 s | package=125.378 J | dram=2.198366 | total=127.576 J | power=127.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=16 rep=9 batches=3832 time=1.000 s | package=125.505 J | dram=2.256077 | total=127.761 J | power=127.7 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=16 rep=10 batches=3832 time=1.001 s | package=125.626 J | dram=2.208188 | total=127.834 J | power=127.8 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=64000000 threads=10 rep=1 batches=35 time=1.001 s | package=121.357 J | dram=2.038878 | total=123.396 J | power=123.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=2 batches=35 time=1.001 s | package=121.269 J | dram=2.099037 | total=123.368 J | power=123.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=3 batches=35 time=1.001 s | package=121.051 J | dram=2.063694 | total=123.114 J | power=122.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=4 batches=35 time=1.002 s | package=120.826 J | dram=2.097554 | total=122.923 J | power=122.7 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=5 batches=35 time=1.001 s | package=121.013 J | dram=2.110115 | total=123.123 J | power=122.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=6 batches=35 time=1.001 s | package=120.944 J | dram=2.092887 | total=123.037 J | power=122.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=7 batches=35 time=1.001 s | package=121.940 J | dram=2.081381 | total=124.022 J | power=123.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=8 batches=35 time=1.001 s | package=121.329 J | dram=2.089521 | total=123.419 J | power=123.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=9 batches=35 time=1.001 s | package=120.997 J | dram=2.089307 | total=123.087 J | power=122.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=10 batches=35 time=1.001 s | package=121.207 J | dram=2.082376 | total=123.289 J | power=123.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=4000000 threads=2 rep=1 batches=612 time=0.999 s | package=61.966 J | dram=1.434544 | total=63.400 J | power=63.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=2 batches=612 time=1.057 s | package=79.277 J | dram=1.527521 | total=80.804 J | power=76.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=3 batches=612 time=1.053 s | package=72.206 J | dram=1.527613 | total=73.733 J | power=70.0 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=4 batches=612 time=1.035 s | package=70.887 J | dram=1.545178 | total=72.433 J | power=70.0 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=5 batches=612 time=1.065 s | package=76.586 J | dram=1.678854 | total=78.265 J | power=73.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=6 batches=612 time=1.006 s | package=63.743 J | dram=1.486487 | total=65.229 J | power=64.8 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=7 batches=612 time=1.007 s | package=63.470 J | dram=1.499767 | total=64.970 J | power=64.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=8 batches=612 time=1.003 s | package=63.162 J | dram=1.481896 | total=64.644 J | power=64.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=9 batches=612 time=1.001 s | package=62.596 J | dram=1.479984 | total=64.076 J | power=64.0 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=10 batches=612 time=1.012 s | package=63.178 J | dram=1.463491 | total=64.641 J | power=63.9 W | runtime=in_range | checksum=OK
