STREAM | Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz | platform=INTEL | session=stream_intel_20260720_234432_session4 | reps=10 | configs=63 | DRAM-RAPL=yes
[STREAM] N=64000000 threads=10 rep=8 batches=35 time=1.001 s | package=121.672 J | dram=2.105219 | total=123.777 J | power=123.7 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=9 batches=35 time=1.001 s | package=121.073 J | dram=2.112593 | total=123.186 J | power=123.1 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=10 batches=35 time=1.001 s | package=121.171 J | dram=2.083125 | total=123.255 J | power=123.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=256000000 threads=1 rep=1 batches=5 time=1.005 s | package=48.267 J | dram=0.854933 | total=49.122 J | power=48.9 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=2 batches=5 time=1.005 s | package=47.563 J | dram=0.851751 | total=48.415 J | power=48.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=3 batches=5 time=1.005 s | package=47.882 J | dram=0.852852 | total=48.735 J | power=48.5 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=4 batches=5 time=1.005 s | package=47.412 J | dram=0.857871 | total=48.270 J | power=48.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=5 batches=5 time=1.006 s | package=47.484 J | dram=0.876950 | total=48.361 J | power=48.1 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=6 batches=5 time=1.005 s | package=47.177 J | dram=0.884126 | total=48.061 J | power=47.8 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=7 batches=5 time=1.007 s | package=47.919 J | dram=0.874196 | total=48.793 J | power=48.5 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=8 batches=5 time=1.005 s | package=46.551 J | dram=0.872375 | total=47.424 J | power=47.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=9 batches=5 time=1.006 s | package=47.659 J | dram=0.872988 | total=48.532 J | power=48.3 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=10 batches=5 time=1.005 s | package=48.162 J | dram=0.879994 | total=49.042 J | power=48.8 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=1000000 threads=1 rep=1 batches=2136 time=1.002 s | package=47.689 J | dram=0.001484 | total=47.690 J | power=47.6 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=2 batches=2136 time=1.002 s | package=48.738 J | dram=0.001224 | total=48.739 J | power=48.7 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=3 batches=2136 time=1.001 s | package=48.650 J | dram=0.001331 | total=48.651 J | power=48.6 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=4 batches=2136 time=1.001 s | package=48.737 J | dram=0.001560 | total=48.739 J | power=48.7 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=5 batches=2136 time=1.002 s | package=48.899 J | dram=0.001989 | total=48.901 J | power=48.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=6 batches=2136 time=1.002 s | package=48.929 J | dram=0.002097 | total=48.931 J | power=48.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=7 batches=2136 time=1.002 s | package=48.846 J | dram=0.001346 | total=48.847 J | power=48.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=8 batches=2136 time=1.001 s | package=48.524 J | dram=0.001729 | total=48.526 J | power=48.5 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=9 batches=2136 time=1.001 s | package=48.092 J | dram=0.000979 | total=48.093 J | power=48.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=10 batches=2136 time=1.001 s | package=47.219 J | dram=0.001132 | total=47.220 J | power=47.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=32000000 threads=8 rep=1 batches=73 time=1.013 s | package=108.459 J | dram=2.051057 | total=110.510 J | power=109.1 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=2 batches=73 time=1.013 s | package=109.100 J | dram=2.094692 | total=111.194 J | power=109.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=3 batches=73 time=1.013 s | package=108.653 J | dram=2.088542 | total=110.742 J | power=109.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=4 batches=73 time=1.013 s | package=109.006 J | dram=2.075155 | total=111.081 J | power=109.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=5 batches=73 time=1.013 s | package=109.831 J | dram=2.064276 | total=111.895 J | power=110.5 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=6 batches=73 time=1.013 s | package=109.107 J | dram=2.072278 | total=111.179 J | power=109.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=7 batches=73 time=1.013 s | package=108.719 J | dram=2.061828 | total=110.780 J | power=109.4 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=8 batches=73 time=1.013 s | package=108.700 J | dram=2.084472 | total=110.785 J | power=109.4 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=9 batches=73 time=1.016 s | package=108.844 J | dram=2.045487 | total=110.890 J | power=109.1 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=10 batches=73 time=1.019 s | package=109.024 J | dram=2.027647 | total=111.051 J | power=109.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=1000000 threads=8 rep=1 batches=13262 time=1.003 s | package=133.902 J | dram=0.000000 | total=133.902 J | power=133.6 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=2 batches=13262 time=1.005 s | package=134.266 J | dram=0.000000 | total=134.266 J | power=133.6 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=3 batches=13262 time=1.007 s | package=134.595 J | dram=0.000000 | total=134.595 J | power=133.6 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=4 batches=13262 time=1.009 s | package=134.764 J | dram=0.000000 | total=134.764 J | power=133.6 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=5 batches=13262 time=1.006 s | package=134.766 J | dram=0.000000 | total=134.766 J | power=134.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=6 batches=13262 time=1.004 s | package=134.691 J | dram=0.000000 | total=134.691 J | power=134.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=7 batches=13262 time=1.004 s | package=134.648 J | dram=0.000000 | total=134.648 J | power=134.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=8 batches=13262 time=1.005 s | package=134.677 J | dram=0.000000 | total=134.677 J | power=134.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=9 batches=13262 time=1.004 s | package=134.638 J | dram=0.000000 | total=134.638 J | power=134.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=10 batches=13262 time=1.001 s | package=134.443 J | dram=0.000000 | total=134.443 J | power=134.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=16000000 threads=8 rep=1 batches=149 time=1.005 s | package=108.235 J | dram=2.079377 | total=110.315 J | power=109.8 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=2 batches=149 time=1.004 s | package=108.060 J | dram=2.109273 | total=110.169 J | power=109.7 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=3 batches=149 time=1.010 s | package=108.506 J | dram=2.092917 | total=110.598 J | power=109.6 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=4 batches=149 time=1.010 s | package=108.501 J | dram=2.097859 | total=110.599 J | power=109.5 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=5 batches=149 time=1.010 s | package=108.618 J | dram=2.104592 | total=110.723 J | power=109.7 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=6 batches=149 time=1.007 s | package=108.374 J | dram=2.124757 | total=110.499 J | power=109.7 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=7 batches=149 time=1.005 s | package=108.269 J | dram=2.122156 | total=110.391 J | power=109.8 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=8 batches=149 time=1.006 s | package=108.439 J | dram=2.122003 | total=110.561 J | power=109.8 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=9 batches=149 time=1.006 s | package=108.620 J | dram=2.103628 | total=110.724 J | power=110.1 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=10 batches=149 time=1.007 s | package=108.268 J | dram=2.093361 | total=110.361 J | power=109.6 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=4000000 threads=2 rep=1 batches=604 time=0.999 s | package=61.765 J | dram=1.457463 | total=63.222 J | power=63.3 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=2 batches=604 time=0.999 s | package=62.325 J | dram=1.432463 | total=63.758 J | power=63.8 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=3 batches=604 time=1.000 s | package=62.779 J | dram=1.453163 | total=64.232 J | power=64.2 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=4 batches=604 time=0.998 s | package=62.878 J | dram=1.483182 | total=64.361 J | power=64.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=5 batches=604 time=0.999 s | package=62.124 J | dram=1.500670 | total=63.625 J | power=63.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=6 batches=604 time=1.005 s | package=62.312 J | dram=1.432616 | total=63.745 J | power=63.4 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=7 batches=604 time=0.999 s | package=62.271 J | dram=1.414133 | total=63.685 J | power=63.8 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=8 batches=604 time=0.993 s | package=61.967 J | dram=1.417468 | total=63.385 J | power=63.9 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=9 batches=604 time=0.993 s | package=61.859 J | dram=1.471645 | total=63.330 J | power=63.8 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=10 batches=604 time=0.992 s | package=61.899 J | dram=1.473926 | total=63.373 J | power=63.9 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=4000000 threads=1 rep=1 batches=374 time=1.001 s | package=47.960 J | dram=0.811941 | total=48.772 J | power=48.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=2 batches=374 time=1.002 s | package=46.456 J | dram=0.803985 | total=47.260 J | power=47.2 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=3 batches=374 time=1.002 s | package=46.513 J | dram=0.799363 | total=47.312 J | power=47.2 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=4 batches=374 time=1.000 s | package=46.027 J | dram=0.782044 | total=46.809 J | power=46.8 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=5 batches=374 time=1.000 s | package=46.002 J | dram=0.793535 | total=46.796 J | power=46.8 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=6 batches=374 time=1.001 s | package=46.320 J | dram=0.795202 | total=47.116 J | power=47.1 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=7 batches=374 time=1.001 s | package=46.248 J | dram=0.774272 | total=47.022 J | power=47.0 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=8 batches=374 time=1.000 s | package=46.102 J | dram=0.780821 | total=46.883 J | power=46.9 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=9 batches=374 time=1.000 s | package=46.904 J | dram=0.775511 | total=47.680 J | power=47.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=10 batches=374 time=1.001 s | package=47.970 J | dram=0.778143 | total=48.748 J | power=48.7 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=4000000 threads=4 rep=1 batches=747 time=1.000 s | package=76.133 J | dram=1.925382 | total=78.059 J | power=78.1 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=4 rep=2 batches=747 time=1.000 s | package=76.280 J | dram=1.907802 | total=78.188 J | power=78.2 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=4 rep=3 batches=747 time=1.003 s | package=76.790 J | dram=1.912928 | total=78.703 J | power=78.4 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=4 rep=4 batches=747 time=1.005 s | package=77.415 J | dram=1.927111 | total=79.342 J | power=78.9 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=4 rep=5 batches=747 time=1.003 s | package=77.095 J | dram=1.924633 | total=79.019 J | power=78.8 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=4 rep=6 batches=747 time=1.006 s | package=77.414 J | dram=1.950735 | total=79.365 J | power=78.9 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=4 rep=7 batches=747 time=1.007 s | package=77.446 J | dram=2.020350 | total=79.467 J | power=78.9 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=4 rep=8 batches=747 time=1.002 s | package=77.352 J | dram=1.943559 | total=79.296 J | power=79.2 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=4 rep=9 batches=747 time=1.001 s | package=77.749 J | dram=1.921970 | total=79.671 J | power=79.6 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=4 rep=10 batches=747 time=1.001 s | package=77.561 J | dram=1.961674 | total=79.522 J | power=79.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=64000000 threads=4 rep=1 batches=36 time=1.014 s | package=77.869 J | dram=1.642455 | total=79.512 J | power=78.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=2 batches=36 time=1.011 s | package=77.922 J | dram=1.662330 | total=79.585 J | power=78.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=3 batches=36 time=1.014 s | package=77.811 J | dram=1.655705 | total=79.467 J | power=78.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=4 batches=36 time=1.011 s | package=77.719 J | dram=1.676314 | total=79.396 J | power=78.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=5 batches=36 time=1.010 s | package=77.856 J | dram=1.650120 | total=79.507 J | power=78.7 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=6 batches=36 time=1.009 s | package=77.164 J | dram=1.673560 | total=78.838 J | power=78.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=7 batches=36 time=1.009 s | package=78.295 J | dram=1.660248 | total=79.955 J | power=79.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=8 batches=36 time=1.007 s | package=77.622 J | dram=1.669842 | total=79.292 J | power=78.7 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=9 batches=36 time=1.014 s | package=77.833 J | dram=1.650808 | total=79.484 J | power=78.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=10 batches=36 time=1.011 s | package=77.310 J | dram=1.684056 | total=78.994 J | power=78.1 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=256000000 threads=8 rep=1 batches=9 time=1.047 s | package=110.313 J | dram=1.933507 | total=112.246 J | power=107.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=8 rep=2 batches=9 time=1.049 s | package=110.291 J | dram=1.913586 | total=112.204 J | power=107.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=8 rep=3 batches=9 time=1.047 s | package=110.303 J | dram=1.931442 | total=112.235 J | power=107.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=8 rep=4 batches=9 time=1.048 s | package=110.605 J | dram=1.895211 | total=112.500 J | power=107.3 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=8 rep=5 batches=9 time=1.048 s | package=110.434 J | dram=1.908384 | total=112.342 J | power=107.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=8 rep=6 batches=9 time=1.048 s | package=110.654 J | dram=1.906869 | total=112.561 J | power=107.4 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=8 rep=7 batches=9 time=1.048 s | package=110.527 J | dram=1.910236 | total=112.438 J | power=107.3 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=8 rep=8 batches=9 time=1.047 s | package=110.508 J | dram=1.917411 | total=112.426 J | power=107.4 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=8 rep=9 batches=9 time=1.047 s | package=110.675 J | dram=1.904866 | total=112.580 J | power=107.6 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=8 rep=10 batches=9 time=1.047 s | package=110.556 J | dram=1.913433 | total=112.469 J | power=107.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=64000000 threads=2 rep=1 batches=31 time=1.026 s | package=61.939 J | dram=1.421462 | total=63.361 J | power=61.7 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=2 batches=31 time=1.022 s | package=63.766 J | dram=1.430688 | total=65.197 J | power=63.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=3 batches=31 time=1.027 s | package=62.525 J | dram=1.411991 | total=63.937 J | power=62.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=4 batches=31 time=1.025 s | package=61.447 J | dram=1.428438 | total=62.875 J | power=61.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=5 batches=31 time=1.026 s | package=61.711 J | dram=1.418020 | total=63.129 J | power=61.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=6 batches=31 time=1.024 s | package=62.432 J | dram=1.425256 | total=63.858 J | power=62.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=7 batches=31 time=1.024 s | package=62.047 J | dram=1.394549 | total=63.442 J | power=61.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=8 batches=31 time=1.023 s | package=62.325 J | dram=1.393402 | total=63.718 J | power=62.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=9 batches=31 time=1.019 s | package=61.468 J | dram=1.416918 | total=62.885 J | power=61.7 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=10 batches=31 time=1.018 s | package=59.986 J | dram=1.438077 | total=61.424 J | power=60.3 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=32000000 threads=1 rep=1 batches=40 time=1.007 s | package=48.176 J | dram=0.833345 | total=49.009 J | power=48.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=1 rep=2 batches=40 time=1.007 s | package=48.190 J | dram=0.849273 | total=49.039 J | power=48.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=1 rep=3 batches=40 time=1.007 s | package=48.073 J | dram=0.833100 | total=48.906 J | power=48.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=1 rep=4 batches=40 time=1.007 s | package=47.847 J | dram=0.833361 | total=48.681 J | power=48.4 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=1 rep=5 batches=40 time=1.007 s | package=48.028 J | dram=0.833590 | total=48.862 J | power=48.5 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=1 rep=6 batches=40 time=1.006 s | package=47.759 J | dram=0.830821 | total=48.590 J | power=48.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=1 rep=7 batches=40 time=1.007 s | package=47.795 J | dram=0.857075 | total=48.652 J | power=48.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=1 rep=8 batches=40 time=1.007 s | package=47.951 J | dram=0.845570 | total=48.797 J | power=48.4 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=1 rep=9 batches=40 time=1.007 s | package=47.844 J | dram=0.839373 | total=48.683 J | power=48.4 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=1 rep=10 batches=40 time=1.007 s | package=47.818 J | dram=0.842433 | total=48.660 J | power=48.3 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=1000000 threads=2 rep=1 batches=3825 time=0.998 s | package=62.134 J | dram=0.015376 | total=62.149 J | power=62.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=2 batches=3825 time=0.996 s | package=61.673 J | dram=0.019707 | total=61.693 J | power=61.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=3 batches=3825 time=0.996 s | package=61.739 J | dram=0.013693 | total=61.753 J | power=62.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=4 batches=3825 time=0.997 s | package=63.212 J | dram=0.019018 | total=63.231 J | power=63.4 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=5 batches=3825 time=0.996 s | package=62.397 J | dram=0.016570 | total=62.414 J | power=62.6 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=6 batches=3825 time=0.996 s | package=61.931 J | dram=0.017044 | total=61.948 J | power=62.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=7 batches=3825 time=0.996 s | package=61.790 J | dram=0.017580 | total=61.808 J | power=62.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=8 batches=3825 time=0.996 s | package=62.407 J | dram=0.015423 | total=62.422 J | power=62.7 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=9 batches=3825 time=0.996 s | package=62.422 J | dram=0.017901 | total=62.440 J | power=62.7 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=10 batches=3825 time=1.005 s | package=62.721 J | dram=0.020700 | total=62.741 J | power=62.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=128000000 threads=16 rep=1 batches=18 time=1.035 s | package=113.054 J | dram=2.219265 | total=115.274 J | power=111.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=2 batches=18 time=1.036 s | package=112.861 J | dram=2.217138 | total=115.078 J | power=111.1 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=3 batches=18 time=1.036 s | package=113.063 J | dram=2.195336 | total=115.258 J | power=111.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=4 batches=18 time=1.036 s | package=112.877 J | dram=2.208984 | total=115.086 J | power=111.1 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=5 batches=18 time=1.036 s | package=112.848 J | dram=2.243470 | total=115.092 J | power=111.1 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=6 batches=18 time=1.036 s | package=113.102 J | dram=2.200507 | total=115.302 J | power=111.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=7 batches=18 time=1.036 s | package=112.385 J | dram=2.202848 | total=114.588 J | power=110.6 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=8 batches=18 time=1.036 s | package=112.724 J | dram=2.206826 | total=114.931 J | power=110.9 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=9 batches=18 time=1.036 s | package=112.727 J | dram=2.243990 | total=114.971 J | power=111.0 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=10 batches=18 time=1.036 s | package=113.888 J | dram=2.219540 | total=116.107 J | power=112.1 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=1000000 threads=4 rep=1 batches=7904 time=0.999 s | package=91.070 J | dram=0.005431 | total=91.076 J | power=91.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=2 batches=7904 time=0.994 s | package=90.376 J | dram=0.007146 | total=90.383 J | power=90.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=3 batches=7904 time=0.994 s | package=90.249 J | dram=0.006487 | total=90.256 J | power=90.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=4 batches=7904 time=0.994 s | package=90.250 J | dram=0.007084 | total=90.257 J | power=90.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=5 batches=7904 time=0.994 s | package=90.250 J | dram=0.005462 | total=90.256 J | power=90.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=6 batches=7904 time=0.995 s | package=90.387 J | dram=0.004636 | total=90.392 J | power=90.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=7 batches=7904 time=0.996 s | package=90.702 J | dram=0.006257 | total=90.709 J | power=91.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=8 batches=7904 time=0.996 s | package=90.741 J | dram=0.005508 | total=90.747 J | power=91.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=9 batches=7904 time=0.995 s | package=90.624 J | dram=0.005845 | total=90.630 J | power=91.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=10 batches=7904 time=0.995 s | package=90.196 J | dram=0.005233 | total=90.201 J | power=90.7 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=16000000 threads=10 rep=1 batches=145 time=1.005 s | package=118.960 J | dram=2.150399 | total=121.110 J | power=120.5 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=2 batches=145 time=1.006 s | package=118.202 J | dram=2.125400 | total=120.328 J | power=119.6 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=3 batches=145 time=1.008 s | package=118.738 J | dram=2.115806 | total=120.854 J | power=119.8 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=4 batches=145 time=1.006 s | package=118.936 J | dram=2.143041 | total=121.079 J | power=120.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=5 batches=145 time=1.006 s | package=118.433 J | dram=2.121361 | total=120.555 J | power=119.8 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=6 batches=145 time=1.006 s | package=119.721 J | dram=2.120473 | total=121.842 J | power=121.1 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=7 batches=145 time=1.006 s | package=118.972 J | dram=2.161997 | total=121.134 J | power=120.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=8 batches=145 time=1.006 s | package=119.806 J | dram=2.116067 | total=121.922 J | power=121.2 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=9 batches=145 time=1.007 s | package=118.504 J | dram=2.124053 | total=120.628 J | power=119.8 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=10 batches=145 time=1.006 s | package=118.320 J | dram=2.143790 | total=120.463 J | power=119.7 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
