source_file,session_number,sequence_index,problem_size,configuration,num_threads,repetition,runtime_per_op_s,primary_energy_per_op_j,checksum_ok,runtime_outlier,energy_outlier
reduction_intel_20260721_164732_session4.csv,4,31,256000000,10T,10,1,0.02602546153846154,3.51398841025641,t,True,False
reduction_intel_20260721_164732_session4.csv,4,32,256000000,10T,10,2,0.026084948717948715,3.5093419230769234,t,True,False
reduction_intel_20260721_164732_session4.csv,4,38,256000000,10T,10,8,0.026093948717948717,3.5351205897435896,t,True,False
reduction_intel_20260721_164732_session4.csv,4,247,256000000,16T,16,7,0.02620794871794872,3.2965770512820516,t,False,True
reduction_intel_20260721_164732_session4.csv,4,111,256000000,1T,1,1,0.0637811875,3.2760726875,t,True,False
reduction_intel_20260721_164732_session4.csv,4,113,256000000,1T,1,3,0.0639875,3.348601375,t,False,True
reduction_intel_20260721_164732_session4.csv,4,114,256000000,1T,1,4,0.06396475,3.370528125,t,False,True
reduction_intel_20260721_164732_session4.csv,4,115,256000000,1T,1,5,0.0640023125,3.3663015,t,False,True
reduction_intel_20260721_164732_session4.csv,4,531,256000000,20T,20,1,0.026205384615384616,3.6846813846153847,t,True,False
reduction_intel_20260721_164732_session4.csv,4,533,256000000,20T,20,3,0.02619817948717949,3.6884154871794874,t,True,False
reduction_intel_20260721_164732_session4.csv,4,535,256000000,20T,20,5,0.026307615384615384,3.694883615384615,t,True,False
reduction_intel_20260721_164732_session4.csv,4,152,256000000,4T,4,2,0.025877461538461537,2.1267567435897434,t,True,False
reduction_intel_20260721_164732_session4.csv,4,461,256000000,8T,8,1,0.025712871794871795,2.9342998974358974,t,False,True
reduction_intel_20260721_164732_session5.csv,5,450,1000000,10T,10,10,1.4321709528849728e-05,0.0021648096804645707,t,False,True
reduction_intel_20260721_164732_session5.csv,5,521,1000000,1T,1,1,0.00014634962681106395,0.007856070100980536,t,False,True
reduction_intel_20260721_164732_session5.csv,5,522,1000000,1T,1,2,0.00014637699399970731,0.007819652714766574,t,False,True
reduction_intel_20260721_164732_session5.csv,5,523,1000000,1T,1,3,0.0001467329138006732,0.008070250841504464,t,True,True
reduction_intel_20260721_164732_session5.csv,5,488,1000000,8T,8,8,1.6751828482485062e-05,0.0021562397027565317,t,False,True
reduction_intel_20260721_164732_session5.csv,5,489,1000000,8T,8,9,1.6755928969522504e-05,0.0021854450451053577,t,False,True
reduction_intel_20260721_164732_session5.csv,5,490,1000000,8T,8,10,1.674640579758657e-05,0.002200670873152689,t,False,True
reduction_intel_20260721_164732_session5.csv,5,40,2000000,10T,10,10,2.627978532162676e-05,0.004228404241461064,t,True,False
reduction_intel_20260721_164732_session5.csv,5,111,2000000,1T,1,1,0.0002978895175699821,0.015779346932698033,t,False,True
reduction_intel_20260721_164732_session5.csv,5,351,2000000,2T,2,1,0.00016581295681063123,0.012403538870431894,t,False,True
reduction_intel_20260721_164732_session5.csv,5,352,2000000,2T,2,2,0.00016585315614617941,0.012517558803986712,t,False,True
reduction_intel_20260721_164732_session5.csv,5,331,2000000,8T,8,1,3.270444960277242e-05,0.00477520901036388,t,False,True
reduction_intel_20260721_164732_session5.csv,5,241,4000000,20T,20,1,0.00012169563100888403,0.018741614944626995,t,True,False
reduction_intel_20260721_164732_session5.csv,5,212,4000000,2T,2,2,0.000372038176426983,0.026151438843587844,t,True,False
reduction_intel_20260721_164732_session5.csv,5,220,4000000,2T,2,10,0.00037211712379540404,0.02564370385470719,t,True,False
reduction_intel_20260721_164732_session5.csv,5,571,8000000,10T,10,1,0.0004315619374196314,0.06255504072010287,t,True,False
reduction_intel_20260721_164732_session5.csv,5,291,8000000,1T,1,1,0.001680927487352445,0.08584557335581787,t,True,True
reduction_intel_20260721_164732_session5.csv,5,292,8000000,1T,1,2,0.0016426677908937606,0.08410921416526139,t,True,False
reduction_intel_20260721_164732_session5.csv,5,121,8000000,20T,20,1,0.0004571243144424132,0.05710530027422304,t,True,True
reduction_intel_20260721_164732_session5.csv,5,127,8000000,20T,20,7,0.0004590941499085923,0.057864778336380256,t,False,True
reduction_intel_20260721_164732_session5.csv,5,129,8000000,20T,20,9,0.00045858226691042055,0.0578982810786106,t,False,True
reduction_intel_20260721_164732_session5.csv,5,100,8000000,2T,2,10,0.0008894193262411348,0.05919090957446809,t,True,True
reduction_intel_20260721_164732_session5.csv,5,589,8000000,4T,4,9,0.0005385935656836462,0.0481011436997319,t,True,False
reduction_intel_20260721_164732_session5.csv,5,590,8000000,4T,4,10,0.0005387640750670242,0.0484148600536193,t,True,True
reduction_intel_20260721_164732_session5.csv,5,430,16000000,1T,1,10,0.003754063670411985,0.18598370411985019,t,False,True
reduction_intel_20260721_164732_session5.csv,5,161,16000000,20T,20,1,0.0013415764075067024,0.1833523310991957,t,False,True
reduction_intel_20260721_164732_session5.csv,5,534,16000000,4T,4,4,0.0013609249658935879,0.11570562346521147,t,False,True
reduction_intel_20260721_164732_session5.csv,5,265,16000000,8T,8,5,0.0012915855855855857,0.15263266795366795,t,False,True
reduction_intel_20260721_164732_session5.csv,5,267,16000000,8T,8,7,0.0012933655083655084,0.1510027902187902,t,True,False
reduction_intel_20260721_164732_session5.csv,5,268,16000000,8T,8,8,0.0012897232947232948,0.15295936679536679,t,False,True
reduction_intel_20260721_164732_session5.csv,5,61,32000000,20T,20,1,0.003048352583586626,0.42278629179331306,t,True,False
reduction_intel_20260721_164732_session5.csv,5,378,32000000,2T,2,8,0.004365781659388646,0.281273,t,False,True
reduction_intel_20260721_164732_session5.csv,5,171,32000000,8T,8,1,0.002908529069767442,0.33212834011627906,t,True,False
reduction_intel_20260721_164732_session5.csv,5,175,32000000,8T,8,5,0.002918191860465116,0.33956307558139537,t,False,True
reduction_intel_20260721_164732_session5.csv,5,191,64000000,10T,10,1,0.006374573248407643,0.8531025222929937,t,True,False
reduction_intel_20260721_164732_session5.csv,5,461,64000000,16T,16,1,0.0063794430379746836,0.7994391329113925,t,True,False
reduction_intel_20260721_164732_session5.csv,5,201,64000000,20T,20,1,0.006433499999999999,0.8967117435897436,t,True,False
reduction_intel_20260721_164732_session5.csv,5,209,64000000,20T,20,9,0.006468070512820514,0.9026571794871794,t,True,False
reduction_intel_20260721_164732_session5.csv,5,52,64000000,2T,2,2,0.009039053571428573,0.5968607232142856,t,True,False
reduction_intel_20260721_164732_session5.csv,5,54,64000000,2T,2,4,0.009042267857142858,0.5894242589285714,t,True,False
reduction_intel_20260721_164732_session5.csv,5,390,64000000,4T,4,10,0.006337912499999999,0.5292066375,t,True,False
reduction_intel_20260721_164732_session5.csv,5,101,64000000,8T,8,1,0.00617333950617284,0.7304827037037037,t,True,False
reduction_intel_20260721_164732_session5.csv,5,221,128000000,10T,10,1,0.012976923076923077,1.7345301923076921,t,True,False
reduction_intel_20260721_164732_session5.csv,5,591,128000000,1T,1,1,0.03190178125,1.65180165625,t,True,False
reduction_intel_20260721_164732_session5.csv,5,592,128000000,1T,1,2,0.0319783125,1.6445880625,t,True,False
reduction_intel_20260721_164732_session5.csv,5,554,128000000,20T,20,4,0.013148220779220779,1.8191822597402596,t,True,False
reduction_intel_20260721_164732_session5.csv,5,559,128000000,20T,20,9,0.01315138961038961,1.8337894415584415,t,True,False
reduction_intel_20260721_164732_session5.csv,5,151,128000000,2T,2,1,0.018059464285714286,1.1749858750000002,t,True,False
reduction_intel_20260721_164732_session5.csv,5,159,128000000,2T,2,9,0.017964196428571427,1.1917345357142857,t,True,False
reduction_intel_20260721_164732_session5.csv,5,160,128000000,2T,2,10,0.017922267857142855,1.1841127857142857,t,True,False
reduction_intel_20260721_164732_session5.csv,5,45,128000000,4T,4,5,0.012836303797468354,1.0949532151898735,t,False,True
reduction_intel_20260721_164732_session5.csv,5,46,128000000,4T,4,6,0.01276740506329114,1.0902844303797468,t,False,True
reduction_intel_20260721_164732_session5.csv,5,471,128000000,8T,8,1,0.01269440506329114,1.487147911392405,t,False,True
reduction_intel_20260721_164732_session5.csv,5,479,128000000,8T,8,9,0.012730506329113926,1.4691425696202531,t,False,True
reduction_intel_20260721_164732_session5.csv,5,301,256000000,10T,10,1,0.02601638461538462,3.5033088461538457,t,True,False
reduction_intel_20260721_164732_session5.csv,5,305,256000000,10T,10,5,0.026036717948717945,3.5025247692307695,t,True,False
reduction_intel_20260721_164732_session5.csv,5,307,256000000,10T,10,7,0.026070846153846156,3.489237923076923,t,False,True
reduction_intel_20260721_164732_session5.csv,5,271,256000000,20T,20,1,0.026199974358974358,3.656303256410257,t,True,False
reduction_intel_20260721_164732_session5.csv,5,231,256000000,4T,4,1,0.02590928205128205,2.1623745897435898,t,True,False
reduction_intel_20260721_164732_session5.csv,5,232,256000000,4T,4,2,0.025958384615384616,2.162881641025641,t,True,False
reduction_intel_20260721_164732_session5.csv,5,240,256000000,4T,4,10,0.026001128205128204,2.160031769230769,t,True,False
reduction_intel_20260721_164732_session5.csv,5,431,256000000,8T,8,1,0.025679,2.949782435897436,t,True,False
reduction_intel_20260721_164732_session5.csv,5,440,256000000,8T,8,10,0.025700615384615384,2.887669153846154,t,False,True
