problem_size,num_threads,sessions,runs,runtime_per_op_s_median,runtime_per_op_s_ci95_low,runtime_per_op_s_ci95_high,runtime_per_op_s_between_session_robust_cv,runtime_per_op_s_between_session_cv,runtime_per_op_s_run_robust_cv,runtime_per_op_s_run_cv,total_energy_per_op_j_median,total_energy_per_op_j_ci95_low,total_energy_per_op_j_ci95_high,total_energy_per_op_j_between_session_robust_cv,total_energy_per_op_j_between_session_cv,total_energy_per_op_j_run_robust_cv,total_energy_per_op_j_run_cv,package_energy_per_op_j_median,package_energy_per_op_j_ci95_low,package_energy_per_op_j_ci95_high,package_energy_per_op_j_between_session_robust_cv,package_energy_per_op_j_between_session_cv,package_energy_per_op_j_run_robust_cv,package_energy_per_op_j_run_cv,total_avg_power_w_median,total_avg_power_w_ci95_low,total_avg_power_w_ci95_high,total_avg_power_w_between_session_robust_cv,total_avg_power_w_between_session_cv,total_avg_power_w_run_robust_cv,total_avg_power_w_run_cv,package_avg_power_w_median,package_avg_power_w_ci95_low,package_avg_power_w_ci95_high,package_avg_power_w_between_session_robust_cv,package_avg_power_w_between_session_cv,package_avg_power_w_run_robust_cv,package_avg_power_w_run_cv,edp_total_j_s_median,edp_total_j_s_ci95_low,edp_total_j_s_ci95_high,edp_total_j_s_between_session_robust_cv,edp_total_j_s_between_session_cv,edp_total_j_s_run_robust_cv,edp_total_j_s_run_cv,edp_package_j_s_median,edp_package_j_s_ci95_low,edp_package_j_s_ci95_high,edp_package_j_s_between_session_robust_cv,edp_package_j_s_between_session_cv,edp_package_j_s_run_robust_cv,edp_package_j_s_run_cv,throughput_gflops_exact_median,throughput_gflops_exact_ci95_low,throughput_gflops_exact_ci95_high,throughput_gflops_exact_between_session_robust_cv,throughput_gflops_exact_between_session_cv,throughput_gflops_exact_run_robust_cv,throughput_gflops_exact_run_cv,total_efficiency_gflop_per_j_median,total_efficiency_gflop_per_j_ci95_low,total_efficiency_gflop_per_j_ci95_high,total_efficiency_gflop_per_j_between_session_robust_cv,total_efficiency_gflop_per_j_between_session_cv,total_efficiency_gflop_per_j_run_robust_cv,total_efficiency_gflop_per_j_run_cv,package_efficiency_gflop_per_j_median,package_efficiency_gflop_per_j_ci95_low,package_efficiency_gflop_per_j_ci95_high,package_efficiency_gflop_per_j_between_session_robust_cv,package_efficiency_gflop_per_j_between_session_cv,package_efficiency_gflop_per_j_run_robust_cv,package_efficiency_gflop_per_j_run_cv,temp_c_median,temp_c_ci95_low,temp_c_ci95_high,temp_c_between_session_robust_cv,temp_c_between_session_cv,temp_c_run_robust_cv,temp_c_run_cv,runtime_1thread_s,total_energy_1thread_j,package_energy_1thread_j,speedup_vs_1thread,scaling_efficiency,total_energy_change_vs_1thread_pct,package_energy_change_vs_1thread_pct,stable_runtime_5pct,stable_total_energy_5pct,stable_package_energy_5pct,pareto_optimal_strict_total,pareto_optimal_practical_2pct_total,pareto_optimal_strict_package,pareto_optimal_practical_2pct_package
1024,20,5,50,0.0018446700367647057,0.0018280498188405798,0.0018693526119402985,0.013358017750169716,0.008923842429720306,0.010220923170303684,0.009540060042168041,0.4707916341911764,0.4679688577898551,0.4765028712686567,0.006327968251844139,0.006976280696439766,0.0057094660407109215,0.0072126331581854036,0.4707916341911764,0.4679688577898551,0.4765028712686567,0.006327968251844139,0.006976280696439766,0.0057094660407109215,0.0072126331581854036,254.97891900149347,254.0259272226503,256.11247367975886,0.0019289577205552576,0.0030063419039453422,0.0029475712832653586,0.0032848192361242586,254.97891900149347,254.0259272226503,256.11247367975886,0.0019289577205552576,0.0030063419039453422,0.0029475712832653586,0.0032848192361242586,0.0008684552211519533,0.0008554703857057776,0.0008907518870031152,0.02047275435368387,0.015685981263328718,0.01817539725107646,0.016581479832897157,0.0008684552211519533,0.0008554703857057776,0.0008907518870031152,0.02047275435368387,0.015685981263328718,0.01817539725107646,0.016581479832897157,1164.155976516205,1148.7846831481486,1174.7402208994597,0.013480310250798933,0.008921959737710412,0.010208870859504837,0.009571999683062094,4.56143119809126,4.506759093145588,4.5889456365584556,0.006301157263510182,0.006952185197251448,0.005687553155282429,0.007207802133046176,4.56143119809126,4.506759093145588,4.5889456365584556,0.006301157263510182,0.006952185197251448,0.005687553155282429,0.007207802133046176,78.0,75.5,79.0,0.019007692307692305,0.021397579292615484,0.019007692307692305,0.02154088240902606,0.017628657894736843,1.3343390087719298,1.3343390087719298,9.556537236141729,0.47782686180708644,-64.71723968974919,-64.71723968974919,True,True,True,False,False,False,False
1024,32,5,50,0.0016064703525641027,0.001594576433121019,0.0017910196428571428,0.01097681319681393,0.05029621856866863,0.01218453423943352,0.044788401568917495,0.4598089488,0.4573614785031847,0.48668356785714284,0.004037077202125488,0.026855117959713806,0.004532657003533728,0.024199851404554756,0.4598089488,0.4573614785031847,0.48668356785714284,0.004037077202125488,0.026855117959713806,0.004532657003533728,0.024199851404554756,285.3903735643719,271.8211382805725,286.7336435881711,0.006978273697222376,0.021850045245703723,0.008090050640429863,0.019665171099983975,285.3903735643719,271.8211382805725,286.7336435881711,0.006978273697222376,0.021850045245703723,0.008090050640429863,0.019665171099983975,0.0007386694440908655,0.0007292978350385639,0.0008716598298879399,0.016932161851116262,0.0790205886132866,0.013542274147089365,0.07039407043575818,0.0007386694440908655,0.0007292978350385639,0.0008716598298879399,0.016932161851116262,0.0790205886132866,0.013542274147089365,0.07039407043575818,1336.7714160254377,1199.0285291199846,1346.7423720773243,0.011058708921887572,0.04725004013409,0.012285483558700922,0.04213110463960111,4.6703824568974985,4.412484394029007,4.695374990976742,0.004048057433727263,0.02593734112409391,0.00453251357866614,0.023385727968962905,4.6703824568974985,4.412484394029007,4.695374990976742,0.004048057433727263,0.02593734112409391,0.00453251357866614,0.023385727968962905,74.5,72.0,76.0,0.029851006711409396,0.02265193573311538,0.020035135135135135,0.03740219394838008,0.017628657894736843,1.3343390087719298,1.3343390087719298,10.97353453588457,0.3429229542463928,-65.54032028013712,-65.54032028013712,False,True,True,True,True,True,True
1024,64,5,50,0.0017773418727915196,0.0016288276699029124,0.0018221914700544462,0.02137171414956792,0.043355293692431976,0.019805052833837378,0.03922197103377706,0.5112660070671378,0.4687506957928802,0.5239679591651543,0.021608767552343904,0.04309443725659594,0.020178890558995823,0.03912208626864209,0.5112660070671378,0.4687506957928802,0.5239679591651543,0.021608767552343904,0.04309443725659594,0.020178890558995823,0.03912208626864209,287.5227650697854,287.2095490504166,287.62471431696747,0.0004610628059288672,0.0005844277744986575,0.0012946085821516253,0.0013978908971501486,287.5227650697854,287.2095490504166,287.62471431696747,0.0004610628059288672,0.0005844277744986575,0.0012946085821516253,0.0013978908971501486,0.0009086944824953489,0.000763514103593686,0.0009547699457725805,0.04380831201560483,0.08412850219722573,0.04031924658541529,0.07638883025192326,0.0009086944824953489,0.000763514103593686,0.0009547699457725805,0.04380831201560483,0.08412850219722573,0.04031924658541529,0.07638883025192326,1208.2558121624234,1178.5170127790325,1318.4228679808725,0.021068416257697283,0.04553583682701166,0.01954395447266381,0.041203319345676524,4.200325502411115,4.0985018462228435,4.581291648789096,0.02129870923698075,0.045206742666963326,0.019908227542994497,0.04107540581520221,4.200325502411115,4.0985018462228435,4.581291648789096,0.02129870923698075,0.045206742666963326,0.019908227542994497,0.04107540581520221,78.5,74.0,79.5,0.009443312101910828,0.02823378230911157,0.019007692307692305,0.032932853467940525,0.017628657894736843,1.3343390087719298,1.3343390087719298,9.918552060583037,0.15497737594660996,-61.683949603055844,-61.683949603055844,True,True,True,False,False,False,False
2048,1,5,50,0.139054125,0.137472125,0.1407075625,0.00896610537443603,0.009227759385376228,0.01185818247031507,0.009027401079371692,10.7613653125,10.71270575,10.839053437499999,0.003920951921498908,0.004325423563359849,0.011232665045876049,0.015310632609477992,10.7613653125,10.71270575,10.839053437499999,0.003920951921498908,0.004325423563359849,0.011232665045876049,0.015310632609477992,77.02375298432503,76.8192546720284,78.17125872695485,0.003936307776026864,0.00771707973583658,0.012426084275580703,0.014833974140011304,77.02375298432503,76.8192546720284,78.17125872695485,0.003936307776026864,0.00771707973583658,0.012426084275580703,0.014833974140011304,1.4964122373350393,1.4726984239522187,1.5251367889978709,0.008015777650810484,0.012516381095025257,0.016774641616744645,0.020328746563737843,1.4964122373350393,1.4726984239522187,1.5251367889978709,0.008015777650810484,0.012516381095025257,0.016774641616744645,0.020328746563737843,123.54807298237286,122.09627456235695,124.96983795078457,0.008911998469684558,0.009226220572079478,0.01185667049052154,0.009015070059847766,1.596439548803766,1.5849971847691615,1.603690942785393,0.00390690797709018,0.004324049082706103,0.011148176716607722,0.01501888391901326,1.596439548803766,1.5849971847691615,1.603690942785393,0.00390690797709018,0.004324049082706103,0.011148176716607722,0.01501888391901326,78.5,74.0,80.0,0.028329936305732484,0.031606319261718425,0.03801538461538461,0.03780177186913974,0.139054125,10.7613653125,10.7613653125,1.0,1.0,0.0,0.0,True,True,True,False,False,False,False
2048,2,5,50,0.07115953333333333,0.0700258,0.07250396428571429,0.015293492930907253,0.013805795451121068,0.015293492930907253,0.013303233588302942,6.896956733333333,6.751928966666666,7.053141785714286,0.02068430218077518,0.017410370366959072,0.022965185534719604,0.01800969574397863,6.896956733333333,6.751928966666666,7.053141785714286,0.02068430218077518,0.017410370366959072,0.022965185534719604,0.01800969574397863,97.12694748212228,95.55453224460211,97.72383484244546,0.009111222203066089,0.009344094283602385,0.010552467297751585,0.00986967744610115,97.12694748212228,95.55453224460211,97.72383484244546,0.009111222203066089,0.009344094283602385,0.010552467297751585,0.00986967744610115,0.4907842225641911,0.4728092274340066,0.5113807401335076,0.037186695320055085,0.02932245704694016,0.029035509584430685,0.030148713634223993,0.4907842225641911,0.4728092274340066,0.5113807401335076,0.037186695320055085,0.02932245704694016,0.029035509584430685,0.030148713634223993,241.42751335262648,236.95075646208505,245.33627868585577,0.015452676876479693,0.013768396786684641,0.015452676876479781,0.013295581979716241,2.4909347482156647,2.435775390025023,2.544438673572341,0.020977510916353102,0.017367362978461903,0.02295173293445632,0.017881589527631477,2.4909347482156647,2.435775390025023,2.544438673572341,0.020977510916353102,0.017367362978461903,0.02295173293445632,0.017881589527631477,80.5,78.0,81.5,0.018417391304347826,0.020728904939721248,0.02779875,0.021540649490431833,0.139054125,10.7613653125,10.7613653125,1.9541180005864758,0.9770590002932379,-35.910021330452516,-35.910021330452516,True,True,True,False,False,False,False
2048,4,5,50,0.03751074074074075,0.03724433928571429,0.03783118518518519,0.007282788139693585,0.006205687456869149,0.009108284198455453,0.010324749514114351,4.764901592592592,4.725381625000001,4.784995833333333,0.0062523266731335505,0.00555212058876129,0.007168137027011396,0.007365275230210535,4.764901592592592,4.725381625000001,4.784995833333333,0.0062523266731335505,0.00555212058876129,0.007168137027011396,0.007365275230210535,126.83831453583952,126.41254953906366,127.00149254085176,0.0017534577786680688,0.0018813540847955105,0.002597455675304852,0.004643590056118259,126.83831453583952,126.41254953906366,127.00149254085176,0.0017534577786680688,0.0018813540847955105,0.002597455675304852,0.004643590056118259,0.1787349882948834,0.17599371649597995,0.18102206348117286,0.01461355385065468,0.011384200692361544,0.016042602776587003,0.017386388432591077,0.1787349882948834,0.17599371649597995,0.18102206348117286,0.01461355385065468,0.011384200692361544,0.016042602776587003,0.017386388432591077,457.9986650421113,454.1192431562438,461.27463967630746,0.007318303476752485,0.006195918614883585,0.00905280992093996,0.010105875087769788,3.6055034611223524,3.5903624125064546,3.635657508191203,0.006226671588653206,0.005558450044654106,0.007170836506803484,0.007323935772510657,3.6055034611223524,3.5903624125064546,3.635657508191203,0.006226671588653206,0.005558450044654106,0.007170836506803484,0.007323935772510657,87.0,86.0,89.5,0.017041379310344825,0.01511857892036909,0.017041379310344825,0.017922039510285835,0.139054125,10.7613653125,10.7613653125,3.70704822816181,0.9267620570404524,-55.722146268393466,-55.722146268393466,True,True,True,False,False,False,False
2048,8,5,50,0.02248711111111111,0.021983413043478263,0.022563804347826087,0.0024593574805708905,0.010695447609313131,0.0058363921880412156,0.011508004758576974,3.888384322222222,3.831649,3.8931587333333333,0.0018204326853391059,0.006587683140885744,0.00584421336303247,0.0069521428860331805,3.888384322222222,3.831649,3.8931587333333333,0.0018204326853391059,0.006587683140885744,0.00584421336303247,0.0069521428860331805,172.7708116294098,171.75586820483812,174.21093459930347,0.003401833422478777,0.0052751781540185776,0.005669149347615651,0.00588868648277495,172.7708116294098,171.75586820483812,174.21093459930347,0.003401833422478777,0.0052751781540185776,0.005669149347615651,0.00588868648277495,0.08743853029651358,0.08423272260463044,0.08784447195396376,0.004764918261022453,0.016756862694103862,0.01070732469070043,0.018016378502814415,0.08743853029651358,0.08423272260463044,0.08784447195396376,0.004764918261022453,0.016756862694103862,0.01070732469070043,0.018016378502814415,763.987383666693,761.3906289546069,781.4923528945242,0.0024552681237193985,0.010843495246868968,0.005813093576466653,0.011665114706147704,4.418253896822025,4.412835530415311,4.483675092368847,0.0018183370478931965,0.006630247540418958,0.0058674141605417045,0.0069890932808746075,4.418253896822025,4.412835530415311,4.483675092368847,0.0018183370478931965,0.006630247540418958,0.0058674141605417045,0.0069890932808746075,84.0,82.5,85.5,0.01765,0.01517565331426424,0.01765,0.01616768183024261,0.139054125,10.7613653125,10.7613653125,6.183725615661317,0.7729657019576647,-63.86718404861119,-63.86718404861119,True,True,True,False,False,False,False
2048,10,5,50,0.020747214285714285,0.020468100000000003,0.020997551020408164,0.01788911213553637,0.010895879166491448,0.014050678748609964,0.010478850194892282,3.8811228163265303,3.85464151,3.9740416938775507,0.004317029866667436,0.011950813745490205,0.006252676457137934,0.01117225030106909,3.8811228163265303,3.85464151,3.9740416938775507,0.004317029866667436,0.011950813745490205,0.006252676457137934,0.01117225030106909,188.2727710707631,186.90711008107587,189.33635163080686,0.008375425343520378,0.005550673613724133,0.005738425714955798,0.005788159996911464,188.2727710707631,186.90711008107587,189.33635163080686,0.008375425343520378,0.005550673613724133,0.005738425714955798,0.005788159996911464,0.08052248673950145,0.07889718789083101,0.08344514322442316,0.02206525967206716,0.022358182638233,0.023319574008463056,0.020943511440443402,0.08052248673950145,0.07889718789083101,0.08344514322442316,0.02206525967206716,0.022358182638233,0.023319574008463056,0.020943511440443402,828.0566705203108,818.1844238550657,839.3485073846618,0.017661253808938883,0.010884532180209466,0.01406893152394284,0.010441735614271981,4.4265203646043565,4.323021877316355,4.456930466667443,0.004304493162764726,0.011803640837785663,0.00627924151895609,0.011035305668819613,4.4265203646043565,4.323021877316355,4.456930466667443,0.004304493162764726,0.011803640837785663,0.00627924151895609,0.011035305668819613,83.0,76.0,84.0,0.017862650602409637,0.03942704308570322,0.0361609756097561,0.03619446492209755,0.139054125,10.7613653125,10.7613653125,6.7023034073421215,0.6702303407342122,-63.9346616008067,-63.9346616008067,True,True,True,False,False,False,False
2048,16,5,50,0.011923494117647059,0.011905676470588235,0.012070097701149425,0.0009669477068013969,0.005666537975497535,0.0027020569482115457,0.006556842895313173,3.143778958823529,3.1386437470588233,3.169987,0.002421755811102593,0.003933760353257687,0.002532117352049694,0.004009164965595435,3.143778958823529,3.1386437470588233,3.169987,0.002421755811102593,0.003933760353257687,0.002532117352049694,0.004009164965595435,263.61274541443225,262.4099605421419,264.3618090208613,0.003395357725787884,0.0030082248056494706,0.0038293533606460948,0.003396761406381139,263.61274541443225,262.4099605421419,264.3618090208613,0.003395357725787884,0.0030082248056494706,0.0038293533606460948,0.003396761406381139,0.03748482992271494,0.037367677008917126,0.03826205280137356,0.00228617934301896,0.00911174301835944,0.005081134568229101,0.010347932881113632,0.03748482992271494,0.037367677008917126,0.03826205280137356,0.00228617934301896,0.00911174301835944,0.005081134568229101,0.010347932881113632,1440.8418383478195,1423.3413522712392,1442.9981552447794,0.0009660835239253872,0.005625842189983051,0.002706992832237183,0.006508883924915363,5.464719183192536,5.419539317984585,5.473660143843659,0.002425816953867773,0.003920005072371305,0.002536474881990904,0.003994067645616332,5.464719183192536,5.419539317984585,5.473660143843659,0.002425816953867773,0.003920005072371305,0.002536474881990904,0.003994067645616332,88.0,88.0,89.0,0.0,0.006195956532863869,0.01684772727272727,0.012393945731873211,0.139054125,10.7613653125,10.7613653125,11.662195966046275,0.7288872478778922,-70.7864302759815,-70.7864302759815,True,True,True,False,False,False,False
2048,20,5,50,0.012032536144578313,0.011841617647058825,0.01236529268292683,0.010577270162576457,0.015799465681690484,0.0095418419605603,0.014469309169270958,3.330848594117647,3.321181523809524,3.38699075,0.00150412225430017,0.00789073973837407,0.0028364228485472324,0.007370215450086631,3.330848594117647,3.321181523809524,3.38699075,0.00150412225430017,0.00789073973837407,0.0028364228485472324,0.007370215450086631,276.2789594125179,273.7433155413838,281.0878552654701,0.00810600127061172,0.010206081228579097,0.008212415261375434,0.00934932688522399,276.2789594125179,273.7433155413838,281.0878552654701,0.00810600127061172,0.010206081228579097,0.008212415261375434,0.00934932688522399,0.04007855610083845,0.03932816174142858,0.04188113193811585,0.008382282399088234,0.0229222820089347,0.011366732027699273,0.02111000979723002,0.04007855610083845,0.03932816174142858,0.04188113193811585,0.008382282399088234,0.0229222820089347,0.011366732027699273,0.02111000979723002,1427.784548292506,1389.3621141471901,1450.8042478695525,0.010503459832398285,0.015702707567473943,0.009480897109998753,0.014384351815751973,5.157805495674596,5.072310629723451,5.172818486685433,0.001502596054877833,0.007815250894606905,0.002841851365827762,0.007300511439186394,5.157805495674596,5.072310629723451,5.172818486685433,0.001502596054877833,0.007815250894606905,0.002841851365827762,0.007300511439186394,81.5,80.0,84.0,0.027287116564417176,0.02054735490705576,0.01808048780487805,0.022805974488513594,0.139054125,10.7613653125,10.7613653125,11.55651005982274,0.577825502991137,-69.04808546691879,-69.04808546691879,True,True,True,False,False,False,False
2048,32,5,50,0.008388908333333334,0.008110213709677419,0.009341152777777778,0.049254638698391494,0.06330226963459147,0.04925463869839134,0.056890540090360535,2.407646475,2.3274368024193546,2.681157166666667,0.04939216027056665,0.06335514467434092,0.04939216027056651,0.0569320344979314,2.407646475,2.3274368024193546,2.681157166666667,0.04939216027056665,0.06335514467434092,0.04939216027056651,0.0569320344979314,287.00651505543965,286.92941043784964,287.02357438389595,7.645326678779632e-05,0.00012956459751669124,0.0003824852349558935,0.00033260817996653844,287.00651505543965,286.92941043784964,287.02357438389595,7.645326678779632e-05,0.00012956459751669124,0.0003824852349558935,0.00033260817996653844,0.020197525577848124,0.018876009863389224,0.025045098715067132,0.09704445966907527,0.12765771366447617,0.0970444596690754,0.11473665539913759,0.020197525577848124,0.018876009863389224,0.025045098715067132,0.09704445966907527,0.12765771366447617,0.0970444596690754,0.11473665539913759,2047.9266790573665,1839.1594263258607,2118.30042943262,0.05094717253970921,0.061974214311624046,0.05094717253970921,0.05571603929450359,7.135544758081645,6.407632270717935,7.381454639774383,0.05109419493878266,0.062024959504361,0.05109419493878275,0.0557601243700771,7.135544758081645,6.407632270717935,7.381454639774383,0.05109419493878266,0.062024959504361,0.05109419493878275,0.0557601243700771,72.0,69.0,79.0,0.04118333333333333,0.054066696030353634,0.061775,0.06058683420572344,0.139054125,10.7613653125,10.7613653125,16.57594998951989,0.5179984371724966,-77.62694225979516,-77.62694225979516,False,False,False,False,False,False,False
2048,64,5,50,0.008330417355371902,0.008155104838709678,0.008455987394957985,0.018738649390889005,0.014698474752853786,0.019110301556078787,0.01416621510431561,1.998782991735537,1.9723544717741937,2.034774886554622,0.0002568942422824784,0.011107210348619015,0.008335328476131961,0.01174251249079541,1.998782991735537,1.9723544717741937,2.034774886554622,0.0002568942422824784,0.011107210348619015,0.008335328476131961,0.01174251249079541,240.48459505825045,236.7445798640632,241.89555834955746,0.006643115910780056,0.008421663067234979,0.005595619769358219,0.007798954447071798,240.48459505825045,236.7445798640632,241.89555834955746,0.006643115910780056,0.008421663067234979,0.005595619769358219,0.007798954447071798,0.01665069652397589,0.0160847574964164,0.017206030792282945,0.018845771516713312,0.02484863986775399,0.01964147495151476,0.02479915512443378,0.01665069652397589,0.0160847574964164,0.017206030792282945,0.018845771516713312,0.02484863986775399,0.01964147495151476,0.02479915512443378,2062.3059387200447,2031.6810304428514,2106.6398928990648,0.018504770692690097,0.014777789413728938,0.01886713008767447,0.014235552631874702,8.59516478528906,8.443130145511956,8.71033550503028,0.0002568357573839177,0.011062755090989765,0.008334966149643335,0.011701005398087135,8.59516478528906,8.443130145511956,8.71033550503028,0.0002568357573839177,0.011062755090989765,0.008334966149643335,0.011701005398087135,66.5,64.0,69.0,0.0334421052631579,0.031000794177576396,0.044927272727272725,0.04541288075628743,0.139054125,10.7613653125,10.7613653125,16.69233593804642,0.2608177490319753,-81.42630666562518,-81.42630666562518,True,True,True,True,True,True,True
4096,1,5,50,1.094909,1.0793305,1.1100005,0.019230717073291086,0.012036534010810033,0.01803646834398417,0.011209228514644296,86.9846985,82.69162349999999,87.810965,0.014083197781044261,0.025687874791719415,0.03005804873096887,0.022876964772452848,86.9846985,82.69162349999999,87.810965,0.014083197781044261,0.025687874791719415,0.03005804873096887,0.022876964772452848,79.02234072550539,76.59540108181868,79.72341872560173,0.013153473225418603,0.015861136353966954,0.012100919351019276,0.014057907319749615,79.02234072550539,76.59540108181868,79.72341872560173,0.013153473225418603,0.015861136353966954,0.012100919351019276,0.014057907319749615,95.24032924993648,89.25159133806673,97.47021505548248,0.03992108599229741,0.03604722769261781,0.04489376243993482,0.03313978031490288,95.24032924993648,89.25159133806673,97.47021505548248,0.03992108599229741,0.03604722769261781,0.04489376243993482,0.03313978031490288,125.52545779786267,123.81882122755802,127.33722754244414,0.019481619468938945,0.012027121051001047,0.018257027041276054,0.011210513441755669,1.580035981523808,1.5651684669676504,1.6620662124501646,0.013961254614801523,0.025990618068019448,0.029466265478410088,0.02311628832622514,1.580035981523808,1.5651684669676504,1.6620662124501646,0.013961254614801523,0.025990618068019448,0.029466265478410088,0.02311628832622514,77.0,74.0,79.0,0.03850909090909091,0.027071072262829923,0.03850909090909091,0.02857569102629691,1.094909,86.9846985,86.9846985,1.0,1.0,0.0,0.0,True,True,True,False,False,False,False
4096,2,5,50,0.55553375,0.540837,0.56397975,0.02254055599682275,0.01852244986503128,0.022425246966825702,0.021765845534764613,54.081832500000004,53.074278,55.552302999999995,0.019634525288136303,0.018101194062021788,0.020732625388443723,0.019161045283358234,54.081832500000004,53.074278,55.552302999999995,0.019634525288136303,0.018101194062021788,0.020732625388443723,0.019161045283358234,97.3866268214806,96.83262176683596,98.57749800519827,0.008434093271572126,0.008013053702075293,0.010139831692872239,0.009088982064889464,97.3866268214806,96.83262176683596,98.57749800519827,0.008434093271572126,0.008013053702075293,0.010139831692872239,0.009088982064889464,30.04428321559688,28.704533290686,31.330373957864246,0.05462475720012332,0.035528604499166026,0.05247131520734303,0.04035927344467503,30.04428321559688,28.704533290686,31.330373957864246,0.05462475720012332,0.035528604499166026,0.05247131520734303,0.04035927344467503,247.39982669279766,243.69483739797394,254.1226903336865,0.022202496663543642,0.01859178473314476,0.022090985786799706,0.021122694909900014,2.5413146544544323,2.474046007993584,2.589558608258411,0.019899596132816503,0.017973692346672166,0.02102879284498771,0.01885811200599559,2.5413146544544323,2.474046007993584,2.589558608258411,0.019899596132816503,0.017973692346672166,0.02102879284498771,0.01885811200599559,78.5,77.0,83.0,0.028329936305732484,0.029927460426059285,0.037534177215189875,0.029666427623488586,1.094909,86.9846985,86.9846985,1.970913558357165,0.9854567791785825,-37.82603902455326,-37.82603902455326,True,True,True,False,False,False,False
4096,4,5,50,0.292974,0.288137125,0.29720875,0.0029825423928406167,0.011051986412089992,0.006763096988519943,0.01039944474667683,37.435823375,37.126734375,38.164124,0.012241091822920276,0.010661186490350178,0.010640814408347367,0.010252458655868525,37.435823375,37.126734375,38.164124,0.012241091822920276,0.010661186490350178,0.010640814408347367,0.010252458655868525,128.2821539833326,127.71943187715624,128.72348080934327,0.004285600723517772,0.0033562432994757164,0.004179036103647841,0.004155503137782166,128.2821539833326,127.71943187715624,128.72348080934327,0.004285600723517772,0.0033562432994757164,0.004179036103647841,0.004155503137782166,10.96772291746725,10.69759050345117,11.342711588885,0.013846677091238681,0.02158455768187728,0.014017057912460518,0.020248756420865304,10.96772291746725,10.69759050345117,11.342711588885,0.013846677091238681,0.02158455768187728,0.014017057912460518,0.020248756420865304,469.11655461576794,462.43239296285856,476.99147922018034,0.0029885343945259407,0.011073560931185441,0.006757177460024138,0.01041747766268645,3.6713217736726222,3.6012605312780135,3.701886411117999,0.012342469059710353,0.01061299459118322,0.01064157764209286,0.01020148080374798,3.6713217736726222,3.6012605312780135,3.701886411117999,0.012342469059710353,0.01061299459118322,0.01064157764209286,0.01020148080374798,89.0,85.5,91.0,0.03331685393258427,0.029895495040277862,0.03331685393258427,0.026252552005311694,1.094909,86.9846985,86.9846985,3.737222415640978,0.9343056039102445,-56.96274859767434,-56.96274859767434,True,True,True,False,False,False,False
4096,8,5,50,0.15210785714285713,0.14967571428571427,0.1530265,0.008954040413053008,0.008690037827611227,0.009619064026104823,0.00965555633287516,28.55886614285714,28.26254707142857,28.599522214285713,0.002110612207028264,0.005400016992235467,0.006921700357382098,0.005769868311644482,28.55886614285714,28.26254707142857,28.599522214285713,0.002110612207028264,0.005400016992235467,0.006921700357382098,0.005769868311644482,187.72188140644556,187.01816087586354,188.79258326593893,0.0018344307126529008,0.003393093335586676,0.004116351585286206,0.0041693757122587645,187.72188140644556,187.01816087586354,188.79258326593893,0.0018344307126529008,0.003393093335586676,0.004116351585286206,0.0041693757122587645,4.344027931419693,4.230216920449694,4.376484786124393,0.011927870928295848,0.014350579219828422,0.015680483874882457,0.015354847699361395,4.344027931419693,4.230216920449694,4.376484786124393,0.011927870928295848,0.014350579219828422,0.015680483874882457,0.015354847699361395,903.5624855520755,898.1382536488778,918.2448477222187,0.008882588264562293,0.008719706991257481,0.009681916175060187,0.009649607747437727,4.812479346501466,4.805638095707348,4.862935853751873,0.002096393495491822,0.0054121250988372165,0.006920524842293842,0.005766595611731334,4.812479346501466,4.805638095707348,4.862935853751873,0.002096393495491822,0.0054121250988372165,0.006920524842293842,0.005766595611731334,88.0,85.0,89.5,0.02527159090909091,0.021683108258244307,0.017041379310344825,0.02028492446395246,1.094909,86.9846985,86.9846985,7.198240909880677,0.8997801137350846,-67.16794259756256,-67.16794259756256,True,True,True,False,False,False,False
4096,10,5,50,0.1342165625,0.13271218750000002,0.13485350000000002,0.007035819722323959,0.006614967234886914,0.00911053328148337,0.009673362427890202,27.8215830625,27.736656125000003,28.0308236875,0.004525719376019622,0.004737085683817092,0.005832043053594441,0.0068074300167351625,27.8215830625,27.736656125000003,28.0308236875,0.004525719376019622,0.004737085683817092,0.005832043053594441,0.0068074300167351625,207.87756463890452,207.50606432171915,209.31951420131412,0.0020817269178934313,0.0035280964000070493,0.0053628148829599435,0.004985434649254893,207.87756463890452,207.50606432171915,209.31951420131412,0.0020817269178934313,0.0035280964000070493,0.0053628148829599435,0.004985434649254893,3.7341172419569726,3.6809923082840244,3.7800546821422816,0.014416034825007492,0.011014460480082824,0.01490949464743933,0.015911181534444572,3.7341172419569726,3.6809923082840244,3.7800546821422816,0.014416034825007492,0.011014460480082824,0.01490949464743933,0.015911181534444572,1024.0088921365423,1019.1723127097183,1035.6166683787046,0.006997036860620195,0.006633374414172034,0.009109341945401778,0.009758001065127114,4.940011974273688,4.903136454505588,4.9551378094247465,0.0045394331671126786,0.004730984510332389,0.005831727019628565,0.006856135599560775,4.940011974273688,4.903136454505588,4.9551378094247465,0.0045394331671126786,0.004730984510332389,0.005831727019628565,0.006856135599560775,83.5,82.0,89.0,0.026633532934131735,0.036010451614628465,0.0353,0.03554535938722166,1.094909,86.9846985,86.9846985,8.157778590105076,0.8157778590105076,-68.01554348952534,-68.01554348952534,True,True,True,False,False,False,False
