STREAM | AMD Ryzen Threadripper 3970X 32-Core Processor | platform=AMD | session=stream_amd_20260721_095517_session3 | reps=10 | configs=81 | DRAM-RAPL=no
[STREAM] N=1000000 threads=20 rep=8 batches=44416 time=1.007 s | package=181.074 J | dram=NA | total=181.074 J | power=179.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=9 batches=44416 time=1.020 s | package=183.020 J | dram=NA | total=183.020 J | power=179.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=10 batches=44416 time=1.022 s | package=182.720 J | dram=NA | total=182.720 J | power=178.7 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=1000000 threads=4 rep=1 batches=26132 time=1.008 s | package=126.453 J | dram=NA | total=126.453 J | power=125.4 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=2 batches=26132 time=0.993 s | package=124.395 J | dram=NA | total=124.395 J | power=125.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=3 batches=26132 time=0.996 s | package=124.610 J | dram=NA | total=124.610 J | power=125.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=4 batches=26132 time=0.985 s | package=120.899 J | dram=NA | total=120.899 J | power=122.7 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=5 batches=26132 time=0.987 s | package=119.940 J | dram=NA | total=119.940 J | power=121.5 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=6 batches=26132 time=0.985 s | package=119.732 J | dram=NA | total=119.732 J | power=121.6 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=7 batches=26132 time=0.976 s | package=120.045 J | dram=NA | total=120.045 J | power=123.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=8 batches=26132 time=0.978 s | package=119.499 J | dram=NA | total=119.499 J | power=122.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=9 batches=26132 time=0.978 s | package=119.161 J | dram=NA | total=119.161 J | power=121.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=10 batches=26132 time=0.969 s | package=118.493 J | dram=NA | total=118.493 J | power=122.3 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=64000000 threads=4 rep=1 batches=54 time=1.013 s | package=90.467 J | dram=NA | total=90.467 J | power=89.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=2 batches=54 time=1.012 s | package=90.361 J | dram=NA | total=90.361 J | power=89.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=3 batches=54 time=1.013 s | package=90.399 J | dram=NA | total=90.399 J | power=89.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=4 batches=54 time=1.013 s | package=90.382 J | dram=NA | total=90.382 J | power=89.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=5 batches=54 time=1.015 s | package=91.271 J | dram=NA | total=91.271 J | power=90.0 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=6 batches=54 time=1.012 s | package=91.291 J | dram=NA | total=91.291 J | power=90.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=7 batches=54 time=1.012 s | package=91.261 J | dram=NA | total=91.261 J | power=90.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=8 batches=54 time=1.013 s | package=91.370 J | dram=NA | total=91.370 J | power=90.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=9 batches=54 time=1.013 s | package=91.365 J | dram=NA | total=91.365 J | power=90.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=10 batches=54 time=1.013 s | package=91.483 J | dram=NA | total=91.483 J | power=90.3 W | runtime=in_range | checksum=OK
[OpenMP] requested=32 active=32
[STREAM] N=32000000 threads=32 rep=1 batches=102 time=1.006 s | package=153.601 J | dram=NA | total=153.601 J | power=152.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=32 rep=2 batches=102 time=1.006 s | package=154.151 J | dram=NA | total=154.151 J | power=153.2 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=32 rep=3 batches=102 time=1.007 s | package=154.323 J | dram=NA | total=154.323 J | power=153.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=32 rep=4 batches=102 time=1.006 s | package=154.239 J | dram=NA | total=154.239 J | power=153.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=32 rep=5 batches=102 time=1.007 s | package=153.868 J | dram=NA | total=153.868 J | power=152.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=32 rep=6 batches=102 time=1.006 s | package=154.366 J | dram=NA | total=154.366 J | power=153.4 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=32 rep=7 batches=102 time=1.007 s | package=153.933 J | dram=NA | total=153.933 J | power=152.9 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=32 rep=8 batches=102 time=1.007 s | package=154.109 J | dram=NA | total=154.109 J | power=153.0 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=32 rep=9 batches=102 time=1.006 s | package=154.270 J | dram=NA | total=154.270 J | power=153.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=32 rep=10 batches=102 time=1.006 s | package=153.986 J | dram=NA | total=153.986 J | power=153.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=1000000 threads=16 rep=1 batches=45944 time=1.007 s | package=180.495 J | dram=NA | total=180.495 J | power=179.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=2 batches=45944 time=1.026 s | package=181.786 J | dram=NA | total=181.786 J | power=177.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=3 batches=45944 time=1.009 s | package=179.813 J | dram=NA | total=179.813 J | power=178.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=4 batches=45944 time=1.001 s | package=178.463 J | dram=NA | total=178.463 J | power=178.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=5 batches=45944 time=1.002 s | package=178.903 J | dram=NA | total=178.903 J | power=178.6 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=6 batches=45944 time=1.008 s | package=179.549 J | dram=NA | total=179.549 J | power=178.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=7 batches=45944 time=1.005 s | package=178.959 J | dram=NA | total=178.959 J | power=178.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=8 batches=45944 time=1.006 s | package=178.956 J | dram=NA | total=178.956 J | power=177.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=9 batches=45944 time=1.006 s | package=179.133 J | dram=NA | total=179.133 J | power=178.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=10 batches=45944 time=1.008 s | package=179.405 J | dram=NA | total=179.405 J | power=177.9 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=64000000 threads=8 rep=1 batches=53 time=1.004 s | package=111.629 J | dram=NA | total=111.629 J | power=111.1 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=2 batches=53 time=1.005 s | package=111.476 J | dram=NA | total=111.476 J | power=110.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=3 batches=53 time=1.005 s | package=111.243 J | dram=NA | total=111.243 J | power=110.7 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=4 batches=53 time=1.005 s | package=111.139 J | dram=NA | total=111.139 J | power=110.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=5 batches=53 time=1.005 s | package=110.991 J | dram=NA | total=110.991 J | power=110.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=6 batches=53 time=1.005 s | package=110.990 J | dram=NA | total=110.990 J | power=110.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=7 batches=53 time=1.005 s | package=110.914 J | dram=NA | total=110.914 J | power=110.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=8 batches=53 time=1.005 s | package=110.878 J | dram=NA | total=110.878 J | power=110.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=9 batches=53 time=1.004 s | package=110.871 J | dram=NA | total=110.871 J | power=110.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=10 batches=53 time=1.005 s | package=110.847 J | dram=NA | total=110.847 J | power=110.3 W | runtime=in_range | checksum=OK
[OpenMP] requested=64 active=64
[STREAM] N=4000000 threads=64 rep=1 batches=15188 time=1.002 s | package=241.286 J | dram=NA | total=241.286 J | power=240.9 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=2 batches=15188 time=1.004 s | package=241.641 J | dram=NA | total=241.641 J | power=240.8 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=3 batches=15188 time=1.008 s | package=242.050 J | dram=NA | total=242.050 J | power=240.1 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=4 batches=15188 time=1.010 s | package=242.289 J | dram=NA | total=242.289 J | power=239.9 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=5 batches=15188 time=1.008 s | package=242.417 J | dram=NA | total=242.417 J | power=240.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=6 batches=15188 time=1.009 s | package=242.766 J | dram=NA | total=242.766 J | power=240.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=7 batches=15188 time=1.007 s | package=242.555 J | dram=NA | total=242.555 J | power=241.0 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=8 batches=15188 time=1.005 s | package=242.549 J | dram=NA | total=242.549 J | power=241.3 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=9 batches=15188 time=1.004 s | package=242.494 J | dram=NA | total=242.494 J | power=241.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=10 batches=15188 time=1.003 s | package=242.614 J | dram=NA | total=242.614 J | power=241.8 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=256000000 threads=1 rep=1 batches=8 time=1.133 s | package=85.765 J | dram=NA | total=85.765 J | power=75.7 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=2 batches=8 time=1.133 s | package=86.885 J | dram=NA | total=86.885 J | power=76.7 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=3 batches=8 time=1.150 s | package=87.636 J | dram=NA | total=87.636 J | power=76.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=4 batches=8 time=1.134 s | package=86.745 J | dram=NA | total=86.745 J | power=76.5 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=5 batches=8 time=1.131 s | package=86.039 J | dram=NA | total=86.039 J | power=76.1 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=6 batches=8 time=1.131 s | package=85.974 J | dram=NA | total=85.974 J | power=76.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=7 batches=8 time=1.128 s | package=85.765 J | dram=NA | total=85.765 J | power=76.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=8 batches=8 time=1.132 s | package=85.899 J | dram=NA | total=85.899 J | power=75.9 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=9 batches=8 time=1.132 s | package=85.824 J | dram=NA | total=85.824 J | power=75.8 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=10 batches=8 time=1.133 s | package=85.783 J | dram=NA | total=85.783 J | power=75.7 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=16000000 threads=16 rep=1 batches=256 time=1.003 s | package=122.495 J | dram=NA | total=122.495 J | power=122.2 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=2 batches=256 time=1.005 s | package=122.925 J | dram=NA | total=122.925 J | power=122.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=3 batches=256 time=1.005 s | package=122.933 J | dram=NA | total=122.933 J | power=122.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=4 batches=256 time=1.004 s | package=122.871 J | dram=NA | total=122.871 J | power=122.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=5 batches=256 time=1.004 s | package=122.924 J | dram=NA | total=122.924 J | power=122.5 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=6 batches=256 time=1.005 s | package=122.992 J | dram=NA | total=122.992 J | power=122.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=7 batches=256 time=1.004 s | package=122.895 J | dram=NA | total=122.895 J | power=122.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=8 batches=256 time=1.004 s | package=123.034 J | dram=NA | total=123.034 J | power=122.5 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=9 batches=256 time=1.004 s | package=122.994 J | dram=NA | total=122.994 J | power=122.5 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=10 batches=256 time=1.003 s | package=122.888 J | dram=NA | total=122.888 J | power=122.5 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=8000000 threads=1 rep=1 batches=230 time=1.002 s | package=75.935 J | dram=NA | total=75.935 J | power=75.8 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=1 rep=2 batches=230 time=1.002 s | package=75.857 J | dram=NA | total=75.857 J | power=75.7 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=1 rep=3 batches=230 time=1.005 s | package=76.001 J | dram=NA | total=76.001 J | power=75.6 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=1 rep=4 batches=230 time=1.004 s | package=75.873 J | dram=NA | total=75.873 J | power=75.6 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=1 rep=5 batches=230 time=1.005 s | package=75.898 J | dram=NA | total=75.898 J | power=75.6 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=1 rep=6 batches=230 time=1.004 s | package=75.780 J | dram=NA | total=75.780 J | power=75.5 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=1 rep=7 batches=230 time=1.004 s | package=75.829 J | dram=NA | total=75.829 J | power=75.5 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=1 rep=8 batches=230 time=1.004 s | package=75.843 J | dram=NA | total=75.843 J | power=75.5 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=1 rep=9 batches=230 time=1.004 s | package=75.745 J | dram=NA | total=75.745 J | power=75.4 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=1 rep=10 batches=230 time=1.006 s | package=75.825 J | dram=NA | total=75.825 J | power=75.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=2000000 threads=2 rep=1 batches=5920 time=1.034 s | package=93.409 J | dram=NA | total=93.409 J | power=90.4 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=2 rep=2 batches=5920 time=1.030 s | package=93.237 J | dram=NA | total=93.237 J | power=90.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=2 rep=3 batches=5920 time=0.999 s | package=90.946 J | dram=NA | total=90.946 J | power=91.0 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=2 rep=4 batches=5920 time=1.025 s | package=92.864 J | dram=NA | total=92.864 J | power=90.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=2 rep=5 batches=5920 time=0.994 s | package=90.602 J | dram=NA | total=90.602 J | power=91.1 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=2 rep=6 batches=5920 time=1.031 s | package=93.278 J | dram=NA | total=93.278 J | power=90.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=2 rep=7 batches=5920 time=1.000 s | package=90.817 J | dram=NA | total=90.817 J | power=90.8 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=2 rep=8 batches=5920 time=1.019 s | package=92.221 J | dram=NA | total=92.221 J | power=90.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=2 rep=9 batches=5920 time=1.049 s | package=94.496 J | dram=NA | total=94.496 J | power=90.1 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=2 rep=10 batches=5920 time=1.042 s | package=94.135 J | dram=NA | total=94.135 J | power=90.3 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=2000000 threads=20 rep=1 batches=35709 time=1.021 s | package=238.446 J | dram=NA | total=238.446 J | power=233.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=20 rep=2 batches=35709 time=1.021 s | package=237.790 J | dram=NA | total=237.790 J | power=232.8 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=20 rep=3 batches=35709 time=1.026 s | package=239.025 J | dram=NA | total=239.025 J | power=233.0 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=20 rep=4 batches=35709 time=1.022 s | package=238.412 J | dram=NA | total=238.412 J | power=233.3 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=20 rep=5 batches=35709 time=1.017 s | package=237.336 J | dram=NA | total=237.336 J | power=233.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=20 rep=6 batches=35709 time=1.031 s | package=239.568 J | dram=NA | total=239.568 J | power=232.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=20 rep=7 batches=35709 time=1.021 s | package=238.310 J | dram=NA | total=238.310 J | power=233.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=20 rep=8 batches=35709 time=1.031 s | package=240.004 J | dram=NA | total=240.004 J | power=232.9 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=20 rep=9 batches=35709 time=1.025 s | package=238.973 J | dram=NA | total=238.973 J | power=233.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=20 rep=10 batches=35709 time=1.034 s | package=240.679 J | dram=NA | total=240.679 J | power=232.8 W | runtime=in_range | checksum=OK
[OpenMP] requested=64 active=64
[STREAM] N=256000000 threads=64 rep=1 batches=13 time=1.020 s | package=162.924 J | dram=NA | total=162.924 J | power=159.7 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=64 rep=2 batches=13 time=1.022 s | package=162.912 J | dram=NA | total=162.912 J | power=159.4 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=64 rep=3 batches=13 time=1.020 s | package=162.684 J | dram=NA | total=162.684 J | power=159.5 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=64 rep=4 batches=13 time=1.020 s | package=162.672 J | dram=NA | total=162.672 J | power=159.4 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=64 rep=5 batches=13 time=1.020 s | package=162.618 J | dram=NA | total=162.618 J | power=159.4 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=64 rep=6 batches=13 time=1.020 s | package=162.679 J | dram=NA | total=162.679 J | power=159.4 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=64 rep=7 batches=13 time=1.020 s | package=162.762 J | dram=NA | total=162.762 J | power=159.5 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=64 rep=8 batches=13 time=1.020 s | package=162.623 J | dram=NA | total=162.623 J | power=159.4 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=64 rep=9 batches=13 time=1.021 s | package=162.804 J | dram=NA | total=162.804 J | power=159.5 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=64 rep=10 batches=13 time=1.020 s | package=162.846 J | dram=NA | total=162.846 J | power=159.6 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=1000000 threads=10 rep=1 batches=42993 time=0.994 s | package=166.695 J | dram=NA | total=166.695 J | power=167.6 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=10 rep=2 batches=42993 time=0.995 s | package=166.508 J | dram=NA | total=166.508 J | power=167.4 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=10 rep=3 batches=42993 time=0.995 s | package=166.297 J | dram=NA | total=166.297 J | power=167.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=10 rep=4 batches=42993 time=0.976 s | package=164.304 J | dram=NA | total=164.304 J | power=168.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=10 rep=5 batches=42993 time=0.980 s | package=164.948 J | dram=NA | total=164.948 J | power=168.4 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=10 rep=6 batches=42993 time=0.989 s | package=165.730 J | dram=NA | total=165.730 J | power=167.6 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=10 rep=7 batches=42993 time=1.000 s | package=167.054 J | dram=NA | total=167.054 J | power=167.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=10 rep=8 batches=42993 time=0.980 s | package=164.900 J | dram=NA | total=164.900 J | power=168.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=10 rep=9 batches=42993 time=0.978 s | package=164.974 J | dram=NA | total=164.974 J | power=168.6 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=10 rep=10 batches=42993 time=0.977 s | package=164.666 J | dram=NA | total=164.666 J | power=168.5 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=1000000 threads=8 rep=1 batches=41204 time=1.000 s | package=159.055 J | dram=NA | total=159.055 J | power=159.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=2 batches=41204 time=1.009 s | package=159.865 J | dram=NA | total=159.865 J | power=158.4 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=3 batches=41204 time=0.989 s | package=157.682 J | dram=NA | total=157.682 J | power=159.4 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=4 batches=41204 time=0.998 s | package=158.591 J | dram=NA | total=158.591 J | power=158.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=5 batches=41204 time=0.994 s | package=158.300 J | dram=NA | total=158.300 J | power=159.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=6 batches=41204 time=0.992 s | package=158.290 J | dram=NA | total=158.290 J | power=159.6 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=7 batches=41204 time=0.982 s | package=157.151 J | dram=NA | total=157.151 J | power=160.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=8 batches=41204 time=0.999 s | package=158.933 J | dram=NA | total=158.933 J | power=159.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=9 batches=41204 time=1.026 s | package=166.913 J | dram=NA | total=166.913 J | power=162.7 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=10 batches=41204 time=1.019 s | package=167.432 J | dram=NA | total=167.432 J | power=164.3 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=16000000 threads=2 rep=1 batches=172 time=1.037 s | package=90.025 J | dram=NA | total=90.025 J | power=86.8 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=2 rep=2 batches=172 time=1.005 s | package=84.800 J | dram=NA | total=84.800 J | power=84.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=2 rep=3 batches=172 time=1.004 s | package=83.093 J | dram=NA | total=83.093 J | power=82.8 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=2 rep=4 batches=172 time=1.003 s | package=81.660 J | dram=NA | total=81.660 J | power=81.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=2 rep=5 batches=172 time=1.004 s | package=81.580 J | dram=NA | total=81.580 J | power=81.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=2 rep=6 batches=172 time=1.003 s | package=81.463 J | dram=NA | total=81.463 J | power=81.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=2 rep=7 batches=172 time=1.003 s | package=81.490 J | dram=NA | total=81.490 J | power=81.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=2 rep=8 batches=172 time=1.003 s | package=81.463 J | dram=NA | total=81.463 J | power=81.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=2 rep=9 batches=172 time=1.004 s | package=81.522 J | dram=NA | total=81.522 J | power=81.2 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=2 rep=10 batches=172 time=1.004 s | package=81.446 J | dram=NA | total=81.446 J | power=81.1 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=64000000 threads=2 rep=1 batches=45 time=1.013 s | package=81.912 J | dram=NA | total=81.912 J | power=80.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=2 batches=45 time=1.014 s | package=82.097 J | dram=NA | total=82.097 J | power=80.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=3 batches=45 time=1.015 s | package=82.032 J | dram=NA | total=82.032 J | power=80.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=4 batches=45 time=1.016 s | package=82.111 J | dram=NA | total=82.111 J | power=80.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=5 batches=45 time=1.013 s | package=81.854 J | dram=NA | total=81.854 J | power=80.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=6 batches=45 time=1.019 s | package=82.330 J | dram=NA | total=82.330 J | power=80.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=7 batches=45 time=1.017 s | package=82.383 J | dram=NA | total=82.383 J | power=81.0 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=8 batches=45 time=1.018 s | package=82.276 J | dram=NA | total=82.276 J | power=80.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=9 batches=45 time=1.015 s | package=82.060 J | dram=NA | total=82.060 J | power=80.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=10 batches=45 time=1.012 s | package=83.009 J | dram=NA | total=83.009 J | power=82.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=256000000 threads=20 rep=1 batches=12 time=1.018 s | package=125.282 J | dram=NA | total=125.282 J | power=123.1 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=2 batches=12 time=1.018 s | package=125.397 J | dram=NA | total=125.397 J | power=123.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=3 batches=12 time=1.018 s | package=127.146 J | dram=NA | total=127.146 J | power=124.9 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=4 batches=12 time=1.018 s | package=127.327 J | dram=NA | total=127.327 J | power=125.1 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=5 batches=12 time=1.018 s | package=127.568 J | dram=NA | total=127.568 J | power=125.3 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=6 batches=12 time=1.017 s | package=127.681 J | dram=NA | total=127.681 J | power=125.5 W | runtime=in_range | checksum=OK
