STREAM | AMD Ryzen Threadripper 3970X 32-Core Processor | platform=AMD | session=stream_amd_20260721_095517_session5 | reps=10 | configs=81 | DRAM-RAPL=no
[STREAM] N=1000000 threads=10 rep=5 batches=44554 time=1.022 s | package=171.564 J | dram=NA | total=171.564 J | power=167.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=10 rep=6 batches=44554 time=1.025 s | package=171.917 J | dram=NA | total=171.917 J | power=167.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=10 rep=7 batches=44554 time=1.006 s | package=170.128 J | dram=NA | total=170.128 J | power=169.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=10 rep=8 batches=44554 time=1.011 s | package=170.637 J | dram=NA | total=170.637 J | power=168.7 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=10 rep=9 batches=44554 time=1.004 s | package=170.201 J | dram=NA | total=170.201 J | power=169.6 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=10 rep=10 batches=44554 time=1.007 s | package=170.130 J | dram=NA | total=170.130 J | power=168.9 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=2000000 threads=4 rep=1 batches=15002 time=1.009 s | package=128.412 J | dram=NA | total=128.412 J | power=127.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=2 batches=15002 time=1.021 s | package=129.040 J | dram=NA | total=129.040 J | power=126.3 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=3 batches=15002 time=1.022 s | package=129.869 J | dram=NA | total=129.869 J | power=127.1 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=4 batches=15002 time=1.021 s | package=129.742 J | dram=NA | total=129.742 J | power=127.1 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=5 batches=15002 time=1.018 s | package=129.577 J | dram=NA | total=129.577 J | power=127.3 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=6 batches=15002 time=1.021 s | package=129.708 J | dram=NA | total=129.708 J | power=127.1 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=7 batches=15002 time=1.017 s | package=129.331 J | dram=NA | total=129.331 J | power=127.1 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=8 batches=15002 time=1.020 s | package=129.585 J | dram=NA | total=129.585 J | power=127.1 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=9 batches=15002 time=1.017 s | package=129.373 J | dram=NA | total=129.373 J | power=127.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=10 batches=15002 time=1.018 s | package=128.941 J | dram=NA | total=128.941 J | power=126.6 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=4000000 threads=4 rep=1 batches=5693 time=1.007 s | package=115.418 J | dram=NA | total=115.418 J | power=114.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=4 rep=2 batches=5693 time=0.979 s | package=113.526 J | dram=NA | total=113.526 J | power=116.0 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=4 rep=3 batches=5693 time=0.982 s | package=113.831 J | dram=NA | total=113.831 J | power=115.9 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=4 rep=4 batches=5693 time=0.970 s | package=113.831 J | dram=NA | total=113.831 J | power=117.3 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=4 rep=5 batches=5693 time=0.982 s | package=114.597 J | dram=NA | total=114.597 J | power=116.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=4 rep=6 batches=5693 time=1.010 s | package=116.643 J | dram=NA | total=116.643 J | power=115.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=4 rep=7 batches=5693 time=1.005 s | package=116.298 J | dram=NA | total=116.298 J | power=115.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=4 rep=8 batches=5693 time=0.985 s | package=114.719 J | dram=NA | total=114.719 J | power=116.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=4 rep=9 batches=5693 time=0.985 s | package=114.768 J | dram=NA | total=114.768 J | power=116.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=4 rep=10 batches=5693 time=0.995 s | package=115.518 J | dram=NA | total=115.518 J | power=116.1 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=4000000 threads=8 rep=1 batches=13975 time=1.012 s | package=185.539 J | dram=NA | total=185.539 J | power=183.4 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=2 batches=13975 time=1.017 s | package=186.755 J | dram=NA | total=186.755 J | power=183.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=3 batches=13975 time=1.002 s | package=184.676 J | dram=NA | total=184.676 J | power=184.4 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=4 batches=13975 time=0.991 s | package=183.540 J | dram=NA | total=183.540 J | power=185.2 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=5 batches=13975 time=0.997 s | package=184.068 J | dram=NA | total=184.068 J | power=184.6 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=6 batches=13975 time=0.998 s | package=184.434 J | dram=NA | total=184.434 J | power=184.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=7 batches=13975 time=0.997 s | package=184.193 J | dram=NA | total=184.193 J | power=184.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=8 batches=13975 time=0.998 s | package=184.224 J | dram=NA | total=184.224 J | power=184.6 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=9 batches=13975 time=1.002 s | package=184.718 J | dram=NA | total=184.718 J | power=184.4 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=10 batches=13975 time=1.009 s | package=185.159 J | dram=NA | total=185.159 J | power=183.5 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=4000000 threads=2 rep=1 batches=791 time=1.002 s | package=80.139 J | dram=NA | total=80.139 J | power=80.0 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=2 batches=791 time=1.002 s | package=80.099 J | dram=NA | total=80.099 J | power=80.0 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=3 batches=791 time=1.007 s | package=80.773 J | dram=NA | total=80.773 J | power=80.2 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=4 batches=791 time=1.003 s | package=80.141 J | dram=NA | total=80.141 J | power=79.9 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=5 batches=791 time=1.006 s | package=80.287 J | dram=NA | total=80.287 J | power=79.8 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=6 batches=791 time=1.002 s | package=80.085 J | dram=NA | total=80.085 J | power=79.9 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=7 batches=791 time=1.003 s | package=80.082 J | dram=NA | total=80.082 J | power=79.9 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=8 batches=791 time=1.002 s | package=80.018 J | dram=NA | total=80.018 J | power=79.8 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=9 batches=791 time=1.006 s | package=80.302 J | dram=NA | total=80.302 J | power=79.8 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=10 batches=791 time=1.001 s | package=79.877 J | dram=NA | total=79.877 J | power=79.8 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=16000000 threads=20 rep=1 batches=243 time=1.002 s | package=117.553 J | dram=NA | total=117.553 J | power=117.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=20 rep=2 batches=243 time=1.003 s | package=117.672 J | dram=NA | total=117.672 J | power=117.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=20 rep=3 batches=243 time=1.002 s | package=117.733 J | dram=NA | total=117.733 J | power=117.5 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=20 rep=4 batches=243 time=1.002 s | package=117.873 J | dram=NA | total=117.873 J | power=117.6 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=20 rep=5 batches=243 time=1.002 s | package=118.041 J | dram=NA | total=118.041 J | power=117.8 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=20 rep=6 batches=243 time=1.002 s | package=118.158 J | dram=NA | total=118.158 J | power=117.9 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=20 rep=7 batches=243 time=1.002 s | package=118.360 J | dram=NA | total=118.360 J | power=118.1 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=20 rep=8 batches=243 time=1.002 s | package=118.651 J | dram=NA | total=118.651 J | power=118.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=20 rep=9 batches=243 time=1.002 s | package=118.817 J | dram=NA | total=118.817 J | power=118.6 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=20 rep=10 batches=243 time=1.002 s | package=118.569 J | dram=NA | total=118.569 J | power=118.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=64000000 threads=10 rep=1 batches=53 time=1.016 s | package=122.023 J | dram=NA | total=122.023 J | power=120.1 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=2 batches=53 time=1.016 s | package=122.273 J | dram=NA | total=122.273 J | power=120.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=3 batches=53 time=1.016 s | package=121.915 J | dram=NA | total=121.915 J | power=120.0 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=4 batches=53 time=1.016 s | package=121.952 J | dram=NA | total=121.952 J | power=120.1 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=5 batches=53 time=1.016 s | package=122.107 J | dram=NA | total=122.107 J | power=120.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=6 batches=53 time=1.016 s | package=122.131 J | dram=NA | total=122.131 J | power=120.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=7 batches=53 time=1.016 s | package=122.423 J | dram=NA | total=122.423 J | power=120.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=8 batches=53 time=1.016 s | package=121.946 J | dram=NA | total=121.946 J | power=120.0 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=9 batches=53 time=1.016 s | package=121.600 J | dram=NA | total=121.600 J | power=119.7 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=10 batches=53 time=1.016 s | package=121.536 J | dram=NA | total=121.536 J | power=119.6 W | runtime=in_range | checksum=OK
[OpenMP] requested=32 active=32
[STREAM] N=2000000 threads=32 rep=1 batches=29457 time=1.011 s | package=222.398 J | dram=NA | total=222.398 J | power=220.0 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=32 rep=2 batches=29457 time=1.019 s | package=222.722 J | dram=NA | total=222.722 J | power=218.7 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=32 rep=3 batches=29457 time=1.033 s | package=225.054 J | dram=NA | total=225.054 J | power=217.9 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=32 rep=4 batches=29457 time=1.013 s | package=222.570 J | dram=NA | total=222.570 J | power=219.8 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=32 rep=5 batches=29457 time=1.021 s | package=223.634 J | dram=NA | total=223.634 J | power=219.1 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=32 rep=6 batches=29457 time=1.017 s | package=223.615 J | dram=NA | total=223.615 J | power=219.9 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=32 rep=7 batches=29457 time=1.011 s | package=223.077 J | dram=NA | total=223.077 J | power=220.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=32 rep=8 batches=29457 time=1.012 s | package=223.054 J | dram=NA | total=223.054 J | power=220.3 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=32 rep=9 batches=29457 time=1.012 s | package=222.985 J | dram=NA | total=222.985 J | power=220.4 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=32 rep=10 batches=29457 time=1.013 s | package=223.503 J | dram=NA | total=223.503 J | power=220.6 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=32000000 threads=4 rep=1 batches=106 time=1.003 s | package=97.931 J | dram=NA | total=97.931 J | power=97.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=4 rep=2 batches=106 time=1.006 s | package=97.142 J | dram=NA | total=97.142 J | power=96.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=4 rep=3 batches=106 time=1.005 s | package=97.008 J | dram=NA | total=97.008 J | power=96.5 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=4 rep=4 batches=106 time=1.006 s | package=96.890 J | dram=NA | total=96.890 J | power=96.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=4 rep=5 batches=106 time=1.007 s | package=96.914 J | dram=NA | total=96.914 J | power=96.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=4 rep=6 batches=106 time=1.006 s | package=96.727 J | dram=NA | total=96.727 J | power=96.1 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=4 rep=7 batches=106 time=1.006 s | package=96.629 J | dram=NA | total=96.629 J | power=96.0 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=4 rep=8 batches=106 time=1.006 s | package=96.548 J | dram=NA | total=96.548 J | power=96.0 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=4 rep=9 batches=106 time=1.005 s | package=96.497 J | dram=NA | total=96.497 J | power=96.0 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=4 rep=10 batches=106 time=1.005 s | package=96.452 J | dram=NA | total=96.452 J | power=95.9 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=1000000 threads=2 rep=1 batches=15184 time=1.018 s | package=96.420 J | dram=NA | total=96.420 J | power=94.7 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=2 batches=15184 time=1.003 s | package=95.210 J | dram=NA | total=95.210 J | power=94.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=3 batches=15184 time=0.995 s | package=94.563 J | dram=NA | total=94.563 J | power=95.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=4 batches=15184 time=0.999 s | package=94.789 J | dram=NA | total=94.789 J | power=94.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=5 batches=15184 time=1.005 s | package=95.505 J | dram=NA | total=95.505 J | power=95.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=6 batches=15184 time=1.001 s | package=94.892 J | dram=NA | total=94.892 J | power=94.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=7 batches=15184 time=1.002 s | package=94.945 J | dram=NA | total=94.945 J | power=94.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=8 batches=15184 time=0.998 s | package=94.585 J | dram=NA | total=94.585 J | power=94.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=9 batches=15184 time=0.996 s | package=94.516 J | dram=NA | total=94.516 J | power=94.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=10 batches=15184 time=1.000 s | package=94.765 J | dram=NA | total=94.765 J | power=94.8 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=32000000 threads=8 rep=1 batches=105 time=1.008 s | package=102.578 J | dram=NA | total=102.578 J | power=101.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=2 batches=105 time=1.009 s | package=102.637 J | dram=NA | total=102.637 J | power=101.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=3 batches=105 time=1.008 s | package=102.689 J | dram=NA | total=102.689 J | power=101.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=4 batches=105 time=1.009 s | package=102.728 J | dram=NA | total=102.728 J | power=101.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=5 batches=105 time=1.009 s | package=102.705 J | dram=NA | total=102.705 J | power=101.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=6 batches=105 time=1.009 s | package=102.786 J | dram=NA | total=102.786 J | power=101.9 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=7 batches=105 time=1.009 s | package=102.814 J | dram=NA | total=102.814 J | power=101.9 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=8 batches=105 time=1.009 s | package=102.895 J | dram=NA | total=102.895 J | power=101.9 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=9 batches=105 time=1.008 s | package=102.939 J | dram=NA | total=102.939 J | power=102.1 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=10 batches=105 time=1.009 s | package=102.876 J | dram=NA | total=102.876 J | power=102.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=1000000 threads=8 rep=1 batches=41227 time=1.018 s | package=160.196 J | dram=NA | total=160.196 J | power=157.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=2 batches=41227 time=1.002 s | package=158.986 J | dram=NA | total=158.986 J | power=158.7 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=3 batches=41227 time=1.004 s | package=159.163 J | dram=NA | total=159.163 J | power=158.6 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=4 batches=41227 time=1.019 s | package=160.176 J | dram=NA | total=160.176 J | power=157.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=5 batches=41227 time=1.012 s | package=159.772 J | dram=NA | total=159.772 J | power=157.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=6 batches=41227 time=1.001 s | package=158.827 J | dram=NA | total=158.827 J | power=158.7 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=7 batches=41227 time=1.000 s | package=158.598 J | dram=NA | total=158.598 J | power=158.6 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=8 batches=41227 time=1.012 s | package=159.716 J | dram=NA | total=159.716 J | power=157.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=9 batches=41227 time=0.998 s | package=158.239 J | dram=NA | total=158.239 J | power=158.6 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=10 batches=41227 time=0.999 s | package=158.428 J | dram=NA | total=158.428 J | power=158.6 W | runtime=in_range | checksum=OK
[OpenMP] requested=64 active=64
[STREAM] N=4000000 threads=64 rep=1 batches=15270 time=1.004 s | package=241.449 J | dram=NA | total=241.449 J | power=240.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=2 batches=15270 time=1.006 s | package=241.997 J | dram=NA | total=241.997 J | power=240.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=3 batches=15270 time=1.008 s | package=242.515 J | dram=NA | total=242.515 J | power=240.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=4 batches=15270 time=1.006 s | package=242.106 J | dram=NA | total=242.106 J | power=240.6 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=5 batches=15270 time=1.010 s | package=242.514 J | dram=NA | total=242.514 J | power=240.1 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=6 batches=15270 time=1.010 s | package=242.776 J | dram=NA | total=242.776 J | power=240.3 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=7 batches=15270 time=1.011 s | package=243.158 J | dram=NA | total=243.158 J | power=240.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=8 batches=15270 time=1.011 s | package=243.027 J | dram=NA | total=243.027 J | power=240.4 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=9 batches=15270 time=1.008 s | package=243.025 J | dram=NA | total=243.025 J | power=241.2 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=10 batches=15270 time=1.013 s | package=243.888 J | dram=NA | total=243.888 J | power=240.7 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=256000000 threads=4 rep=1 batches=14 time=1.027 s | package=97.564 J | dram=NA | total=97.564 J | power=95.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=4 rep=2 batches=14 time=1.027 s | package=97.107 J | dram=NA | total=97.107 J | power=94.5 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=4 rep=3 batches=14 time=1.028 s | package=96.909 J | dram=NA | total=96.909 J | power=94.3 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=4 rep=4 batches=14 time=1.027 s | package=96.785 J | dram=NA | total=96.785 J | power=94.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=4 rep=5 batches=14 time=1.028 s | package=96.620 J | dram=NA | total=96.620 J | power=94.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=4 rep=6 batches=14 time=1.028 s | package=96.572 J | dram=NA | total=96.572 J | power=93.9 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=4 rep=7 batches=14 time=1.028 s | package=96.517 J | dram=NA | total=96.517 J | power=93.8 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=4 rep=8 batches=14 time=1.027 s | package=96.336 J | dram=NA | total=96.336 J | power=93.8 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=4 rep=9 batches=14 time=1.028 s | package=96.465 J | dram=NA | total=96.465 J | power=93.8 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=4 rep=10 batches=14 time=1.027 s | package=96.326 J | dram=NA | total=96.326 J | power=93.8 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=64000000 threads=20 rep=1 batches=47 time=1.007 s | package=124.240 J | dram=NA | total=124.240 J | power=123.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=2 batches=47 time=1.007 s | package=124.616 J | dram=NA | total=124.616 J | power=123.7 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=3 batches=47 time=1.007 s | package=124.711 J | dram=NA | total=124.711 J | power=123.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=4 batches=47 time=1.007 s | package=124.733 J | dram=NA | total=124.733 J | power=123.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=5 batches=47 time=1.007 s | package=125.322 J | dram=NA | total=125.322 J | power=124.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=6 batches=47 time=1.008 s | package=124.943 J | dram=NA | total=124.943 J | power=124.0 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=7 batches=47 time=1.007 s | package=124.851 J | dram=NA | total=124.851 J | power=124.0 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=8 batches=47 time=1.007 s | package=124.789 J | dram=NA | total=124.789 J | power=123.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=9 batches=47 time=1.007 s | package=124.776 J | dram=NA | total=124.776 J | power=123.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=10 batches=47 time=1.007 s | package=124.768 J | dram=NA | total=124.768 J | power=123.9 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=256000000 threads=2 rep=1 batches=12 time=1.059 s | package=86.547 J | dram=NA | total=86.547 J | power=81.8 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=2 batches=12 time=1.054 s | package=87.030 J | dram=NA | total=87.030 J | power=82.5 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=3 batches=12 time=1.054 s | package=86.926 J | dram=NA | total=86.926 J | power=82.5 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=4 batches=12 time=1.060 s | package=87.306 J | dram=NA | total=87.306 J | power=82.4 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=5 batches=12 time=1.059 s | package=87.108 J | dram=NA | total=87.108 J | power=82.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=6 batches=12 time=1.057 s | package=86.949 J | dram=NA | total=86.949 J | power=82.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=7 batches=12 time=1.060 s | package=87.125 J | dram=NA | total=87.125 J | power=82.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=8 batches=12 time=1.058 s | package=86.993 J | dram=NA | total=86.993 J | power=82.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=9 batches=12 time=1.056 s | package=86.232 J | dram=NA | total=86.232 J | power=81.7 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=10 batches=12 time=1.058 s | package=85.934 J | dram=NA | total=85.934 J | power=81.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=32000000 threads=20 rep=1 batches=94 time=1.010 s | package=122.542 J | dram=NA | total=122.542 J | power=121.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=2 batches=94 time=1.010 s | package=122.563 J | dram=NA | total=122.563 J | power=121.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=3 batches=94 time=1.010 s | package=122.671 J | dram=NA | total=122.671 J | power=121.5 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=4 batches=94 time=1.010 s | package=122.875 J | dram=NA | total=122.875 J | power=121.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=5 batches=94 time=1.010 s | package=122.846 J | dram=NA | total=122.846 J | power=121.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=6 batches=94 time=1.010 s | package=122.891 J | dram=NA | total=122.891 J | power=121.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=7 batches=94 time=1.010 s | package=122.969 J | dram=NA | total=122.969 J | power=121.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=8 batches=94 time=1.010 s | package=122.976 J | dram=NA | total=122.976 J | power=121.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=9 batches=94 time=1.010 s | package=123.078 J | dram=NA | total=123.078 J | power=121.9 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=10 batches=94 time=1.010 s | package=122.940 J | dram=NA | total=122.940 J | power=121.7 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=16000000 threads=2 rep=1 batches=173 time=1.007 s | package=81.954 J | dram=NA | total=81.954 J | power=81.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=2 rep=2 batches=173 time=1.010 s | package=82.070 J | dram=NA | total=82.070 J | power=81.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=2 rep=3 batches=173 time=1.009 s | package=82.957 J | dram=NA | total=82.957 J | power=82.2 W | runtime=in_range | checksum=OK
