platform,platform_label,problem_size,configuration,metric,analysis_type,strided_median,dense_median,strided_over_dense_ratio,ci95_low,ci95_high,classification,probability_strided_lower,cliffs_delta_strided_minus_dense
AMD,AMD CPU,16384,16T,energy_j,configuration_matched_independent_sessions,1484.007247,1437.7523755,1.0321716536784815,1.0154601197938686,1.0407481846475404,uncertain_strided_higher,0.0,1.0
AMD,AMD CPU,16384,16T,edp_j_s,configuration_matched_independent_sessions,7748.910258192474,7280.696123772063,1.0643089790400198,1.0307463509436259,1.0833405060449999,clear_strided_higher,0.0,1.0
AMD,AMD CPU,16384,16T,power_w,configuration_matched_independent_sessions,283.9509105975333,283.94263295453106,1.0000291525190006,0.9942954008423834,1.0028089075031963,practically_equivalent_or_uncertain,0.48,0.04
AMD,AMD CPU,16384,1T,runtime_s,configuration_matched_independent_sessions,73.7586125,71.717308,1.0284632058414684,1.008098922496797,1.0465114788393577,uncertain_strided_higher,0.04,0.92
AMD,AMD CPU,16384,1T,energy_j,configuration_matched_independent_sessions,5575.8775465,5529.4109705,1.0084035309091517,0.981837247396549,1.0202919491426796,practically_equivalent_or_uncertain,0.28,0.44
AMD,AMD CPU,16384,1T,edp_j_s,configuration_matched_independent_sessions,412325.0975467674,396554.7865618301,1.0397683031937843,0.9950157669381807,1.0667818618925071,uncertain_strided_higher,0.12,0.76
AMD,AMD CPU,16384,1T,power_w,configuration_matched_independent_sessions,74.95661311303974,77.10004515266701,0.9721993413183737,0.9668511506563708,0.9983428904991773,uncertain_strided_lower,0.92,-0.84
AMD,AMD CPU,16384,20T,runtime_s,configuration_matched_independent_sessions,4.464921,4.466775999999999,0.9995847116578044,0.9847763841837075,1.019665879893513,practically_equivalent_or_uncertain,0.48,0.04
AMD,AMD CPU,16384,20T,energy_j,configuration_matched_independent_sessions,1270.414617,1267.1995430000002,1.0025371489579205,0.9853653600820268,1.0202450924610358,practically_equivalent_or_uncertain,0.44,0.12
AMD,AMD CPU,16384,20T,edp_j_s,configuration_matched_independent_sessions,5672.301138041983,5660.295069622811,1.002121102923345,0.9707517305858532,1.0411114085635678,practically_equivalent_or_uncertain,0.44,0.12
AMD,AMD CPU,16384,20T,power_w,configuration_matched_independent_sessions,284.6823482416992,284.184584902773,1.001751549399122,1.0000749710898855,1.0026445019464116,practically_equivalent_or_uncertain,0.08,0.84
AMD,AMD CPU,16384,2T,runtime_s,configuration_matched_independent_sessions,37.5455485,35.620862,1.054032563838573,1.0219970697811769,1.0627579562785425,clear_strided_higher,0.0,1.0
AMD,AMD CPU,16384,2T,energy_j,configuration_matched_independent_sessions,3558.002141,3498.837156,1.0169098995929378,1.001134716055842,1.048227812674717,practically_equivalent_or_uncertain,0.08,0.84
AMD,AMD CPU,16384,2T,edp_j_s,configuration_matched_independent_sessions,133363.65456173342,124583.26635302804,1.070478070335904,1.0279838328978554,1.1060960419661414,clear_strided_higher,0.0,1.0
AMD,AMD CPU,16384,2T,power_w,configuration_matched_independent_sessions,95.37907232727486,97.49810173511368,0.9782659418990959,0.9651792996415851,0.9980583231023272,uncertain_strided_lower,0.96,-0.92
AMD,AMD CPU,16384,32T,runtime_s,configuration_matched_independent_sessions,3.469416,3.638703,0.9534760050490517,0.9126585764213239,0.9985431622201647,uncertain_strided_lower,0.92,-0.84
AMD,AMD CPU,16384,32T,energy_j,configuration_matched_independent_sessions,988.003639,1037.6603730000002,0.952145484888821,0.9125131653263971,0.9987743504203375,uncertain_strided_lower,0.92,-0.84
AMD,AMD CPU,16384,32T,edp_j_s,configuration_matched_independent_sessions,3429.1481304806184,3775.738286032194,0.9082059906446015,0.8328128990209922,0.9973192526645327,uncertain_strided_lower,0.92,-0.84
AMD,AMD CPU,16384,32T,power_w,configuration_matched_independent_sessions,285.0747697137697,285.1688950059115,0.9996699314203259,0.9990504079617906,1.0009016414871965,practically_equivalent_or_uncertain,0.6,-0.2
AMD,AMD CPU,16384,4T,runtime_s,configuration_matched_independent_sessions,19.7590285,18.721183,1.05543696143561,1.0342796100956448,1.0634912911739312,clear_strided_higher,0.0,1.0
AMD,AMD CPU,16384,4T,energy_j,configuration_matched_independent_sessions,2473.453751,2416.817062,1.0234344129270303,1.008935904930317,1.0311097521412698,uncertain_strided_higher,0.04,0.92
AMD,AMD CPU,16384,4T,edp_j_s,configuration_matched_independent_sessions,48887.95537523543,45257.26228688983,1.0802234360825962,1.0425021070436398,1.0963299447735038,clear_strided_higher,0.0,1.0
AMD,AMD CPU,16384,4T,power_w,configuration_matched_independent_sessions,125.13553057141964,128.58566241286366,0.9731686116733115,0.9688953073673064,0.9770787865793137,clear_strided_lower,1.0,-1.0
AMD,AMD CPU,16384,64T,runtime_s,configuration_matched_independent_sessions,3.67175,3.8223485,0.9606005313225625,0.9292804123756998,0.9930061589775342,uncertain_strided_lower,1.0,-1.0
AMD,AMD CPU,16384,64T,energy_j,configuration_matched_independent_sessions,921.1224775,954.040491,0.9654962092169733,0.9426892680640743,1.0002777747359572,uncertain_strided_lower,0.88,-0.76
AMD,AMD CPU,16384,64T,edp_j_s,configuration_matched_independent_sessions,3382.1318630827923,3650.454205423579,0.9264961762998881,0.8779539322804942,0.992991300609708,uncertain_strided_lower,0.92,-0.84
AMD,AMD CPU,16384,64T,power_w,configuration_matched_independent_sessions,252.5427226248908,249.41643262495097,1.0125344187110592,1.004782123015017,1.0164073710979646,practically_equivalent_or_uncertain,0.0,1.0
AMD,AMD CPU,16384,8T,runtime_s,configuration_matched_independent_sessions,9.953508,9.5721925,1.0398357534075917,1.019130832983446,1.0585738324840417,uncertain_strided_higher,0.0,1.0
AMD,AMD CPU,16384,8T,energy_j,configuration_matched_independent_sessions,1847.2161855,1817.188549,1.0165242272281125,0.9961633309124455,1.025427320970863,practically_equivalent_or_uncertain,0.16,0.68
AMD,AMD CPU,16384,8T,edp_j_s,configuration_matched_independent_sessions,18386.28042828392,17401.94848644137,1.056564467054335,1.0152681537556008,1.0848628321277998,uncertain_strided_higher,0.0,1.0
AMD,AMD CPU,16384,8T,power_w,configuration_matched_independent_sessions,185.22199184660207,189.81474600619333,0.9758040180954044,0.9686826062686986,0.980166763993183,clear_strided_lower,1.0,-1.0
3090,RTX 3090,64,gpu_resident,runtime_s,configuration_matched_independent_sessions,5.265390629524527e-06,5.217029646225186e-06,1.0092698310300638,1.007803504258909,1.0097088025579999,practically_equivalent_or_uncertain,0.0,1.0
3090,RTX 3090,64,gpu_resident,energy_j,configuration_matched_independent_sessions,0.0009341966020311,0.0008412728598968,1.1104561273326932,1.0943875948669506,1.1167967946578443,clear_strided_higher,0.0,1.0
3090,RTX 3090,64,gpu_resident,edp_j_s,configuration_matched_independent_sessions,4.919391837770915e-09,4.3884049941422e-09,1.1209976846570668,1.1042751726952251,1.1278747223467906,clear_strided_higher,0.0,1.0
3090,RTX 3090,64,gpu_resident,power_w,configuration_matched_independent_sessions,177.4047055,161.272674,1.1000295406523737,1.0839908966847043,1.1058331898208666,clear_strided_higher,0.0,1.0
3090,RTX 3090,128,gpu_resident,runtime_s,configuration_matched_independent_sessions,5.186626183838249e-06,5.161102740856931e-06,1.0049453468111118,1.0006751613842626,1.0063305552416988,practically_equivalent_or_uncertain,0.04,0.92
3090,RTX 3090,128,gpu_resident,energy_j,configuration_matched_independent_sessions,0.0010086930828564,0.0009229959547593,1.0928466995496728,1.0809273190203712,1.1046225350958003,clear_strided_higher,0.0,1.0
3090,RTX 3090,128,gpu_resident,edp_j_s,configuration_matched_independent_sessions,5.234266457310598e-09,4.763598433803592e-09,1.098805142802768,1.0862146006946294,1.1126597181459639,clear_strided_higher,0.0,1.0
3090,RTX 3090,128,gpu_resident,power_w,configuration_matched_independent_sessions,194.488466,178.839948,1.0875001260903967,1.0773453220921025,1.0989250277168199,clear_strided_higher,0.0,1.0
3090,RTX 3090,256,gpu_resident,runtime_s,configuration_matched_independent_sessions,7.282658879559572e-06,7.180509782803805e-06,1.01422588365528,1.0054328544414095,1.0143428623348325,practically_equivalent_or_uncertain,0.0,1.0
3090,RTX 3090,256,gpu_resident,energy_j,configuration_matched_independent_sessions,0.0021616795683107,0.0019915961861547,1.0854005361821817,1.0703448394625432,1.0916306837704102,clear_strided_higher,0.0,1.0
3090,RTX 3090,256,gpu_resident,edp_j_s,configuration_matched_independent_sessions,1.5742947946253712e-08,1.4299542522828053e-08,1.100940671432067,1.0763306395876238,1.1071982428529257,clear_strided_higher,0.0,1.0
3090,RTX 3090,256,gpu_resident,power_w,configuration_matched_independent_sessions,296.822251,277.2113545,1.0707434821180817,1.0588609655958374,1.0814651233850057,clear_strided_higher,0.0,1.0
3090,RTX 3090,512,gpu_resident,runtime_s,configuration_matched_independent_sessions,2.2870950780696337e-05,2.269167419792137e-05,1.0079005445438391,1.0036709166565119,1.0111335488199793,practically_equivalent_or_uncertain,0.0,1.0
3090,RTX 3090,512,gpu_resident,energy_j,configuration_matched_independent_sessions,0.0075230361588889,0.0072134093990058,1.0429237747029545,0.9602164989461776,1.0577669321821515,uncertain_strided_higher,0.2,0.6
3090,RTX 3090,512,gpu_resident,edp_j_s,configuration_matched_independent_sessions,1.7185056457694625e-07,1.6351774961251068e-07,1.0509596969392123,0.968950240868667,1.0669299327292636,uncertain_strided_higher,0.2,0.6
3090,RTX 3090,512,gpu_resident,power_w,configuration_matched_independent_sessions,329.034089,317.8530975,1.0351766007251195,0.9526353758437104,1.0513638615713035,uncertain_strided_higher,0.2,0.6
3090,RTX 3090,1024,gpu_resident,runtime_s,configuration_matched_independent_sessions,0.0001221521401243,0.0001209905795373,1.0096004217141707,1.00757056469983,1.0126180913930523,practically_equivalent_or_uncertain,0.0,1.0
3090,RTX 3090,1024,gpu_resident,energy_j,configuration_matched_independent_sessions,0.0405251289432649,0.0399124833676061,1.0153497232937412,0.9994665951005299,1.0305806923289877,practically_equivalent_or_uncertain,0.12,0.76
3090,RTX 3090,1024,gpu_resident,edp_j_s,configuration_matched_independent_sessions,4.94656256546926e-06,4.834098283702735e-06,1.0232647900738134,1.0078075492276757,1.0425651369629525,uncertain_strided_higher,0.0,1.0
3090,RTX 3090,1024,gpu_resident,power_w,configuration_matched_independent_sessions,332.30662800000005,329.916699,1.0072440376835852,0.99004927301361,1.0188766888717058,practically_equivalent_or_uncertain,0.2,0.6
3090,RTX 3090,2048,gpu_resident,runtime_s,configuration_matched_independent_sessions,0.0007647087155963,0.0007522031602708,1.0166252363536972,1.0138489504377521,1.018769149773204,practically_equivalent_or_uncertain,0.0,1.0
3090,RTX 3090,2048,gpu_resident,energy_j,configuration_matched_independent_sessions,0.2575174506828528,0.250474416854778,1.0281187752286824,1.0255164067545335,1.0423521295796692,clear_strided_higher,0.0,1.0
3090,RTX 3090,2048,gpu_resident,edp_j_s,configuration_matched_independent_sessions,0.0001971587218874,0.0001885706667215,1.045542900787341,1.0397161786593423,1.0609995628343734,clear_strided_higher,0.0,1.0
3090,RTX 3090,2048,gpu_resident,power_w,configuration_matched_independent_sessions,337.199192,332.7494845,1.0133725451346267,1.0090766608460775,1.0224130893670251,practically_equivalent_or_uncertain,0.0,1.0
3090,RTX 3090,4096,gpu_resident,runtime_s,configuration_matched_independent_sessions,0.0055562472222222,0.0055513555555555,1.0008811661616241,0.9974739940942298,1.0020960846399858,practically_equivalent_or_uncertain,0.48,0.04
3090,RTX 3090,4096,gpu_resident,energy_j,configuration_matched_independent_sessions,1.798779005524862,1.7184388888888886,1.0467518031368108,1.0411329465223302,1.055556813367014,clear_strided_higher,0.0,1.0
3090,RTX 3090,4096,gpu_resident,edp_j_s,configuration_matched_independent_sessions,0.009979714305943,0.0095613850675,1.043751949690316,1.0409836153500722,1.0566739593728425,clear_strided_higher,0.0,1.0
3090,RTX 3090,4096,gpu_resident,power_w,configuration_matched_independent_sessions,324.218193,309.6614715,1.0470085007007401,1.0410719393806167,1.0555061444513794,clear_strided_higher,0.0,1.0
3090,RTX 3090,8192,gpu_resident,runtime_s,configuration_matched_independent_sessions,0.041750125,0.0417390208333333,1.0002660380249704,0.9989029048348466,1.0017892499228693,practically_equivalent_or_uncertain,0.4,0.2
3090,RTX 3090,8192,gpu_resident,energy_j,configuration_matched_independent_sessions,13.693625,13.143166666666668,1.0418817129306737,1.033447024397659,1.047325256973867,clear_strided_higher,0.0,1.0
3090,RTX 3090,8192,gpu_resident,edp_j_s,configuration_matched_independent_sessions,0.572001785139757,0.5482763006675347,1.0432728615906544,1.0344560326629682,1.0470066412657943,clear_strided_higher,0.0,1.0
3090,RTX 3090,8192,gpu_resident,power_w,configuration_matched_independent_sessions,327.740274,315.195922,1.0397985859728223,1.0318757421787916,1.0468614215908174,clear_strided_higher,0.0,1.0
3090,RTX 3090,16384,gpu_resident,runtime_s,configuration_matched_independent_sessions,0.332657375,0.33249425,1.0004906099879922,0.9987630204668321,1.0037909986942788,practically_equivalent_or_uncertain,0.24,0.52
3090,RTX 3090,16384,gpu_resident,energy_j,configuration_matched_independent_sessions,111.708625,103.623875,1.0780201473839885,1.0711910686631283,1.100883684704257,clear_strided_higher,0.0,1.0
3090,RTX 3090,16384,gpu_resident,edp_j_s,configuration_matched_independent_sessions,37.24682131112501,34.50502702403125,1.0794607198882709,1.0717274431317296,1.100804340618789,clear_strided_higher,0.0,1.0
3090,RTX 3090,16384,gpu_resident,power_w,configuration_matched_independent_sessions,335.95082449999995,311.1984275,1.0795389526831718,1.0681344625279565,1.1015776003559659,clear_strided_higher,0.0,1.0
5060ti,RTX 5060 Ti,64,gpu_resident,runtime_s,configuration_matched_independent_sessions,9.824193706499364e-06,9.9198e-06,0.9903620744873248,0.9750328745136755,1.005648041003444,practically_equivalent_or_uncertain,0.84,-0.68
5060ti,RTX 5060 Ti,64,gpu_resident,energy_j,configuration_matched_independent_sessions,0.0003301833153612,0.0003328180970606,0.9920834181714576,0.9809039673244928,1.0031555273710688,practically_equivalent_or_uncertain,0.8,-0.6
5060ti,RTX 5060 Ti,64,gpu_resident,edp_j_s,configuration_matched_independent_sessions,3.241224180560288e-09,3.305062765486325e-09,0.9806846073869815,0.9570335395128892,1.0060547919616416,practically_equivalent_or_uncertain,0.8,-0.6
5060ti,RTX 5060 Ti,64,gpu_resident,power_w,configuration_matched_independent_sessions,33.572706,33.558896000000004,1.0004115153251762,0.9877788921024402,1.0175102899690143,practically_equivalent_or_uncertain,0.48,0.04
5060ti,RTX 5060 Ti,128,gpu_resident,runtime_s,configuration_matched_independent_sessions,9.844514270493175e-06,9.920571233570831e-06,0.9923334089048943,0.9813179609823581,1.0057880882188794,practically_equivalent_or_uncertain,0.88,-0.76
5060ti,RTX 5060 Ti,128,gpu_resident,energy_j,configuration_matched_independent_sessions,0.0004243214979824,0.0004186242111759,1.0136095492195651,0.962699993416576,1.0508027888419469,practically_equivalent_or_uncertain,0.32,0.36
5060ti,RTX 5060 Ti,128,gpu_resident,edp_j_s,configuration_matched_independent_sessions,4.177338209321127e-09,4.203116042249507e-09,0.9938669709165147,0.9584464692119798,1.0514483484149721,practically_equivalent_or_uncertain,0.52,-0.04
5060ti,RTX 5060 Ti,128,gpu_resident,power_w,configuration_matched_independent_sessions,43.2283795,41.7281745,1.0359518483129426,0.981706475565482,1.05870374224015,uncertain_strided_higher,0.2,0.6
5060ti,RTX 5060 Ti,256,gpu_resident,runtime_s,configuration_matched_independent_sessions,1.63740113641946e-05,1.637327853013903e-05,1.000044757930076,0.9996580575610896,1.0003552504571327,practically_equivalent_or_uncertain,0.44,0.12
5060ti,RTX 5060 Ti,256,gpu_resident,energy_j,configuration_matched_independent_sessions,0.0012476624035895,0.0012479899127188,0.9997375706919085,0.9897238193686538,1.0115007369249234,practically_equivalent_or_uncertain,0.52,-0.04
5060ti,RTX 5060 Ti,256,gpu_resident,edp_j_s,configuration_matched_independent_sessions,2.04331027280577e-08,2.0442138841265857e-08,0.9995579663518421,0.9897648868351137,1.0116222982756282,practically_equivalent_or_uncertain,0.52,-0.04
5060ti,RTX 5060 Ti,256,gpu_resident,power_w,configuration_matched_independent_sessions,76.190404,76.18963600000001,1.0000100801111584,0.9897156045699661,1.0113791996628425,practically_equivalent_or_uncertain,0.48,0.04
5060ti,RTX 5060 Ti,512,gpu_resident,runtime_s,configuration_matched_independent_sessions,6.762133198106828e-05,6.959931792873051e-05,0.9715803831628396,0.9715668996207564,1.0004594542637713,uncertain_strided_lower,0.88,-0.76
5060ti,RTX 5060 Ti,512,gpu_resident,energy_j,configuration_matched_independent_sessions,0.007332893847194,0.0074871589643652,0.9793960408874156,0.9683962977762476,1.0130738718796852,uncertain_strided_lower,0.72,-0.44
5060ti,RTX 5060 Ti,512,gpu_resident,edp_j_s,configuration_matched_independent_sessions,4.998092197938138e-07,5.211011571438021e-07,0.9591404911347902,0.9408908354218949,1.016680914304121,uncertain_strided_lower,0.8,-0.6
5060ti,RTX 5060 Ti,512,gpu_resident,power_w,configuration_matched_independent_sessions,107.767326,107.5751375,1.001786551283748,0.9906191362362616,1.0155032831563116,practically_equivalent_or_uncertain,0.24,0.52
5060ti,RTX 5060 Ti,1024,gpu_resident,runtime_s,configuration_matched_independent_sessions,0.0004506816133393,0.000448735017889,1.004337961988029,0.998984706434336,1.0044597908904302,practically_equivalent_or_uncertain,0.52,-0.04
5060ti,RTX 5060 Ti,1024,gpu_resident,energy_j,configuration_matched_independent_sessions,0.0562879675529517,0.0553448121645796,1.0170414416723907,0.9763004632962534,1.0292661628680562,practically_equivalent_or_uncertain,0.52,-0.04
5060ti,RTX 5060 Ti,1024,gpu_resident,edp_j_s,configuration_matched_independent_sessions,2.536605157483985e-05,2.4835180034446093e-05,1.021375787880637,0.9741473570066632,1.0338910429915977,uncertain_strided_higher,0.52,-0.04
5060ti,RTX 5060 Ti,1024,gpu_resident,power_w,configuration_matched_independent_sessions,124.9045875,123.3350335,1.0127259380847373,0.9801926429970448,1.0246617194655279,practically_equivalent_or_uncertain,0.52,-0.04
5060ti,RTX 5060 Ti,2048,gpu_resident,runtime_s,configuration_matched_independent_sessions,0.0035091747404844,0.0035105244755244,0.9996155175531718,0.9949346736596713,1.0044494464521194,practically_equivalent_or_uncertain,0.84,-0.68
5060ti,RTX 5060 Ti,2048,gpu_resident,energy_j,configuration_matched_independent_sessions,0.47328125,0.4714739583333333,1.0038332799399048,0.983436180800105,1.0243916459285665,practically_equivalent_or_uncertain,0.44,0.12
5060ti,RTX 5060 Ti,2048,gpu_resident,edp_j_s,configuration_matched_independent_sessions,0.001661582233947,0.0016621508297526,0.9996579156383271,0.9789130684968173,1.0240523562502335,practically_equivalent_or_uncertain,0.52,-0.04
5060ti,RTX 5060 Ti,2048,gpu_resident,power_w,configuration_matched_independent_sessions,134.80837300000002,133.729569,1.0080670565834249,0.987980555903449,1.0224225582701651,practically_equivalent_or_uncertain,0.4,0.2
5060ti,RTX 5060 Ti,4096,gpu_resident,runtime_s,configuration_matched_independent_sessions,0.0281295277777777,0.0281354166666666,0.9997906948043931,0.9949993829445899,1.0043540602933068,practically_equivalent_or_uncertain,0.88,-0.76
5060ti,RTX 5060 Ti,4096,gpu_resident,energy_j,configuration_matched_independent_sessions,3.884069444444444,3.898097222222222,0.996401378165273,0.974754854119074,1.0261925447235263,practically_equivalent_or_uncertain,0.56,-0.12
5060ti,RTX 5060 Ti,4096,gpu_resident,edp_j_s,configuration_matched_independent_sessions,0.1092629191994598,0.1095370164857253,0.9974976743473635,0.9733859151961191,1.0293353590096748,practically_equivalent_or_uncertain,0.56,-0.12
5060ti,RTX 5060 Ti,4096,gpu_resident,power_w,configuration_matched_independent_sessions,138.61771800000002,138.55651749999998,1.0004417006222752,0.9772943665389109,1.0270276686119983,practically_equivalent_or_uncertain,0.48,0.04
5060ti,RTX 5060 Ti,8192,gpu_resident,runtime_s,configuration_matched_independent_sessions,0.2234366,0.2244745,0.9953763122314562,0.9947472875538202,0.9995442689481433,practically_equivalent_or_uncertain,1.0,-1.0
5060ti,RTX 5060 Ti,8192,gpu_resident,energy_j,configuration_matched_independent_sessions,31.0421,31.1611,0.9961811360959658,0.9899916570401746,1.0042542040594489,practically_equivalent_or_uncertain,0.88,-0.76
5060ti,RTX 5060 Ti,8192,gpu_resident,edp_j_s,configuration_matched_independent_sessions,6.953095192819999,6.9947694311,0.9940420854910943,0.984745281911277,1.0025721621070618,practically_equivalent_or_uncertain,0.88,-0.76
5060ti,RTX 5060 Ti,8192,gpu_resident,power_w,configuration_matched_independent_sessions,138.825492,138.82007299999998,1.0000390361414089,0.9952821253588219,1.007298712218963,practically_equivalent_or_uncertain,0.44,0.12
5060ti,RTX 5060 Ti,16384,gpu_resident,runtime_s,configuration_matched_independent_sessions,1.7920859999999998,1.79322,0.999367618027905,0.9992912452336102,0.999440389179073,practically_equivalent_or_uncertain,1.0,-1.0
5060ti,RTX 5060 Ti,16384,gpu_resident,energy_j,configuration_matched_independent_sessions,291.865,298.9525,0.9762922203360066,0.9637072342842238,0.9787722798839684,clear_strided_lower,1.0,-1.0
5060ti,RTX 5060 Ti,16384,gpu_resident,edp_j_s,configuration_matched_independent_sessions,522.988512119,536.0733924875001,0.9755912519593943,0.9630083064087882,0.9780457801274923,clear_strided_lower,1.0,-1.0
5060ti,RTX 5060 Ti,16384,gpu_resident,power_w,configuration_matched_independent_sessions,162.8796855,166.717081,0.9769825894444493,0.9643955380254854,0.979488303870476,clear_strided_lower,1.0,-1.0
