setup_id,cpu_type,matrix_size,mode,gpu_name,pcie_gen_current,threads,de_eur_job_median,de_co2_job_kg_median,de_price_eur_kwh,de_eur_job_sync_median,de_price_sync,fr_eur_job_median,fr_co2_job_kg_median,fr_price_eur_kwh,fr_eur_job_sync_median,fr_price_sync,pl_eur_job_median,pl_co2_job_kg_median,pl_price_eur_kwh,pl_eur_job_sync_median,pl_price_sync,kWh_e2e_median,seconds_wall_median,gflops_median,joule_per_gflop_median,n_measurements,workload,source_file
AMD_3090_PCIe4,AMD,320,e2e,NVIDIA GeForce RTX 3090,4.0,,1.3469e-05,4.02993e-05,0.10254,1.02736e-05,0.0783099722,7.1982e-06,2.9342e-06,0.0548,6.8032e-06,0.0518570417,1.47221e-05,9.89953e-05,0.11214,1.24649e-05,0.0950131389,0.0001311911111111,1.3768,6239.2843,0.055,50,GEMM,gemm_3090_on_amd_pciev4.csv
AMD_3090_PCIe3,AMD,384,e2e,NVIDIA GeForce RTX 3090,3.0,,3.82457e-05,7.33416e-05,0.25002,1.19425e-05,0.0783099722,1.54578e-05,3.3577e-06,0.10146,7.9083e-06,0.0518570417,3.83818e-05,0.0001293972,0.25091,1.44898e-05,0.0950131389,0.0001525026388888,1.6266,9125.6998,0.037,50,GEMM,gemm_3090_on_amd_pciev3.csv
AMD_3090_PCIe4,AMD,384,e2e,NVIDIA GeForce RTX 3090,4.0,,1.55538e-05,4.65369e-05,0.10254,1.18671e-05,0.0783099722,8.3123e-06,3.3902e-06,0.0548,7.8584e-06,0.0518570417,1.70099e-05,0.0001143794,0.11214,1.43983e-05,0.0950131389,0.0001515395833333,1.6338,9085.4827,0.0368,50,GEMM,gemm_3090_on_amd_pciev4.csv
AMD_3090_PCIe3,AMD,448,e2e,NVIDIA GeForce RTX 3090,3.0,,3.04539e-05,5.80322e-05,0.25002,9.4919e-06,0.0783099722,1.22604e-05,2.6626e-06,0.10146,6.2856e-06,0.0518570417,3.05623e-05,0.0001027907,0.25091,1.15165e-05,0.0950131389,0.00012120972222215,1.2652,9315.4096,0.037,50,GEMM,gemm_3090_on_amd_pciev3.csv
AMD_3090_PCIe4,AMD,448,e2e,NVIDIA GeForce RTX 3090,4.0,,1.23996e-05,3.70998e-05,0.10254,9.4567e-06,0.0783099722,6.6267e-06,2.7018e-06,0.0548,6.2622e-06,0.0518570417,1.35561e-05,9.11549e-05,0.11214,1.14737e-05,0.0950131389,0.0001207594444444,1.2698,9280.931,0.0369,50,GEMM,gemm_3090_on_amd_pciev4.csv
AMD_3090_PCIe3,AMD,512,e2e,NVIDIA GeForce RTX 3090,3.0,,3.98657e-05,7.43264e-05,0.25002,1.21491e-05,0.0783099722,1.56865e-05,3.4562e-06,0.10146,8.0452e-06,0.0518570417,4.00076e-05,0.0001315181,0.25091,1.47405e-05,0.0950131389,0.00015514166666665,1.65,10662.254,0.0317,50,GEMM,gemm_3090_on_amd_pciev3.csv
AMD_3090_PCIe4,AMD,512,e2e,NVIDIA GeForce RTX 3090,4.0,,1.61891e-05,4.84378e-05,0.10254,1.2036e-05,0.0783099722,8.6519e-06,3.4985e-06,0.0548,7.9703e-06,0.0518570417,1.76283e-05,0.0001165158,0.11214,1.46033e-05,0.0950131389,0.0001536975,1.6516,10651.6021,0.0315,50,GEMM,gemm_3090_on_amd_pciev4.csv
AMD_3090_PCIe3,AMD,640,e2e,NVIDIA GeForce RTX 3090,3.0,,3.31525e-05,6.35187e-05,0.25002,1.03417e-05,0.0783099722,1.33875e-05,2.9106e-06,0.10146,6.8483e-06,0.0518570417,3.32706e-05,0.000112137,0.25091,1.25475e-05,0.0950131389,0.00013206097222220002,1.4373,11952.8764,0.0277,50,GEMM,gemm_3090_on_amd_pciev3.csv
AMD_3090_PCIe4,AMD,640,e2e,NVIDIA GeForce RTX 3090,4.0,,1.35141e-05,4.04342e-05,0.10254,1.03058e-05,0.0783099722,7.2223e-06,2.9456e-06,0.0548,6.8245e-06,0.0518570417,1.47793e-05,9.93801e-05,0.11214,1.2504e-05,0.0950131389,0.00013160291666665,1.4378,11948.3042,0.0276,50,GEMM,gemm_3090_on_amd_pciev4.csv
AMD_3090_PCIe3,AMD,768,e2e,NVIDIA GeForce RTX 3090,3.0,,4.7371e-05,9.10962e-05,0.25002,1.48291e-05,0.0783099722,1.91999e-05,4.1588e-06,0.10146,9.8199e-06,0.0518570417,4.75396e-05,0.0001607561,0.25091,1.79921e-05,0.0950131389,0.0001893640277777,2.0,14843.7781,0.023,50,GEMM,gemm_3090_on_amd_pciev3.csv
AMD_3090_PCIe4,AMD,768,e2e,NVIDIA GeForce RTX 3090,4.0,,1.93002e-05,5.77464e-05,0.10254,1.4733e-05,0.0783099722,1.03145e-05,4.2068e-06,0.0548,9.7562e-06,0.0518570417,2.11072e-05,0.0001419304,0.11214,1.78755e-05,0.0950131389,0.00018813708333325,2.0051,14805.6532,0.0228,50,GEMM,gemm_3090_on_amd_pciev4.csv
AMD_3090_PCIe3,AMD,896,e2e,NVIDIA GeForce RTX 3090,3.0,,3.81869e-05,7.33047e-05,0.25002,1.19363e-05,0.0783099722,1.545e-05,3.3525e-06,0.10146,7.9043e-06,0.0518570417,3.83228e-05,0.0001293615,0.25091,1.44823e-05,0.0950131389,0.0001524243055555,1.6096,14643.4197,0.0233,50,GEMM,gemm_3090_on_amd_pciev3.csv
AMD_3090_PCIe4,AMD,896,e2e,NVIDIA GeForce RTX 3090,4.0,,1.55327e-05,4.64738e-05,0.10254,1.18606e-05,0.0783099722,8.3011e-06,3.3856e-06,0.0548,7.8541e-06,0.0518570417,1.69869e-05,0.0001142243,0.11214,1.43904e-05,0.0950131389,0.00015145736111105,1.6141,14603.0485,0.0231,50,GEMM,gemm_3090_on_amd_pciev4.csv
AMD_3090_PCIe3,AMD,1024,e2e,NVIDIA GeForce RTX 3090,3.0,,2.58684e-05,4.97342e-05,0.25002,8.0921e-06,0.0783099722,1.04822e-05,2.2711e-06,0.10146,5.3586e-06,0.0518570417,2.59604e-05,8.77464e-05,0.25091,9.8181e-06,0.0950131389,0.00010333416666659999,1.1161,15762.1952,0.0211,50,GEMM,gemm_3090_on_amd_pciev3.csv
AMD_3090_PCIe4,AMD,1024,e2e,NVIDIA GeForce RTX 3090,4.0,,1.05323e-05,3.15127e-05,0.10254,8.0435e-06,0.0783099722,5.6287e-06,2.2957e-06,0.0548,5.3265e-06,0.0518570417,1.15184e-05,7.74526e-05,0.11214,9.7592e-06,0.0950131389,0.00010271416666665,1.118,15736.1117,0.021,50,GEMM,gemm_3090_on_amd_pciev4.csv
AMD_3090_PCIe3,AMD,1152,e2e,NVIDIA GeForce RTX 3090,3.0,,3.28236e-05,6.25114e-05,0.25002,1.02385e-05,0.0783099722,1.32101e-05,2.8698e-06,0.10146,6.7799e-06,0.0518570417,3.29404e-05,0.0001107997,0.25091,1.24223e-05,0.0950131389,0.00013074291666665,1.3571,18456.5076,0.0188,50,GEMM,gemm_3090_on_amd_pciev3.csv
AMD_3090_PCIe4,AMD,1152,e2e,NVIDIA GeForce RTX 3090,4.0,,1.33625e-05,3.99808e-05,0.10254,1.0205e-05,0.0783099722,7.1413e-06,2.9125e-06,0.0548,6.7578e-06,0.0518570417,1.46136e-05,9.82656e-05,0.11214,1.23817e-05,0.0950131389,0.00013031541666665,1.3628,18379.9893,0.0187,50,GEMM,gemm_3090_on_amd_pciev4.csv
AMD_3090_PCIe3,AMD,1280,e2e,NVIDIA GeForce RTX 3090,3.0,,2.60301e-05,5.00509e-05,0.25002,8.1435e-06,0.0783099722,1.0549e-05,2.2847e-06,0.10146,5.3927e-06,0.0518570417,2.61228e-05,8.83088e-05,0.25091,9.8805e-06,0.0950131389,0.0001039908333333,1.0779,15938.2774,0.0218,50,GEMM,gemm_3090_on_amd_pciev3.csv
AMD_3090_PCIe4,AMD,1280,e2e,NVIDIA GeForce RTX 3090,4.0,,1.05695e-05,3.1624e-05,0.10254,8.0719e-06,0.0783099722,5.6486e-06,2.3038e-06,0.0548,5.3453e-06,0.0518570417,1.1559e-05,7.77261e-05,0.11214,9.7937e-06,0.0950131389,0.0001030768055555,1.0804,15900.661,0.0216,50,GEMM,gemm_3090_on_amd_pciev4.csv
AMD_3090_PCIe3,AMD,1408,e2e,NVIDIA GeForce RTX 3090,3.0,,3.0713e-05,5.84261e-05,0.25002,9.5597e-06,0.0783099722,1.23331e-05,2.687e-06,0.10146,6.3304e-06,0.0518570417,3.08224e-05,0.0001033997,0.25091,1.15987e-05,0.0950131389,0.00012207499999995,1.2583,18172.4596,0.0192,50,GEMM,gemm_3090_on_amd_pciev3.csv
AMD_3090_PCIe4,AMD,1408,e2e,NVIDIA GeForce RTX 3090,4.0,,1.24211e-05,3.71639e-05,0.10254,9.486e-06,0.0783099722,6.6381e-06,2.7073e-06,0.0548,6.2817e-06,0.0518570417,1.3584e-05,9.13423e-05,0.11214,1.15093e-05,0.0950131389,0.00012113402777775,1.2633,18100.5351,0.0191,50,GEMM,gemm_3090_on_amd_pciev4.csv
AMD_3090_PCIe3,AMD,1536,e2e,NVIDIA GeForce RTX 3090,3.0,,3.30289e-05,6.33645e-05,0.25002,1.03112e-05,0.0783099722,1.3355e-05,2.8997e-06,0.10146,6.8281e-06,0.0518570417,3.31464e-05,0.0001117945,0.25091,1.25105e-05,0.0950131389,0.0001316716666666,1.4091,21067.1781,0.016,50,GEMM,gemm_3090_on_amd_pciev3.csv
AMD_3090_PCIe4,AMD,1536,e2e,NVIDIA GeForce RTX 3090,4.0,,1.33948e-05,4.00773e-05,0.10254,1.02296e-05,0.0783099722,7.1585e-06,2.9196e-06,0.0548,6.7741e-06,0.0518570417,1.46489e-05,9.8503e-05,0.11214,1.24116e-05,0.0950131389,0.00013063013888885,1.4132,21006.8031,0.0158,50,GEMM,gemm_3090_on_amd_pciev4.csv
AMD_5050_PCIe3,AMD,64,e2e,NVIDIA GeForce RTX 5050,3.0,,1.4943e-06,4.0792e-06,0.0775,1.5099e-06,0.0783099722,1.429e-07,4.452e-07,0.00741,9.999e-07,0.0518570417,2.0419e-06,1.3254e-05,0.1059,1.832e-06,0.0950131389,1.9281388888888852e-05,1.2761,53.8512,1.0101,50,GEMM,gemm_5050_on_amd_pciev3.csv
AMD_5050_PCIe4,AMD,64,e2e,NVIDIA GeForce RTX 5050,4.0,,1.3837e-06,3.8361e-06,0.0722,1.5008e-06,0.0783099722,8.53e-08,4.525e-07,0.00445,9.939e-07,0.0518570417,1.9761e-06,1.27583e-05,0.10311,1.821e-06,0.0950131389,1.91652777777778e-05,1.2932,53.1393,1.004,50,GEMM,gemm_5050_on_amd_pciev4.csv
AMD_5050_PCIe3,AMD,96,e2e,NVIDIA GeForce RTX 5050,3.0,,1.6073e-06,4.3876e-06,0.0775,1.6241e-06,0.0783099722,1.537e-07,4.789e-07,0.00741,1.0755e-06,0.0518570417,2.1963e-06,1.42561e-05,0.1059,1.9705e-06,0.0950131389,2.0739166666666653e-05,1.2739,182.0616,0.3219,50,GEMM,gemm_5050_on_amd_pciev3.csv
AMD_5050_PCIe4,AMD,96,e2e,NVIDIA GeForce RTX 5050,4.0,,1.4922e-06,4.1368e-06,0.0722,1.6184e-06,0.0783099722,9.2e-08,4.88e-07,0.00445,1.0717e-06,0.0518570417,2.131e-06,1.37582e-05,0.10311,1.9637e-06,0.0950131389,2.0667222222222202e-05,1.284,180.6295,0.3208,50,GEMM,gemm_5050_on_amd_pciev4.csv
AMD_5050_PCIe3,AMD,128,e2e,NVIDIA GeForce RTX 5050,3.0,,1.7701e-06,4.8319e-06,0.0775,1.7886e-06,0.0783099722,1.692e-07,5.274e-07,0.00741,1.1844e-06,0.0518570417,2.4187e-06,1.56999e-05,0.1059,2.1701e-06,0.0950131389,2.283958333333335e-05,1.2774,430.371,0.1496,50,GEMM,gemm_5050_on_amd_pciev3.csv
AMD_5050_PCIe4,AMD,128,e2e,NVIDIA GeForce RTX 5050,4.0,,1.6458e-06,4.5627e-06,0.0722,1.7851e-06,0.0783099722,1.014e-07,5.382e-07,0.00445,1.1821e-06,0.0518570417,2.3504e-06,1.51748e-05,0.10311,2.1659e-06,0.0950131389,2.279527777777775e-05,1.3,422.8898,0.1493,50,GEMM,gemm_5050_on_amd_pciev4.csv
AMD_5050_PCIe3,AMD,160,e2e,NVIDIA GeForce RTX 5050,3.0,,2.3832e-06,6.5056e-06,0.0775,2.4081e-06,0.0783099722,2.279e-07,7.1e-07,0.00741,1.5946e-06,0.0518570417,3.2565e-06,2.11379e-05,0.1059,2.9217e-06,0.0950131389,3.0750555555555554e-05,1.5781,680.4232,0.1031,50,GEMM,gemm_5050_on_amd_pciev3.csv
AMD_5050_PCIe4,AMD,160,e2e,NVIDIA GeForce RTX 5050,4.0,,2.1241e-06,5.8885e-06,0.0722,2.3038e-06,0.0783099722,1.309e-07,6.946e-07,0.00445,1.5256e-06,0.0518570417,3.0334e-06,1.95842e-05,0.10311,2.7952e-06,0.0950131389,2.941902777777775e-05,1.4832,723.9604,0.0986,50,GEMM,gemm_5050_on_amd_pciev4.csv
AMD_5050_PCIe3,AMD,192,e2e,NVIDIA GeForce RTX 5050,3.0,,2.887e-06,7.881e-06,0.0775,2.9172e-06,0.0783099722,2.76e-07,8.601e-07,0.00741,1.9318e-06,0.0518570417,3.945e-06,2.56069e-05,0.1059,3.5394e-06,0.0950131389,3.725180555555555e-05,1.6252,1141.6249,0.0723,50,GEMM,gemm_5050_on_amd_pciev3.csv
AMD_5050_PCIe4,AMD,192,e2e,NVIDIA GeForce RTX 5050,4.0,,2.6972e-06,7.4773e-06,0.0722,2.9254e-06,0.0783099722,1.662e-07,8.82e-07,0.00445,1.9372e-06,0.0518570417,3.8518e-06,2.48683e-05,0.10311,3.5494e-06,0.0950131389,3.73566666666667e-05,1.5936,1164.2984,0.0725,50,GEMM,gemm_5050_on_amd_pciev4.csv
AMD_5050_PCIe3,AMD,224,e2e,NVIDIA GeForce RTX 5050,3.0,,2.1483e-06,5.8645e-06,0.0775,2.1708e-06,0.0783099722,2.054e-07,6.401e-07,0.00741,1.4375e-06,0.0518570417,2.9356e-06,1.90548e-05,0.1059,2.6338e-06,0.0950131389,2.772013888888885e-05,1.0937,1346.9633,0.0677,50,GEMM,gemm_5050_on_amd_pciev3.csv
AMD_5050_PCIe4,AMD,224,e2e,NVIDIA GeForce RTX 5050,4.0,,1.9967e-06,5.5353e-06,0.0722,2.1656e-06,0.0783099722,1.231e-07,6.529e-07,0.00445,1.4341e-06,0.0518570417,2.8514e-06,1.84096e-05,0.10311,2.6275e-06,0.0950131389,2.765444444444445e-05,1.0806,1363.2924,0.0676,50,GEMM,gemm_5050_on_amd_pciev4.csv
AMD_5050_PCIe3,AMD,256,e2e,NVIDIA GeForce RTX 5050,3.0,,3.1907e-06,8.71e-06,0.0775,3.224e-06,0.0783099722,3.051e-07,9.506e-07,0.00741,2.135e-06,0.0518570417,4.3599e-06,2.83004e-05,0.1059,3.9117e-06,0.0950131389,4.1170277777777804e-05,1.4612,1504.9434,0.0674,50,GEMM,gemm_5050_on_amd_pciev3.csv
AMD_5050_PCIe4,AMD,256,e2e,NVIDIA GeForce RTX 5050,4.0,,2.8593e-06,7.9267e-06,0.0722,3.1012e-06,0.0783099722,1.762e-07,9.35e-07,0.00445,2.0536e-06,0.0518570417,4.0834e-06,2.6363e-05,0.10311,3.7627e-06,0.0950131389,3.960194444444445e-05,1.4206,1547.9539,0.0648,50,GEMM,gemm_5050_on_amd_pciev4.csv
AMD_5050_PCIe3,AMD,320,e2e,NVIDIA GeForce RTX 5050,3.0,,5.0035e-06,1.36587e-05,0.0775,5.0558e-06,0.0783099722,4.784e-07,1.4907e-06,0.00741,3.348e-06,0.0518570417,6.8371e-06,4.43798e-05,0.1059,6.1342e-06,0.0950131389,6.456180555555555e-05,1.998,2149.1492,0.0541,50,GEMM,gemm_5050_on_amd_pciev3.csv
AMD_5050_PCIe4,AMD,320,e2e,NVIDIA GeForce RTX 5050,4.0,,4.5632e-06,1.26505e-05,0.0722,4.9493e-06,0.0783099722,2.812e-07,1.4922e-06,0.00445,3.2775e-06,0.0518570417,6.5168e-06,4.20735e-05,0.10311,6.005e-06,0.0950131389,6.320194444444445e-05,1.9614,2146.5177,0.0541,50,GEMM,gemm_5050_on_amd_pciev4.csv
AMD_5050_PCIe3,AMD,384,e2e,NVIDIA GeForce RTX 5050,3.0,,4.2947e-06,1.17236e-05,0.0775,4.3395e-06,0.0783099722,4.106e-07,1.2795e-06,0.00741,2.8737e-06,0.0518570417,5.8684e-06,3.80923e-05,0.1059,5.2652e-06,0.0950131389,5.5415e-05,1.6896,2196.2251,0.0538,50,GEMM,gemm_5050_on_amd_pciev3.csv
AMD_5050_PCIe4,AMD,384,e2e,NVIDIA GeForce RTX 5050,4.0,,4.0206e-06,1.11462e-05,0.0722,4.3608e-06,0.0783099722,2.478e-07,1.3148e-06,0.00445,2.8877e-06,0.0518570417,5.7418e-06,3.70705e-05,0.10311,5.291e-06,0.0950131389,5.56865277777778e-05,1.6735,2217.4196,0.054,50,GEMM,gemm_5050_on_amd_pciev4.csv
AMD_5050_PCIe3,AMD,448,e2e,NVIDIA GeForce RTX 5050,3.0,,3.1082e-06,8.4848e-06,0.0775,3.1407e-06,0.0783099722,2.972e-07,9.26e-07,0.00741,2.0798e-06,0.0518570417,4.2472e-06,2.75687e-05,0.1059,3.8106e-06,0.0950131389,4.010583333333335e-05,1.1849,2486.5791,0.049,50,GEMM,gemm_5050_on_amd_pciev3.csv
AMD_5050_PCIe4,AMD,448,e2e,NVIDIA GeForce RTX 5050,4.0,,2.8913e-06,8.0157e-06,0.0722,3.136e-06,0.0783099722,1.782e-07,9.455e-07,0.00445,2.0767e-06,0.0518570417,4.1292e-06,2.66588e-05,0.10311,3.8049e-06,0.0950131389,4.0046250000000006e-05,1.174,2509.6657,0.0489,50,GEMM,gemm_5050_on_amd_pciev4.csv
AMD_5050_PCIe3,AMD,512,e2e,NVIDIA GeForce RTX 5050,3.0,,4.4742e-06,1.22136e-05,0.0775,4.5209e-06,0.0783099722,4.278e-07,1.333e-06,0.00741,2.9938e-06,0.0518570417,6.1137e-06,3.96844e-05,0.1059,5.4852e-06,0.0950131389,5.7731111111111096e-05,1.6897,2602.8564,0.0473,50,GEMM,gemm_5050_on_amd_pciev3.csv
AMD_5050_PCIe4,AMD,512,e2e,NVIDIA GeForce RTX 5050,4.0,,4.1747e-06,1.15734e-05,0.0722,4.5279e-06,0.0783099722,2.573e-07,1.3651e-06,0.00445,2.9984e-06,0.0518570417,5.9619e-06,3.84912e-05,0.10311,5.4937e-06,0.0950131389,5.782069444444445e-05,1.6822,2614.4611,0.0473,50,GEMM,gemm_5050_on_amd_pciev4.csv
AMD_5050_PCIe3,AMD,640,e2e,NVIDIA GeForce RTX 5050,3.0,,4.3807e-06,1.19584e-05,0.0775,4.4264e-06,0.0783099722,4.188e-07,1.3052e-06,0.00741,2.9312e-06,0.0518570417,5.986e-06,3.88551e-05,0.1059,5.3706e-06,0.0950131389,5.652472222222225e-05,1.5749,2727.1365,0.0474,50,GEMM,gemm_5050_on_amd_pciev3.csv
AMD_5050_PCIe4,AMD,640,e2e,NVIDIA GeForce RTX 5050,4.0,,4.0695e-06,1.12818e-05,0.0722,4.4139e-06,0.0783099722,2.508e-07,1.3308e-06,0.00445,2.9229e-06,0.0518570417,5.8117e-06,3.75214e-05,0.10311,5.3553e-06,0.0950131389,5.63638888888889e-05,1.5766,2724.1959,0.0472,50,GEMM,gemm_5050_on_amd_pciev4.csv
AMD_5050_PCIe3,AMD,768,e2e,NVIDIA GeForce RTX 5050,3.0,,3.5674e-06,9.7383e-06,0.0775,3.6047e-06,0.0783099722,3.411e-07,1.0629e-06,0.00741,2.387e-06,0.0518570417,4.8747e-06,3.16417e-05,0.1059,4.3735e-06,0.0950131389,4.603097222222225e-05,1.3485,2751.8367,0.0447,50,GEMM,gemm_5050_on_amd_pciev3.csv
AMD_5050_PCIe4,AMD,768,e2e,NVIDIA GeForce RTX 5050,4.0,,3.3185e-06,9.1999e-06,0.0722,3.5993e-06,0.0783099722,2.045e-07,1.0852e-06,0.00445,2.3835e-06,0.0518570417,4.7392e-06,3.05973e-05,0.10311,4.3671e-06,0.0950131389,4.59626388888889e-05,1.3479,2753.0616,0.0446,50,GEMM,gemm_5050_on_amd_pciev4.csv
AMD_5050_PCIe3,AMD,896,e2e,NVIDIA GeForce RTX 5050,3.0,,2.9927e-06,8.1695e-06,0.0775,3.024e-06,0.0783099722,2.861e-07,8.916e-07,0.00741,2.0025e-06,0.0518570417,4.0894e-06,2.65442e-05,0.1059,3.669e-06,0.0950131389,3.86154166666667e-05,1.057,2787.4622,0.0472,50,GEMM,gemm_5050_on_amd_pciev3.csv
AMD_5050_PCIe4,AMD,896,e2e,NVIDIA GeForce RTX 5050,4.0,,2.7763e-06,7.6968e-06,0.0722,3.0113e-06,0.0783099722,1.711e-07,9.079e-07,0.00445,1.9941e-06,0.0518570417,3.9649e-06,2.55984e-05,0.10311,3.6536e-06,0.0950131389,3.8453333333333354e-05,1.0552,2792.2172,0.047,50,GEMM,gemm_5050_on_amd_pciev4.csv
AMD_5050_PCIe3,AMD,1024,e2e,NVIDIA GeForce RTX 5050,3.0,,4.3811e-06,1.19595e-05,0.0775,4.4269e-06,0.0783099722,4.189e-07,1.3053e-06,0.00741,2.9315e-06,0.0518570417,5.9865e-06,3.88588e-05,0.1059,5.3711e-06,0.0950131389,5.6530138888888904e-05,1.5632,2813.4893,0.0463,50,GEMM,gemm_5050_on_amd_pciev3.csv
AMD_5050_PCIe4,AMD,1024,e2e,NVIDIA GeForce RTX 5050,4.0,,4.0737e-06,1.12936e-05,0.0722,4.4185e-06,0.0783099722,2.511e-07,1.3321e-06,0.00445,2.9259e-06,0.0518570417,5.8178e-06,3.75607e-05,0.10311,5.3609e-06,0.0950131389,5.6422916666666655e-05,1.5618,2816.0113,0.0462,50,GEMM,gemm_5050_on_amd_pciev4.csv
AMD_5050_PCIe3,AMD,1152,e2e,NVIDIA GeForce RTX 5050,3.0,,3.0483e-06,8.3212e-06,0.0775,3.0801e-06,0.0783099722,2.915e-07,9.082e-07,0.00741,2.0397e-06,0.0518570417,4.1653e-06,2.70373e-05,0.1059,3.7371e-06,0.0950131389,3.93326388888889e-05,1.1091,2823.0377,0.0452,50,GEMM,gemm_5050_on_amd_pciev3.csv
AMD_5050_PCIe4,AMD,1152,e2e,NVIDIA GeForce RTX 5050,4.0,,2.832e-06,7.8512e-06,0.0722,3.0717e-06,0.0783099722,1.746e-07,9.261e-07,0.00445,2.0341e-06,0.0518570417,4.0445e-06,2.6112e-05,0.10311,3.7269e-06,0.0950131389,3.92248611111111e-05,1.1079,2826.0955,0.0451,50,GEMM,gemm_5050_on_amd_pciev4.csv
AMD_5050_PCIe3,AMD,1280,e2e,NVIDIA GeForce RTX 5050,3.0,,4.1621e-06,1.13618e-05,0.0775,4.2056e-06,0.0783099722,3.98e-07,1.24e-06,0.00741,2.785e-06,0.0518570417,5.6874e-06,3.69168e-05,0.1059,5.1027e-06,0.0950131389,5.3705e-05,1.5151,2834.7748,0.045,50,GEMM,gemm_5050_on_amd_pciev3.csv
AMD_5050_PCIe4,AMD,1280,e2e,NVIDIA GeForce RTX 5050,4.0,,3.8743e-06,1.07407e-05,0.0722,4.2022e-06,0.0783099722,2.388e-07,1.2669e-06,0.00445,2.7827e-06,0.0518570417,5.533e-06,3.57219e-05,0.10311,5.0985e-06,0.0950131389,5.366069444444445e-05,1.5135,2837.7716,0.045,50,GEMM,gemm_5050_on_amd_pciev4.csv
AMD_5050_PCIe3,AMD,1408,e2e,NVIDIA GeForce RTX 5050,3.0,,2.7348e-06,7.4654e-06,0.0775,2.7634e-06,0.0783099722,2.615e-07,8.148e-07,0.00741,1.8299e-06,0.0518570417,3.7369e-06,2.42565e-05,0.1059,3.3528e-06,0.0950131389,3.5287361111111096e-05,1.007,2838.4317,0.0444,50,GEMM,gemm_5050_on_amd_pciev3.csv
AMD_5050_PCIe4,AMD,1408,e2e,NVIDIA GeForce RTX 5050,4.0,,2.5412e-06,7.0449e-06,0.0722,2.7562e-06,0.0783099722,1.566e-07,8.31e-07,0.00445,1.8252e-06,0.0518570417,3.6291e-06,2.34301e-05,0.10311,3.3441e-06,0.0950131389,3.519625e-05,1.005,2844.0803,0.0443,50,GEMM,gemm_5050_on_amd_pciev4.csv
AMD_5050_PCIe3,AMD,1536,e2e,NVIDIA GeForce RTX 5050,3.0,,3.5468e-06,9.6821e-06,0.0775,3.5839e-06,0.0783099722,3.391e-07,1.0567e-06,0.00741,2.3733e-06,0.0518570417,4.8465e-06,3.14591e-05,0.1059,4.3483e-06,0.0950131389,4.576527777777775e-05,1.303,2847.9292,0.0444,50,GEMM,gemm_5050_on_amd_pciev3.csv
AMD_5050_PCIe4,AMD,1536,e2e,NVIDIA GeForce RTX 5050,4.0,,3.3047e-06,9.1616e-06,0.0722,3.5843e-06,0.0783099722,2.037e-07,1.0807e-06,0.00445,2.3736e-06,0.0518570417,4.7195e-06,3.04699e-05,0.10311,4.3489e-06,0.0950131389,4.5771249999999997e-05,1.3002,2854.0623,0.0444,50,GEMM,gemm_5050_on_amd_pciev4.csv
Intel_CPU-only_1t,Intel,64,e2e,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,1,1.8035e-06,4.1203e-06,0.09291,1.5377e-06,0.0783099722,1.6795e-06,4.787e-07,0.08645,1.0183e-06,0.0518570417,7.7068e-06,1.61818e-05,0.39702,1.8657e-06,0.0950131389,1.9636111111111102e-05,0.9498,138.0068,0.5393,50,GEMM,gemm_intel_cpu_1.csv
Intel_CPU-only_1t,Intel,96,e2e,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,1,3.2999e-06,7.5374e-06,0.09291,2.8142e-06,0.0783099722,3.1067e-06,8.758e-07,0.08645,1.8636e-06,0.0518570417,1.41009e-05,2.99572e-05,0.39702,3.4145e-06,0.0950131389,3.59366666666667e-05,1.749,132.6062,0.5578,50,GEMM,gemm_intel_cpu_1.csv
Intel_CPU-only_1t,Intel,128,e2e,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,1,1.9381e-06,4.4007e-06,0.09291,1.6428e-06,0.0783099722,1.8093e-06,5.113e-07,0.08645,1.0879e-06,0.0518570417,8.2817e-06,1.73949e-05,0.39702,1.9932e-06,0.0950131389,2.09784722222222e-05,1.022,134.487,0.5495,50,GEMM,gemm_intel_cpu_1.csv
Intel_CPU-only_1t,Intel,160,e2e,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,1,3.6543e-06,8.2793e-06,0.09291,3.0801e-06,0.0783099722,3.4002e-06,9.62e-07,0.08645,2.0396e-06,0.0518570417,1.56156e-05,3.27875e-05,0.39702,3.7371e-06,0.0950131389,3.933194444444445e-05,1.8706,143.4985,0.5275,50,GEMM,gemm_intel_cpu_1.csv
Intel_CPU-only_1t,Intel,192,e2e,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,1,3.1226e-06,7.0598e-06,0.09291,2.6319e-06,0.0783099722,2.9055e-06,8.205e-07,0.08645,1.7429e-06,0.0518570417,1.33435e-05,2.80168e-05,0.39702,3.1933e-06,0.0950131389,3.3609027777777755e-05,1.5546,149.1836,0.5217,50,GEMM,gemm_intel_cpu_1.csv
Intel_CPU-only_1t,Intel,224,e2e,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,1,2.5017e-06,5.6696e-06,0.09291,2.1086e-06,0.0783099722,2.3277e-06,6.588e-07,0.08645,1.3963e-06,0.0518570417,1.06901e-05,2.24456e-05,0.39702,2.5583e-06,0.0950131389,2.692583333333335e-05,1.2532,146.9471,0.5264,50,GEMM,gemm_intel_cpu_1.csv
