platform,platform_label,problem_size,configuration,num_threads,runtime_s_session_cv_pct,energy_j_session_cv_pct,logical_bandwidth_gb_s_session_cv_pct,power_w_session_cv_pct,temperature_c_session_cv_pct,runtime_stable_5pct,energy_stable_5pct,bandwidth_stable_5pct
AMD,AMD CPU,32000000,20T,20,1.7408501823057574,3.4289547394499666,1.780194489549265,4.1101753007039505,1.7857142857142856,True,True,True
AMD,AMD CPU,32000000,32T,32,3.2433700075656193,2.715322085602217,3.181838017830549,0.5716911983211886,2.014444213956074,True,True,True
AMD,AMD CPU,32000000,64T,64,11.989701592191878,8.761248675557566,14.15751741360637,3.9294408835837853,2.1486752129677,False,False,False
INTEL,Intel CPU,32000000,1T,1,0.6357148178570927,2.8024825055230798,0.6333692432505854,2.4248012704302786,4.622431085823622,True,True,True
INTEL,Intel CPU,32000000,2T,2,0.5521252130354077,8.947921374639641,0.550647507030389,8.878521600071078,18.22629625766805,True,False,True
INTEL,Intel CPU,32000000,4T,4,0.29235164676370445,3.787523249828665,0.2933080837090603,3.6065920174661086,6.317497752820224,True,True,True
INTEL,Intel CPU,32000000,8T,8,0.05764671648970781,1.5310393539904275,0.05765206087777617,1.5415086170000192,2.2683235921782243,True,True,True
INTEL,Intel CPU,32000000,10T,10,0.06922417788049737,8.51629418483454,0.06924155248511796,8.495647128650054,16.23486716319467,True,False,True
INTEL,Intel CPU,32000000,16T,16,0.041350886355273994,7.336511300827025,0.041339194894902814,7.350644212022944,12.093199102776357,True,False,True
INTEL,Intel CPU,32000000,20T,20,0.15005296601679757,3.8626325020281813,0.15008406219537895,3.849283069773378,5.73292329535002,True,True,True
3090,RTX 3090,64000000,gpu_resident,-1,0.013463506971693665,0.5438213370806214,0.013462228733676694,0.5465530142532691,0.8505008656912515,True,True,True
5060ti,RTX 5060 Ti,64000000,gpu_resident,-1,0.03613900784963496,1.6883341679399058,0.03615615894640817,1.7247285722308145,2.951704144671222,True,True,True
AMD,AMD CPU,64000000,1T,1,0.5650022749268899,2.0069685580691288,0.563895234573557,2.0494398528989834,1.2441225964127194,True,True,True
AMD,AMD CPU,64000000,2T,2,0.1547622087745388,0.8638199554775546,0.1547107153014548,0.9102776811259851,1.707321628250465,True,True,True
AMD,AMD CPU,64000000,4T,4,0.2494147548381421,1.293974264735381,0.2490756609710371,1.4778194281736396,2.8294311358401307,True,True,True
