platform,platform_label,device_kind,energy_domain,session_number,problem_size,num_threads,configuration,runtime_per_op_s,total_energy_per_op_j,edp_total_j_s,throughput_gflops,energy_efficiency_gflop_per_j,avg_power_w,temp_c,sm_clock_mhz
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,3,20,20T,0.00239953415835141,0.3810893145336226,0.0009166850995586956,1541.7069873851688,9.707395935100356,158.54502504971003,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,4,1,1T,0.023343303604651165,1.532348976744186,0.035717579374904815,158.47698534505383,2.414186444772651,65.82648956935276,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,4,2,2T,0.011833951805882353,0.9080137470588234,0.01075787912251866,312.60704335510604,4.074232139274569,76.74314937973125,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,4,4,4T,0.00570862809322034,0.588651115819209,0.0033634611064772045,648.0324379281356,6.284542435922475,103.021847994679,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,4,8,8T,0.003133764389751553,0.45880749223602485,0.0014382943490776614,1180.4895759772985,8.063039110879451,146.45493769873258,100.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,4,10,10T,0.002607259728643216,0.4105211444723618,0.0010702105637519185,1418.8751848758839,9.01141459507847,157.46629657535647,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,4,16,16T,0.0027438273019125686,0.4146873237704918,0.0011383893913380098,1348.2541992557399,8.920883550422381,151.13003900449314,100.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,4,20,20T,0.0024007148226190475,0.42938909047619045,0.001032173670911548,1540.9477837236732,8.615441222575633,178.62077799384946,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,5,1,1T,0.045748440363636365,2.973580840909091,0.13603884547464815,165.09618656240193,2.5399998472054546,64.99445500767496,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,5,2,2T,0.02246909736956522,1.8788386739130432,0.04222046649974378,336.1458678451952,4.019979607769638,83.47042158099971,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,5,4,4T,0.012101543573863636,1.3168951818181818,0.015943409763511385,624.1264682782615,5.735384031078825,108.04931475096548,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,5,8,8T,0.006726887901960785,1.0133582843137252,0.006810407160223899,1122.7918249796376,7.45333036217731,148.6440910506847,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,5,10,10T,0.006397087249999999,1.0145453765822785,0.006490362811192267,1180.6768663959115,7.444608297604519,156.53821945095916,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,5,16,16T,0.006935304024137931,1.0886914103448275,0.007556274184984463,1089.0502317159549,6.937588470812756,155.20558112182903,100.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,5,20,20T,0.006472831929936306,1.0572157770700636,0.006841718324773677,1166.8606857781551,7.144137042792865,161.22526787384257,99.0,-1.0
